날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2026-02-27,59200.0,61400.0,58000.0,58500.0,247806.0,,,,,
2026-03-03,59700.0,60800.0,56900.0,58100.0,338153.0,,,,,
2026-03-04,57700.0,57800.0,47050.0,47900.0,703556.0,,,,,
2026-03-05,51500.0,62000.0,50000.0,60800.0,719902.0,,,,,
2026-03-06,57800.0,61200.0,56500.0,59600.0,549236.0,,,,,
2026-03-09,53300.0,56300.0,51200.0,55900.0,344542.0,,,,,
2026-03-10,61400.0,66300.0,60000.0,62300.0,896822.0,,,,,
2026-03-11,64500.0,72100.0,64500.0,67200.0,759262.0,,,,,
2026-03-12,66200.0,73000.0,64500.0,71900.0,524681.0,,,,,
2026-03-13,69800.0,75500.0,69100.0,70500.0,438861.0,,,,,
2026-03-16,70300.0,72200.0,68100.0,69400.0,220820.0,,,,,
2026-03-17,70800.0,72900.0,69600.0,70100.0,285898.0,,,,,
2026-03-18,71900.0,72300.0,66300.0,67000.0,343608.0,,,,,
2026-03-19,64000.0,67500.0,62800.0,65200.0,334923.0,,,,,
2026-03-20,63300.0,64500.0,59300.0,61500.0,487001.0,,,,,
2026-03-23,56500.0,56600.0,51100.0,52100.0,642923.0,,,,,
2026-03-24,59800.0,61900.0,52600.0,55600.0,1390952.0,,,,,
2026-03-25,56100.0,56100.0,49950.0,51200.0,689572.0,,,,,
2026-03-26,50800.0,50800.0,47950.0,48000.0,330071.0,,,,,
2026-03-27,45500.0,47300.0,44750.0,46900.0,255152.0,,,,,
2026-03-30,44000.0,47550.0,43500.0,46200.0,204068.0,,,,,
2026-03-31,45750.0,48300.0,43950.0,45650.0,299604.0,,,,,
2026-04-01,49550.0,50500.0,47800.0,49650.0,275869.0,,,,,
2026-04-02,51400.0,51400.0,47000.0,47750.0,266567.0,,,,,
2026-04-03,49450.0,49900.0,45550.0,46550.0,182246.0,,,,,
2026-04-06,46300.0,48900.0,45750.0,46600.0,129922.0,,,,,
2026-04-07,47100.0,47100.0,42850.0,43750.0,278912.0,,,,,
2026-04-08,,,,,,46150.0,49700.0,46000.0,48550.0,257159.0
2026-04-09,,,,,,50400.0,50500.0,48350.0,49750.0,149953.0
2026-04-10,,,,,,49750.0,52500.0,48600.0,52000.0,201493.0
2026-04-13,,,,,,49700.0,51300.0,49100.0,50900.0,151356.0
2026-04-14,,,,,,52800.0,54700.0,51700.0,53100.0,336138.0
2026-04-15,,,,,,53100.0,53100.0,53100.0,53100.0,0.0
