날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2023-10-05,59100.0,67600.0,46450.0,51400.0,23416071.0,,,,,
2023-10-06,49550.0,53400.0,49100.0,51800.0,6183396.0,,,,,
2023-10-10,51200.0,51300.0,46300.0,46650.0,4693925.0,,,,,
2023-10-11,47600.0,49100.0,45400.0,46900.0,3303330.0,,,,,
2023-10-12,47250.0,50200.0,46700.0,47800.0,4428666.0,,,,,
2023-10-13,47550.0,47600.0,45700.0,45750.0,1714981.0,,,,,
2023-10-16,44650.0,44700.0,41300.0,41650.0,2296251.0,,,,,
2023-10-17,42450.0,44050.0,42000.0,42400.0,2108796.0,,,,,
2023-10-18,42450.0,43500.0,41100.0,41100.0,1281198.0,,,,,
2023-10-19,40750.0,40750.0,38150.0,38250.0,1320711.0,,,,,
2023-10-20,37050.0,37400.0,35150.0,35500.0,1404496.0,,,,,
2023-10-23,34900.0,37250.0,34800.0,36000.0,1123104.0,,,,,
2023-10-24,36650.0,37050.0,34650.0,36150.0,787565.0,,,,,
2023-10-25,36550.0,36600.0,35000.0,35100.0,504879.0,,,,,
2023-10-26,33800.0,34350.0,33200.0,33250.0,644789.0,,,,,
2023-10-27,33500.0,33650.0,32150.0,32300.0,608641.0,,,,,
2023-10-30,32300.0,41950.0,32150.0,41150.0,8438127.0,,,,,
2023-10-31,40450.0,41000.0,36850.0,37250.0,3557781.0,,,,,
2023-11-01,37250.0,42250.0,37250.0,40200.0,5184793.0,,,,,
2023-11-02,41000.0,43400.0,41000.0,41650.0,2616980.0,,,,,
2023-11-03,43100.0,46250.0,41550.0,44800.0,4902547.0,,,,,
2023-11-06,43900.0,48250.0,43350.0,46950.0,5550072.0,,,,,
2023-11-07,46950.0,47000.0,43800.0,46000.0,1823105.0,,,,,
2023-11-08,45950.0,48350.0,44650.0,47100.0,2999389.0,,,,,
2023-11-09,46600.0,48500.0,45800.0,47100.0,1803648.0,,,,,
2023-11-10,46250.0,47850.0,45950.0,46850.0,940634.0,,,,,
2023-11-13,47600.0,48100.0,42850.0,43550.0,1527166.0,,,,,
2023-11-14,43000.0,45250.0,42550.0,43400.0,1072622.0,,,,,
2023-11-15,45100.0,48000.0,44150.0,46900.0,2827539.0,,,,,
2023-11-16,48500.0,51300.0,48250.0,51100.0,4587796.0,,,,,
2023-11-17,50500.0,52400.0,48300.0,51400.0,2847700.0,,,,,
2023-11-20,50800.0,61100.0,50200.0,58500.0,9112133.0,,,,,
2023-11-21,58200.0,60700.0,57300.0,59600.0,3954875.0,,,,,
