날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2026-02-26,111200.0,112700.0,106600.0,107200.0,158041.0,,,,,
2026-02-27,106000.0,109900.0,104400.0,107700.0,182849.0,,,,,
2026-03-03,105600.0,110000.0,103100.0,103700.0,119843.0,,,,,
2026-03-04,101900.0,101900.0,90100.0,92100.0,225672.0,,,,,
2026-03-05,96700.0,98200.0,93300.0,96000.0,148382.0,,,,,
2026-03-06,94100.0,98400.0,93700.0,96800.0,89357.0,,,,,
2026-03-09,91000.0,92600.0,89600.0,92000.0,104335.0,,,,,
2026-03-10,94300.0,97500.0,92900.0,93900.0,93336.0,,,,,
2026-03-11,95900.0,102300.0,95400.0,98200.0,97277.0,,,,,
2026-03-12,98000.0,100700.0,96000.0,97200.0,134273.0,,,,,
2026-03-13,94400.0,98900.0,94200.0,96000.0,75861.0,,,,,
2026-03-16,95900.0,106900.0,95000.0,102500.0,185398.0,,,,,
2026-03-17,102100.0,105100.0,100300.0,103500.0,94906.0,,,,,
2026-03-18,106400.0,107000.0,103700.0,105400.0,97763.0,,,,,
2026-03-19,102900.0,108600.0,102400.0,107500.0,103857.0,,,,,
2026-03-20,108000.0,116700.0,108000.0,113500.0,218992.0,,,,,
2026-03-23,108700.0,109100.0,100000.0,100600.0,188637.0,,,,,
2026-03-25,108000.0,114900.0,107800.0,111300.0,143316.0,,,,,
2026-03-26,112200.0,115800.0,110700.0,114100.0,173529.0,,,,,
2026-03-27,111500.0,116400.0,111200.0,114400.0,201593.0,,,,,
2026-03-30,109000.0,109000.0,103100.0,107400.0,175244.0,,,,,
2026-03-31,105700.0,113200.0,105300.0,108200.0,152995.0,,,,,
2026-04-01,109900.0,111000.0,105400.0,106000.0,104147.0,,,,,
2026-04-02,105500.0,107000.0,101200.0,102300.0,148253.0,,,,,
2026-04-03,103200.0,104500.0,99100.0,99500.0,92559.0,,,,,
2026-04-06,100000.0,105000.0,99100.0,104600.0,89788.0,,,,,
2026-04-07,103600.0,107000.0,102300.0,104100.0,118867.0,,,,,
2026-04-08,,,,,,110000.0,110800.0,106400.0,107200.0,116360.0
2026-04-09,,,,,,106600.0,111400.0,106500.0,111200.0,111231.0
2026-04-10,,,,,,110100.0,111800.0,106300.0,106800.0,83583.0
2026-04-13,,,,,,107000.0,108000.0,103300.0,104400.0,54073.0
2026-04-14,,,,,,104500.0,105900.0,102500.0,105300.0,160473.0
2026-04-15,,,,,,105300.0,105300.0,105300.0,105300.0,0.0
