날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2026-02-27,58300.0,59300.0,56600.0,56800.0,238134.0,,,,,
2026-03-03,60700.0,68900.0,60100.0,63800.0,1278165.0,,,,,
2026-03-04,68300.0,68300.0,52600.0,57000.0,1466575.0,,,,,
2026-03-05,60000.0,70300.0,58000.0,67200.0,822357.0,,,,,
2026-03-06,72000.0,73500.0,67800.0,71500.0,583983.0,,,,,
2026-03-09,71600.0,73000.0,61100.0,63200.0,806089.0,,,,,
2026-03-10,76000.0,80500.0,70500.0,74700.0,1678532.0,,,,,
2026-03-11,80900.0,94000.0,77000.0,89600.0,2862118.0,,,,,
2026-03-12,87600.0,91300.0,81500.0,84100.0,1484012.0,,,,,
2026-03-13,84200.0,87600.0,80500.0,84800.0,875415.0,,,,,
2026-03-16,83200.0,83400.0,78200.0,79200.0,693581.0,,,,,
2026-03-17,81300.0,83200.0,77900.0,77900.0,489091.0,,,,,
2026-03-18,79000.0,80300.0,76600.0,78300.0,425335.0,,,,,
2026-03-19,78400.0,82000.0,77600.0,78700.0,441599.0,,,,,
2026-03-20,81600.0,84400.0,79400.0,80900.0,627443.0,,,,,
2026-03-23,77200.0,78700.0,73100.0,73600.0,375164.0,,,,,
2026-03-24,77600.0,79000.0,75300.0,76400.0,283183.0,,,,,
2026-03-25,78300.0,90200.0,78000.0,88600.0,1370086.0,,,,,
2026-03-26,86500.0,87200.0,80500.0,81100.0,598732.0,,,,,
2026-03-27,78600.0,84100.0,77500.0,82400.0,468794.0,,,,,
2026-03-30,78500.0,81000.0,76200.0,78700.0,330061.0,,,,,
2026-03-31,81500.0,83700.0,74600.0,75000.0,773978.0,,,,,
2026-04-01,79800.0,94400.0,79300.0,94200.0,1627917.0,,,,,
2026-04-02,97900.0,98000.0,84500.0,86400.0,1225723.0,,,,,
2026-04-03,92500.0,95400.0,87200.0,89000.0,756106.0,,,,,
2026-04-06,88300.0,91300.0,82200.0,84500.0,548880.0,,,,,
2026-04-07,86300.0,86900.0,82000.0,82800.0,298219.0,,,,,
2026-04-08,,,,,,87700.0,88200.0,82800.0,85100.0,589540.0
2026-04-09,,,,,,83800.0,88000.0,82400.0,85800.0,505753.0
2026-04-10,,,,,,86600.0,94300.0,86000.0,91900.0,990887.0
2026-04-13,,,,,,90300.0,95800.0,89800.0,93800.0,638965.0
2026-04-14,,,,,,97100.0,97300.0,91100.0,95700.0,578356.0
2026-04-15,,,,,,95700.0,95700.0,95700.0,95700.0,0.0
