날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2026-02-27,69300.0,70400.0,68200.0,69000.0,95941.0,,,,,
2026-03-03,66600.0,70000.0,62800.0,62800.0,155267.0,,,,,
2026-03-04,58500.0,61900.0,49500.0,50300.0,236664.0,,,,,
2026-03-05,54400.0,61000.0,54400.0,57900.0,178461.0,,,,,
2026-03-06,57100.0,61500.0,55600.0,59300.0,115144.0,,,,,
2026-03-09,56000.0,56700.0,53000.0,55600.0,66119.0,,,,,
2026-03-10,59000.0,59100.0,55500.0,56400.0,107939.0,,,,,
2026-03-11,59000.0,61300.0,57500.0,58600.0,143414.0,,,,,
2026-03-12,59100.0,59700.0,57100.0,57600.0,83533.0,,,,,
2026-03-13,55800.0,57900.0,55100.0,57000.0,64992.0,,,,,
2026-03-16,56300.0,56500.0,52500.0,53500.0,103349.0,,,,,
2026-03-17,54900.0,56200.0,53900.0,53900.0,63525.0,,,,,
2026-03-18,55500.0,56000.0,54700.0,55700.0,39163.0,,,,,
2026-03-19,53900.0,54500.0,53300.0,53700.0,54592.0,,,,,
2026-03-20,53700.0,53800.0,51900.0,52100.0,62972.0,,,,,
2026-03-23,42950.0,44000.0,36500.0,37650.0,1383100.0,,,,,
2026-03-24,38200.0,39550.0,35800.0,38600.0,515754.0,,,,,
2026-03-25,38600.0,41950.0,38450.0,40350.0,777685.0,,,,,
2026-03-26,40250.0,40350.0,37500.0,37800.0,207357.0,,,,,
2026-03-27,36100.0,38300.0,35400.0,37800.0,150662.0,,,,,
2026-03-30,36500.0,36500.0,34800.0,35800.0,119433.0,,,,,
2026-03-31,35800.0,36400.0,34350.0,35000.0,116406.0,,,,,
2026-04-01,35900.0,37200.0,35800.0,35950.0,167294.0,,,,,
2026-04-02,37550.0,38400.0,32950.0,33800.0,232354.0,,,,,
2026-04-03,34100.0,35350.0,33000.0,33450.0,97055.0,,,,,
2026-04-06,33300.0,33900.0,32250.0,33600.0,101486.0,,,,,
2026-04-07,33700.0,35300.0,33150.0,33900.0,104574.0,,,,,
2026-04-08,,,,,,35050.0,36250.0,34450.0,35800.0,128541.0
2026-04-09,,,,,,35900.0,39400.0,34450.0,38500.0,377184.0
2026-04-10,,,,,,38700.0,38900.0,36600.0,37550.0,169126.0
2026-04-13,,,,,,37200.0,38150.0,35400.0,37550.0,89262.0
2026-04-14,,,,,,38300.0,39450.0,37150.0,38900.0,107585.0
2026-04-15,,,,,,38900.0,38900.0,38900.0,38900.0,0.0
