날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2026-02-27,314000.0,349000.0,314000.0,334500.0,133279.0,,,,,
2026-03-03,334500.0,350000.0,316500.0,328000.0,148812.0,,,,,
2026-03-04,335000.0,350000.0,271000.0,275500.0,269420.0,,,,,
2026-03-05,298000.0,340000.0,285500.0,316500.0,190548.0,,,,,
2026-03-06,305500.0,333000.0,300500.0,329500.0,117350.0,,,,,
2026-03-09,302500.0,319000.0,300000.0,314500.0,83242.0,,,,,
2026-03-10,348000.0,366000.0,315000.0,320000.0,160704.0,,,,,
2026-03-11,326500.0,350000.0,325000.0,329000.0,122291.0,,,,,
2026-03-12,326500.0,336500.0,320000.0,326500.0,97203.0,,,,,
2026-03-13,336000.0,375500.0,335000.0,363500.0,129059.0,,,,,
2026-03-16,359500.0,364500.0,341000.0,347500.0,85094.0,,,,,
2026-03-17,353000.0,364500.0,346000.0,347000.0,67405.0,,,,,
2026-03-18,359500.0,359500.0,330000.0,339000.0,122933.0,,,,,
2026-03-19,325500.0,331500.0,316000.0,320000.0,95544.0,,,,,
2026-03-20,330000.0,335000.0,322500.0,324500.0,52657.0,,,,,
2026-03-23,306500.0,311500.0,297500.0,300000.0,64706.0,,,,,
2026-03-24,312000.0,312000.0,299000.0,306500.0,46670.0,,,,,
2026-03-25,301000.0,320000.0,297500.0,300000.0,109317.0,,,,,
2026-03-26,313000.0,335000.0,303000.0,316000.0,133172.0,,,,,
2026-03-27,311000.0,323000.0,306000.0,313500.0,49769.0,,,,,
2026-03-30,299500.0,328500.0,291000.0,320000.0,94774.0,,,,,
2026-03-31,314000.0,318000.0,296500.0,307000.0,116018.0,,,,,
2026-04-01,316000.0,325000.0,307000.0,319000.0,74540.0,,,,,
2026-04-02,313000.0,316000.0,272000.0,282000.0,323571.0,,,,,
2026-04-03,284500.0,290500.0,274000.0,279000.0,88001.0,,,,,
2026-04-06,272500.0,275500.0,263000.0,272000.0,103253.0,,,,,
2026-04-07,262500.0,280000.0,262500.0,273000.0,71548.0,,,,,
2026-04-08,,,,,,289500.0,297500.0,271500.0,280000.0,119536.0
2026-04-09,,,,,,277500.0,289500.0,271500.0,282000.0,69575.0
2026-04-10,,,,,,279500.0,297500.0,276500.0,287000.0,73599.0
2026-04-13,,,,,,285000.0,298500.0,280000.0,297000.0,52938.0
2026-04-14,,,,,,296000.0,296000.0,278500.0,279500.0,90082.0
2026-04-15,,,,,,279500.0,279500.0,279500.0,279500.0,0.0
