날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2026-02-27,6390.0,6560.0,6200.0,6280.0,89438.0,,,,,
2026-03-03,6100.0,6190.0,5830.0,5840.0,150664.0,,,,,
2026-03-04,5830.0,5830.0,4940.0,5060.0,307180.0,,,,,
2026-03-05,5110.0,5800.0,5110.0,5760.0,141453.0,,,,,
2026-03-06,5760.0,5800.0,5500.0,5740.0,66688.0,,,,,
2026-03-09,5410.0,5990.0,5330.0,5500.0,88963.0,,,,,
2026-03-10,5630.0,5770.0,5310.0,5470.0,60667.0,,,,,
2026-03-11,5470.0,5660.0,5370.0,5490.0,67100.0,,,,,
2026-03-12,5490.0,5590.0,5400.0,5470.0,37989.0,,,,,
2026-03-13,5480.0,5730.0,5240.0,5400.0,44672.0,,,,,
2026-03-16,5400.0,5500.0,5300.0,5430.0,31241.0,,,,,
2026-03-17,5460.0,5480.0,5360.0,5360.0,36414.0,,,,,
2026-03-18,5460.0,5460.0,5220.0,5340.0,50014.0,,,,,
2026-03-19,5340.0,5340.0,5110.0,5280.0,70035.0,,,,,
2026-03-20,5230.0,5360.0,5080.0,5280.0,63985.0,,,,,
2026-03-23,5290.0,5740.0,5180.0,5420.0,147956.0,,,,,
2026-03-24,5440.0,5650.0,4980.0,5070.0,107245.0,,,,,
2026-03-25,5070.0,5350.0,5070.0,5350.0,53598.0,,,,,
2026-03-26,5350.0,5350.0,5100.0,5150.0,59107.0,,,,,
2026-03-27,5100.0,5230.0,4955.0,5090.0,45083.0,,,,,
2026-03-30,5050.0,5060.0,4810.0,4990.0,41656.0,,,,,
2026-03-31,4830.0,5050.0,4735.0,4740.0,79516.0,,,,,
2026-04-01,4805.0,5260.0,4805.0,5220.0,79052.0,,,,,
2026-04-02,5300.0,5300.0,4800.0,4845.0,76895.0,,,,,
2026-04-03,4905.0,5080.0,4840.0,4930.0,52671.0,,,,,
2026-04-06,4930.0,5060.0,4830.0,4990.0,59070.0,,,,,
2026-04-07,4950.0,5030.0,4735.0,4760.0,51248.0,,,,,
2026-04-08,,,,,,4995.0,5060.0,4900.0,5040.0,41222.0
2026-04-09,,,,,,4995.0,5090.0,4805.0,4805.0,44319.0
2026-04-10,,,,,,4835.0,5160.0,4835.0,5100.0,62186.0
2026-04-13,,,,,,5090.0,5320.0,5040.0,5200.0,56362.0
2026-04-14,,,,,,5220.0,5320.0,5200.0,5290.0,40231.0
2026-04-15,,,,,,5290.0,5290.0,5290.0,5290.0,0.0
