날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2016-04-18,76700.0,80800.0,76700.0,80500.0,223921.0,,,,,
2016-04-19,81300.0,81300.0,80100.0,80800.0,83419.0,,,,,
2016-04-20,82000.0,82300.0,80700.0,80800.0,100891.0,,,,,
2016-04-21,81200.0,84400.0,81200.0,84200.0,238651.0,,,,,
2016-04-22,84300.0,87000.0,83300.0,86800.0,272333.0,,,,,
2016-04-25,86700.0,88800.0,86500.0,88700.0,184015.0,,,,,
2016-04-26,89000.0,89700.0,86300.0,87500.0,156676.0,,,,,
2016-04-27,87400.0,88400.0,85200.0,85700.0,95476.0,,,,,
2016-04-28,86000.0,87900.0,85400.0,85900.0,65893.0,,,,,
2016-04-29,86200.0,87500.0,85400.0,87200.0,78996.0,,,,,
2016-05-02,87600.0,88900.0,86500.0,86900.0,83332.0,,,,,
2016-05-03,87000.0,88700.0,86900.0,88500.0,112954.0,,,,,
2016-05-04,88400.0,89300.0,87300.0,87700.0,119864.0,,,,,
2016-05-09,88000.0,94500.0,88000.0,94400.0,311755.0,,,,,
2016-05-10,94400.0,95300.0,92000.0,93000.0,235301.0,,,,,
2016-05-11,93300.0,93700.0,91700.0,92700.0,95581.0,,,,,
2016-05-12,92100.0,93900.0,91300.0,93500.0,74707.0,,,,,
2016-05-13,92700.0,93200.0,91500.0,92700.0,101213.0,,,,,
2016-05-16,91700.0,93000.0,91700.0,92100.0,47172.0,,,,,
2016-05-17,92500.0,93900.0,91800.0,93000.0,86911.0,,,,,
2016-05-18,92600.0,94400.0,89700.0,90700.0,99226.0,,,,,
2016-05-19,90100.0,90500.0,86500.0,89200.0,117601.0,,,,,
2016-05-20,89000.0,93100.0,88700.0,91900.0,124748.0,,,,,
2016-05-23,91900.0,93600.0,91600.0,92900.0,68995.0,,,,,
2016-05-24,92500.0,93400.0,91500.0,93000.0,62496.0,,,,,
2016-05-25,92400.0,93100.0,91200.0,93000.0,70094.0,,,,,
2016-05-26,93000.0,94100.0,90600.0,91000.0,77528.0,,,,,
2016-05-27,92000.0,92300.0,89400.0,91700.0,48047.0,,,,,
2016-05-30,91700.0,92000.0,90300.0,91500.0,32959.0,,,,,
2016-05-31,91100.0,92500.0,90700.0,92000.0,57303.0,,,,,
2016-06-01,92000.0,95200.0,91500.0,94900.0,135586.0,,,,,
2016-06-02,95100.0,99000.0,94000.0,98800.0,217305.0,,,,,
2016-06-03,98200.0,98900.0,97500.0,98700.0,88437.0,,,,,
2016-06-07,98700.0,100500.0,97700.0,98600.0,142791.0,,,,,
2016-06-08,98700.0,101000.0,98000.0,100000.0,101795.0,,,,,
2016-06-09,100000.0,102000.0,98100.0,99900.0,95798.0,,,,,
2016-06-10,99900.0,99900.0,96000.0,97300.0,149683.0,,,,,
2016-06-13,96100.0,96900.0,95500.0,95500.0,68386.0,,,,,
2016-06-14,95500.0,96700.0,94300.0,96200.0,72499.0,,,,,
2016-06-15,96700.0,97600.0,95400.0,95400.0,82172.0,,,,,
2016-06-16,96500.0,96900.0,93100.0,94700.0,104740.0,,,,,
2016-06-17,94800.0,96300.0,94100.0,94600.0,52315.0,,,,,
2016-06-20,96000.0,96000.0,94700.0,95100.0,44879.0,,,,,
2016-06-21,94900.0,99500.0,94900.0,98400.0,147593.0,,,,,
2016-06-22,99600.0,99600.0,96700.0,98200.0,64170.0,,,,,
2016-06-23,97900.0,98000.0,96400.0,96800.0,57018.0,,,,,
2016-06-24,97300.0,98000.0,92100.0,95500.0,164459.0,,,,,
2016-06-27,92300.0,95800.0,90500.0,95200.0,120068.0,,,,,
2016-06-28,94600.0,98300.0,93600.0,98000.0,104150.0,,,,,
