날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2026-02-27,134900.0,135700.0,132800.0,133400.0,134594.0,,,,,
2026-03-03,133500.0,133500.0,128800.0,131200.0,130896.0,,,,,
2026-03-04,131200.0,131200.0,120300.0,123600.0,267716.0,,,,,
2026-03-05,129600.0,129900.0,121500.0,124100.0,186010.0,,,,,
2026-03-06,122900.0,126600.0,122500.0,126500.0,97343.0,,,,,
2026-03-09,120800.0,127100.0,120100.0,126000.0,118571.0,,,,,
2026-03-10,129000.0,129900.0,126800.0,128500.0,138770.0,,,,,
2026-03-11,131200.0,133900.0,128000.0,129000.0,117724.0,,,,,
2026-03-12,129400.0,132800.0,128800.0,130100.0,215398.0,,,,,
2026-03-13,128800.0,131100.0,127000.0,129300.0,142165.0,,,,,
2026-03-16,129300.0,131300.0,128000.0,129000.0,114358.0,,,,,
2026-03-17,129700.0,132300.0,129100.0,131100.0,95221.0,,,,,
2026-03-18,133000.0,134800.0,132400.0,134000.0,88224.0,,,,,
2026-03-19,131300.0,131800.0,129100.0,130600.0,104665.0,,,,,
2026-03-20,131500.0,137800.0,130200.0,137800.0,192708.0,,,,,
2026-03-23,132700.0,133700.0,129000.0,129600.0,125124.0,,,,,
2026-03-25,136400.0,136400.0,132200.0,134100.0,83634.0,,,,,
2026-03-26,134900.0,134900.0,131200.0,132200.0,137118.0,,,,,
2026-03-27,131000.0,134700.0,129500.0,134500.0,147172.0,,,,,
2026-03-30,127600.0,129200.0,125000.0,127000.0,132830.0,,,,,
2026-03-31,123600.0,129800.0,121500.0,128000.0,127871.0,,,,,
2026-04-01,131700.0,131900.0,128200.0,131800.0,109847.0,,,,,
2026-04-02,132500.0,133500.0,128700.0,130000.0,108339.0,,,,,
2026-04-03,128500.0,131900.0,128500.0,129800.0,70528.0,,,,,
2026-04-06,129500.0,132000.0,129000.0,131200.0,79311.0,,,,,
2026-04-07,129700.0,131400.0,128100.0,130000.0,84264.0,,,,,
2026-04-08,,,,,,133100.0,135000.0,129000.0,130000.0,109520.0
2026-04-09,,,,,,130800.0,131300.0,129400.0,130400.0,75812.0
2026-04-10,,,,,,130400.0,133600.0,130200.0,132400.0,74836.0
2026-04-13,,,,,,131000.0,133800.0,130400.0,131400.0,61347.0
2026-04-14,,,,,,131400.0,132700.0,129800.0,131400.0,100991.0
2026-04-15,,,,,,131400.0,131400.0,131400.0,131400.0,0.0
