year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,280934191003,231975702513,CFS,BS
2025,연간,자본총계,156697416161,167279783243,CFS,BS
2025,연간,부채및자본총계,280934191003,231975702513,CFS,BS
2025,연간,부채총계,124236774842,64695919270,CFS,BS
2025,연간,영업이익(손실),-40389935899,-59377417080,CFS,CIS
2025,연간,당기순이익(손실),-37877499346,-55529347885,CFS,CIS
2024,연간,자산총계,231975702513,160144371976,CFS,BS
2024,연간,자본총계,167279783243,74079110485,CFS,BS
2024,연간,부채및자본총계,231975702513,160144371976,CFS,BS
2024,연간,부채총계,64695919270,86065261491,CFS,BS
2024,연간,영업이익(손실),-59377417080,-2617101131,CFS,CIS
2024,연간,당기순이익(손실),-55529347885,-2646663290,CFS,CIS
2023,연간,자산총계,160144371976,185180595640,CFS,BS
2023,연간,자본총계,74079110485,69513282788,CFS,BS
2023,연간,부채및자본총계,160144371976,185180595640,CFS,BS
2023,연간,부채총계,86065261491,115667312852,CFS,BS
2023,연간,영업이익(손실),-2617101131,907999453,CFS,CIS
2023,연간,당기순이익(손실),-2646663290,3208631006,CFS,CIS
2022,연간,자산총계,185180595640,65452755704,CFS,BS
2022,연간,부채총계,115667312852,9499816726,CFS,BS
2022,연간,자본총계,69513282788,55952938978,CFS,BS
2022,연간,부채및자본총계,185180595640,65452755704,CFS,BS
2022,연간,영업이익(손실),907999453,-52305340534,CFS,CIS
2022,연간,당기순이익(손실),3208631006,-43557942985,CFS,CIS
2025,3분기,자산총계,234992005702,231975702513,CFS,BS
2025,3분기,자본총계,182218553393,167279783243,CFS,BS
2025,3분기,부채및자본총계,234992005702,231975702513,CFS,BS
2025,3분기,부채총계,52773452309,64695919270,CFS,BS
2025,3분기,영업이익(손실),-22408717311,0,CFS,CIS
2025,3분기,당기순이익(손실),-21299235298,0,CFS,CIS
2024,3분기,자산총계,244635791641,160144371976,CFS,BS
2024,3분기,자본총계,180786916507,74079110485,CFS,BS
2024,3분기,부채및자본총계,244635791641,160144371976,CFS,BS
2024,3분기,부채총계,63848875134,86065261491,CFS,BS
2024,3분기,영업이익(손실),-14690464275,0,CFS,CIS
2024,3분기,당기순이익(손실),-13147859188,0,CFS,CIS
2023,3분기,자산총계,174699382337,185180595640,CFS,BS
2023,3분기,자본총계,85672793494,69513282788,CFS,BS
2023,3분기,부채및자본총계,174699382337,185180595640,CFS,BS
2023,3분기,부채총계,89026588843,115667312852,CFS,BS
2023,3분기,영업이익(손실),-5194289002,0,CFS,CIS
2023,3분기,당기순이익(손실),-4109450708,0,CFS,CIS
2022,3분기,자산총계,163291810804,65452755704,CFS,BS
2022,3분기,부채총계,78533824350,9499816726,CFS,BS
2022,3분기,자본총계,84757986454,55952938978,CFS,BS
