date,name,position,change_dir,shares_before,shares_after,change_amount
2024-07-02,일신방직,,,0,0,0
2024-07-03,다노코프,,,0,0,0
2024-07-03,다노인터내셔널,,,0,0,0
2024-07-03,김재학,,,0,0,0
2024-07-11,윤길문,,,0,0,0
2025-07-03,임형순,,,0,0,0
2025-07-03,김석중,,,0,0,0
2025-07-03,박병섭,,,0,0,0
2025-07-03,노경택,,,0,0,0
2025-07-03,오병욱,,,0,0,0
2025-07-03,주영수,,,0,0,0
2025-07-03,윤길문,,,0,0,0
2025-07-03,박명주,,,0,0,0
2025-07-03,이정규,,,0,0,0
2025-09-12,오병욱,,,0,0,0
2025-10-22,박명주,,,0,0,0
2025-10-22,윤길문,,,0,0,0
2025-10-22,주영수,,,0,0,0
2025-10-22,오병욱,,,0,0,0
2025-10-22,노경택,,,0,0,0
2025-10-22,김석중,,,0,0,0
2025-10-22,박병섭,,,0,0,0
2025-10-22,임형순,,,0,0,0
2025-10-22,이정규,,,0,0,0
2025-11-12,김형국,,,0,0,0
2025-11-12,임형순,,,0,0,0
2025-11-12,박병섭,,,0,0,0
2025-11-12,김석중,,,0,0,0
2025-11-12,노경택,,,0,0,0
2025-11-12,송명의,,,0,0,0
2025-11-12,주영수,,,0,0,0
2025-11-12,윤길문,,,0,0,0
2025-11-12,박명주,,,0,0,0
2025-11-12,이정규,,,0,0,0
2025-11-12,오병욱,,,0,0,0
2025-11-26,김형국,,,0,0,0
2025-11-26,박병섭,,,0,0,0
2025-11-28,이정규,,,0,0,0
2025-12-04,김석중,,,0,0,0
2025-12-04,이정규,,,0,0,0
2025-12-04,송명의,,,0,0,0
2025-12-30,오병욱,,,0,0,0
2026-01-27,박병섭,,,0,0,0
2026-01-27,이정규,,,0,0,0
2026-01-27,김형국,,,0,0,0
2026-02-05,김석중,,,0,0,0
2026-02-05,주영수,,,0,0,0
2026-05-21,일신방직,,,0,0,0
2025-07-03,박병섭,,,0,0,0
2025-07-03,임형순,,,0,0,0
2025-07-03,김석중,,,0,0,0
2025-07-03,노경택,,,0,0,0
2025-07-03,이정규,,,0,0,0
2025-07-03,주영수,,,0,0,0
2025-07-03,윤길문,,,0,0,0
2025-07-03,박명주,,,0,0,0
2025-07-03,오병욱,,,0,0,0
2025-09-12,오병욱,,,0,0,0
2025-10-22,임형순,,,0,0,0
2025-10-22,박병섭,,,0,0,0
2025-10-22,김석중,,,0,0,0
2025-10-22,노경택,,,0,0,0
2025-10-22,이정규,,,0,0,0
2025-10-22,주영수,,,0,0,0
2025-10-22,윤길문,,,0,0,0
2025-10-22,박명주,,,0,0,0
2025-10-22,오병욱,,,0,0,0
2025-11-12,임형순,,,0,0,0
2025-11-12,김형국,,,0,0,0
2025-11-12,박병섭,,,0,0,0
2025-11-12,송명의,,,0,0,0
2025-11-12,이정규,,,0,0,0
2025-11-12,박명주,,,0,0,0
2025-11-12,윤길문,,,0,0,0
2025-11-12,주영수,,,0,0,0
2025-11-12,오병욱,,,0,0,0
2025-11-12,노경택,,,0,0,0
2025-11-12,김석중,,,0,0,0
2025-11-26,김형국,,,0,0,0
2025-11-26,박병섭,,,0,0,0
2025-11-28,이정규,,,0,0,0
2025-12-04,김석중,,,0,0,0
2025-12-04,이정규,,,0,0,0
2025-12-04,송명의,,,0,0,0
2025-12-30,오병욱,,,0,0,0
2026-01-27,박병섭,,,0,0,0
2026-01-27,김형국,,,0,0,0
2026-01-27,이정규,,,0,0,0
2026-02-05,김석중,,,0,0,0
2026-02-05,주영수,,,0,0,0
2026-05-21,일신방직,,,0,0,0
2026-06-01,일신방직,,,0,0,0
