date,name,position,change_dir,shares_before,shares_after,change_amount
2024-05-16,넷마블,,,0,0,0
2024-10-22,김주영,,,0,0,0
2024-10-22,박영호,,,0,0,0
2024-10-22,이경준,,,0,0,0
2024-10-22,김태호,,,0,0,0
2024-10-22,이미경,,,0,0,0
2024-10-22,이승석,,,0,0,0
2024-10-22,이재상,,,0,0,0
2024-10-22,임수현,,,0,0,0
2024-10-22,조백규,,,0,0,0
2024-10-22,함윤식,,,0,0,0
2025-01-24,김신규,,,0,0,0
2025-03-18,이경준,,,0,0,0
2025-03-18,김태호,,,0,0,0
2025-03-18,이미경,,,0,0,0
2025-03-18,이재상,,,0,0,0
2025-03-18,조백규,,,0,0,0
2025-03-18,이승석,,,0,0,0
2025-05-08,김신규,,,0,0,0
2025-06-12,김신규,,,0,0,0
2025-08-20,김신규,,,0,0,0
2025-08-28,김신규,,,0,0,0
2025-09-05,김주영,,,0,0,0
2025-09-05,박태희,,,0,0,0
2025-09-25,김신규,,,0,0,0
2025-10-30,김신규,,,0,0,0
2025-12-23,김신규,,,0,0,0
2026-01-23,김신규,,,0,0,0
2026-03-12,이재상,,,0,0,0
2026-03-12,정진수,,,0,0,0
2026-03-12,이경준,,,0,0,0
2026-04-01,방시혁,,,0,0,0
2026-04-08,김태호,,,0,0,0
2026-04-08,정진수,,,0,0,0
2026-05-21,방시혁,,,0,0,0
2024-10-22,이미경,,,0,0,0
2024-10-22,이경준,,,0,0,0
2024-10-22,박영호,,,0,0,0
2024-10-22,김태호,,,0,0,0
2024-10-22,김주영,,,0,0,0
2024-10-22,이승석,,,0,0,0
2024-10-22,이재상,,,0,0,0
2024-10-22,임수현,,,0,0,0
2024-10-22,조백규,,,0,0,0
2024-10-22,함윤식,,,0,0,0
2025-01-24,김신규,,,0,0,0
2025-03-18,이승석,,,0,0,0
2025-03-18,이재상,,,0,0,0
2025-03-18,이경준,,,0,0,0
2025-03-18,김태호,,,0,0,0
2025-03-18,이미경,,,0,0,0
2025-03-18,조백규,,,0,0,0
2025-05-08,김신규,,,0,0,0
2025-06-12,김신규,,,0,0,0
2025-08-20,김신규,,,0,0,0
2025-08-28,김신규,,,0,0,0
2025-09-05,김주영,,,0,0,0
2025-09-05,박태희,,,0,0,0
2025-09-25,김신규,,,0,0,0
2025-10-30,김신규,,,0,0,0
2025-12-23,김신규,,,0,0,0
2026-01-23,김신규,,,0,0,0
2026-03-12,정진수,,,0,0,0
2026-03-12,이재상,,,0,0,0
2026-03-12,이경준,,,0,0,0
2026-04-01,방시혁,,,0,0,0
2026-04-08,김태호,,,0,0,0
2026-04-08,정진수,,,0,0,0
2026-05-21,방시혁,,,0,0,0
