year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,1272320058801,1152227968481,CFS,BS
2025,연간,자본총계,824724855468,773534561558,CFS,BS
2025,연간,부채와 자본총계,1272320058801,1152227968481,CFS,BS
2025,연간,부채총계,447595203333,378693406923,CFS,BS
2025,연간,영업이익,350141338776,271729951500,CFS,CIS
2025,연간,매출총이익,454852037285,362176072235,CFS,CIS
2025,연간,당기순이익,269571288127,227940276635,CFS,CIS
2025,연간,매출액,1982700659426,1745458578779,CFS,CIS
2024,연간,자산총계,1152227968481,656618146496,CFS,BS
2024,연간,자본총계,773534561558,239966851480,CFS,BS
2024,연간,자본과부채총계,1152227968481,656618146496,CFS,BS
2024,연간,부채총계,378693406923,416651295016,CFS,BS
2024,연간,영업이익,271729951500,201472478355,CFS,CIS
2024,연간,매출총이익,362176072235,272892779979,CFS,CIS
2024,연간,당기순이익,227940276635,151116175331,CFS,CIS
2024,연간,매출액,1745458578779,1430463166385,CFS,CIS
2025,3분기,자산총계,1173128820481,1152227968481,CFS,BS
2025,3분기,자본총계,780584175537,773534561558,CFS,BS
2025,3분기,부채와 자본총계,1173128820481,1152227968481,CFS,BS
2025,3분기,부채총계,392544644944,378693406923,CFS,BS
2025,3분기,영업이익,93596312581,0,CFS,CIS
2025,3분기,매출총이익,118191214481,0,CFS,CIS
2025,3분기,매출액,513176029365,0,CFS,CIS
2024,3분기,자산총계,1092452385701,656618146496,CFS,BS
2024,3분기,자본총계,668248186476,239966851480,CFS,BS
2024,3분기,부채및자본총계,1092452385701,656618146496,CFS,BS
2024,3분기,부채총계,424204199225,416651295016,CFS,BS
2024,3분기,영업이익,83383349567,0,CFS,CIS
2024,3분기,매출총이익,105328019282,0,CFS,CIS
2024,3분기,수익(매출액),461261436630,0,CFS,CIS
2025,반기,자산총계,1120148323516,1152227968481,CFS,BS
2025,반기,자본총계,728279486183,773534561558,CFS,BS
2025,반기,부채와 자본총계,1120148323516,1152227968481,CFS,BS
2025,반기,부채총계,391868837333,378693406923,CFS,BS
2025,반기,영업이익,83009935293,0,CFS,CIS
2025,반기,매출총이익,108977082623,0,CFS,CIS
2025,반기,매출액,467721569416,0,CFS,CIS
2024,반기,자산총계,1082506464290,656618146496,CFS,BS
2024,반기,자본총계,634461438999,239966851480,CFS,BS
2024,반기,부채및자본총계,1082506464290,656618146496,CFS,BS
2024,반기,부채총계,448045025291,416651295016,CFS,BS
2024,반기,영업이익,70985869191,0,CFS,CIS
2024,반기,매출총이익(손실),94057159953,0,CFS,CIS
2024,반기,매출액,437855158584,0,CFS,CIS
2026,1분기,자산총계,1398777284325,1272320058801,CFS,BS
2026,1분기,자본총계,847037147561,824724855468,CFS,BS
2026,1분기,부채와 자본총계,1398777284325,1272320058801,CFS,BS
2026,1분기,부채총계,551740136764,447595203333,CFS,BS
2026,1분기,영업이익,93393577021,0,CFS,CIS
2026,1분기,매출총이익,121163949809,0,CFS,CIS
2026,1분기,매출액,574608683128,0,CFS,CIS
2025,1분기,자산총계,1233953040204,1152227968481,CFS,BS
2025,1분기,자본총계,715610659516,773534561558,CFS,BS
2025,1분기,부채와 자본총계,1233953040204,1152227968481,CFS,BS
2025,1분기,부채총계,518342380688,378693406923,CFS,BS
2025,1분기,영업이익,83006827217,0,CFS,CIS
2025,1분기,매출총이익,108010646712,0,CFS,CIS
2025,1분기,매출액,485597828422,0,CFS,CIS
