날짜,시가,고가,저가,종가,거래량
2016-05-17,136100.0,136800.0,133200.0,136000.0,105160
2016-05-18,136100.0,136500.0,134000.0,134100.0,65478
2016-05-19,133600.0,134900.0,131600.0,134100.0,80128
2016-05-20,133500.0,133800.0,131500.0,133400.0,57708
2016-05-23,133100.0,136100.0,133000.0,135500.0,49630
2016-05-24,134500.0,136300.0,133000.0,133000.0,52241
2016-05-25,133400.0,134200.0,129500.0,130000.0,166063
2016-05-26,130000.0,131600.0,128700.0,129800.0,81538
2016-05-27,130400.0,130500.0,128500.0,129300.0,57430
2016-05-30,129900.0,131300.0,128500.0,131200.0,65920
2016-05-31,131000.0,131000.0,129300.0,130700.0,73805
2016-06-01,131600.0,132900.0,130800.0,132800.0,63965
2016-06-02,133200.0,134800.0,132700.0,133000.0,65960
2016-06-03,133000.0,133600.0,130900.0,132700.0,55384
2016-06-07,133200.0,135300.0,132900.0,133400.0,47465
2016-06-08,133700.0,135200.0,133100.0,134100.0,75429
2016-06-09,135500.0,145200.0,135000.0,139800.0,755372
2016-06-10,141200.0,143200.0,139300.0,141200.0,182278
2016-06-13,140200.0,140300.0,137600.0,138200.0,97522
2016-06-14,137700.0,139000.0,135600.0,136800.0,61027
2016-06-15,136800.0,140800.0,136400.0,139200.0,96494
2016-06-16,140200.0,142200.0,136800.0,138300.0,114481
2016-06-17,141000.0,141000.0,135600.0,136100.0,98425
2016-06-20,136400.0,136700.0,133600.0,135500.0,141209
2016-06-21,136000.0,136700.0,134500.0,136300.0,89165
2016-06-22,136300.0,136600.0,131700.0,131800.0,141450
2016-06-23,132000.0,132100.0,127200.0,128700.0,169432
2016-06-24,130000.0,131000.0,121000.0,122100.0,248607
2016-06-27,118400.0,126200.0,118400.0,125400.0,130422
2016-06-28,125100.0,127100.0,124800.0,126400.0,100577
2016-06-29,128000.0,128000.0,126900.0,127000.0,75381
2016-06-30,128000.0,132800.0,127700.0,131500.0,145378
2016-07-01,131700.0,132400.0,129500.0,129800.0,74948
2016-07-04,129800.0,129800.0,127500.0,127800.0,78553
2016-07-05,127900.0,129400.0,127800.0,128100.0,61151
2016-07-06,127900.0,128100.0,125100.0,125100.0,119448
2016-07-07,126000.0,127700.0,125900.0,127500.0,63148
2016-07-08,127500.0,129000.0,125600.0,125800.0,55077
2016-10-17,95800.0,97000.0,94000.0,95900.0,57685
2016-10-18,95000.0,96500.0,94200.0,94400.0,54477
2016-10-19,94900.0,96500.0,93500.0,94000.0,63427
2016-10-20,94700.0,96400.0,94300.0,95700.0,75866
2016-10-21,95800.0,97300.0,94700.0,95500.0,62055
2016-10-24,95700.0,96300.0,94900.0,95700.0,47235
2016-10-25,95600.0,96600.0,94400.0,96400.0,44534
2016-10-26,95500.0,99800.0,95500.0,98400.0,133364
2016-10-27,99000.0,99900.0,97700.0,99500.0,59623
2016-10-28,99300.0,99800.0,98100.0,98100.0,37090
2016-10-31,97900.0,97900.0,94600.0,95000.0,58055
2016-11-01,94900.0,95300.0,92300.0,92400.0,83587
2016-11-02,91000.0,93600.0,91000.0,92200.0,68324
2016-11-03,92200.0,93100.0,91600.0,93000.0,51404
2016-11-04,93000.0,93700.0,92200.0,92800.0,31347
2016-11-07,93800.0,96400.0,92800.0,96200.0,52151
2016-11-08,96800.0,97500.0,95500.0,95500.0,42160
2016-11-09,95600.0,95700.0,84700.0,86500.0,334260
2016-11-10,88800.0,89100.0,85100.0,86000.0,194885
2016-11-11,85500.0,85900.0,83600.0,83800.0,106009
2016-11-14,83800.0,84500.0,82200.0,82600.0,111066
2016-11-15,82800.0,84400.0,82500.0,82600.0,101669
2016-11-16,83200.0,85700.0,83000.0,85600.0,158672
2016-11-17,85600.0,87600.0,85000.0,87200.0,84728
2016-11-18,86500.0,86900.0,84600.0,85200.0,69198
2016-11-21,84700.0,85400.0,83700.0,84200.0,35141
2016-11-22,84200.0,87300.0,84100.0,87000.0,68133
2016-11-23,86900.0,88000.0,86500.0,86700.0,64101
2016-11-24,86300.0,88200.0,86300.0,87400.0,70861
2016-11-25,87600.0,88100.0,86400.0,87000.0,46195
2016-11-28,87600.0,89300.0,87000.0,88000.0,45707
2016-11-29,87300.0,88500.0,85700.0,85800.0,76461
2016-11-30,85800.0,88000.0,84400.0,84400.0,91576
2016-12-01,84800.0,85200.0,83400.0,84000.0,43138
2016-12-02,84200.0,84200.0,80900.0,80900.0,76533
2016-12-05,79400.0,80400.0,77600.0,78500.0,105464
2016-12-06,78500.0,80200.0,78500.0,78600.0,46975
2016-12-07,78900.0,80700.0,78600.0,80300.0,54621
2016-12-08,81400.0,84000.0,80400.0,83100.0,86135
2016-12-09,82900.0,86500.0,82700.0,85900.0,73302
2016-12-12,86300.0,87500.0,85200.0,85900.0,61557
2016-12-13,86000.0,86800.0,85800.0,86000.0,34098
2016-12-14,86600.0,89600.0,86500.0,89300.0,80350
2016-12-15,88400.0,89800.0,87800.0,88500.0,49450
2016-12-16,88900.0,90700.0,87100.0,88200.0,38384
2016-12-19,88500.0,88900.0,87600.0,87600.0,44889
2016-12-20,88200.0,89700.0,88000.0,88100.0,40944
2016-12-21,88600.0,88900.0,86600.0,86800.0,41201
2016-12-22,86500.0,87200.0,86100.0,86100.0,27497
2016-12-23,87600.0,87700.0,85600.0,85600.0,43534
2016-12-26,85800.0,87500.0,85800.0,86900.0,31803
2016-12-27,87300.0,88800.0,87000.0,88500.0,60029
2016-12-28,88100.0,88100.0,86000.0,87700.0,38984
2016-12-29,87900.0,88300.0,86900.0,87200.0,38429
2017-01-02,87900.0,91000.0,87300.0,91000.0,74084
2017-01-03,91300.0,96500.0,91100.0,96000.0,175469
2017-01-04,96400.0,96600.0,93800.0,96300.0,84341
2017-01-05,96300.0,96300.0,94100.0,94200.0,77746
2017-01-06,94200.0,96900.0,93900.0,94000.0,70967
2017-01-09,93600.0,95500.0,93000.0,94600.0,67739
2017-01-10,95000.0,95000.0,91500.0,91600.0,95972
2017-01-11,92000.0,93200.0,91500.0,92500.0,49985
2017-01-12,92000.0,93300.0,91000.0,91000.0,43059
2017-01-13,91300.0,92700.0,91300.0,91600.0,42075
2017-01-16,92500.0,92500.0,89600.0,91200.0,49388
2017-01-17,90900.0,91700.0,88600.0,88700.0,57881
2017-01-18,89600.0,89900.0,88800.0,89900.0,35130
2017-01-19,90400.0,91000.0,88000.0,88300.0,41514
2017-01-20,88300.0,89700.0,88000.0,89200.0,36149
2017-01-23,89700.0,93400.0,89400.0,91500.0,115616
2017-01-24,91600.0,92000.0,88700.0,89200.0,55608
2017-01-25,89200.0,89400.0,85600.0,86300.0,84180
2017-01-26,86300.0,88800.0,86300.0,87700.0,51917
2017-01-31,86700.0,87400.0,85300.0,85500.0,58330
2017-02-01,84900.0,87900.0,84900.0,87700.0,63028
2017-02-02,87200.0,89300.0,86900.0,87400.0,36126
2017-02-03,87500.0,88100.0,85700.0,86200.0,34165
2017-02-06,85700.0,89100.0,84500.0,89100.0,70019
2017-02-07,89300.0,92100.0,89300.0,91000.0,121176
2017-02-08,92200.0,107900.0,90000.0,100900.0,608768
2017-02-09,101300.0,106600.0,100400.0,105900.0,459079
2017-02-10,105900.0,108500.0,104500.0,105600.0,165229
2017-02-13,105700.0,109500.0,105600.0,108200.0,141876
2017-02-14,109000.0,109800.0,106500.0,109500.0,136603
2017-02-15,108600.0,110000.0,107400.0,110000.0,97011
2017-02-16,110200.0,111900.0,107700.0,111700.0,114790
2017-02-17,110000.0,115200.0,110000.0,110300.0,150182
2017-02-20,110300.0,113500.0,109800.0,112000.0,79822
2017-02-21,112800.0,113000.0,109800.0,111400.0,79539
2017-02-22,112600.0,114900.0,111000.0,114800.0,101755
2017-02-23,114600.0,116000.0,112000.0,112000.0,87361
2017-02-24,112100.0,114200.0,112000.0,113500.0,65442
2017-02-27,113100.0,113900.0,108100.0,108100.0,103825
2017-02-28,108600.0,110600.0,106800.0,109500.0,84775
2017-03-02,110000.0,115000.0,109500.0,111300.0,151354
2017-03-03,111500.0,113800.0,110100.0,111400.0,80301
2017-03-06,112500.0,112500.0,107800.0,107900.0,94617
2017-03-07,105200.0,110400.0,104100.0,110100.0,113171
2017-03-08,110400.0,110800.0,107900.0,107900.0,51405
2017-03-09,108300.0,110700.0,107000.0,107000.0,60260
2017-03-10,107800.0,113100.0,107200.0,112700.0,155293
2017-03-13,113100.0,113600.0,112200.0,112900.0,57253
2017-03-14,113500.0,114000.0,110800.0,112600.0,49505
2017-03-15,112600.0,112600.0,109500.0,110400.0,41999
2017-03-16,111500.0,113400.0,111100.0,112900.0,58027
2017-03-17,112500.0,113600.0,111200.0,113100.0,61222
2017-03-20,113100.0,113600.0,110700.0,110700.0,62850
2017-03-21,110400.0,113100.0,110400.0,112400.0,54183
2017-03-22,112000.0,118500.0,112000.0,117100.0,208383
2017-03-23,118500.0,120700.0,118200.0,119500.0,121117
2017-03-24,120100.0,122300.0,120000.0,121500.0,89750
2017-03-27,122300.0,122500.0,119400.0,121600.0,100797
2017-03-28,122100.0,122300.0,118400.0,118400.0,85133
2017-03-29,118700.0,119200.0,116200.0,118300.0,78218
2017-03-30,118700.0,120500.0,117900.0,118700.0,40556
2017-03-31,118300.0,121100.0,118300.0,121100.0,69563
2017-04-03,122500.0,124300.0,120200.0,124300.0,75804
