날짜,시가,고가,저가,종가,거래량
2016-05-17,106652.44317876952,108338.6446854372,105809.3359375,105809.3359375,253896.0
2016-05-18,105809.34945820506,106230.90313270749,102858.49320049757,103280.046875,398912.0
2016-05-19,102436.92534349869,103280.03257577449,97799.8680056598,98642.96875,821539.0
2016-05-20,98642.97243456764,102436.92916978033,98221.41880268363,101172.28125,423923.0
2016-05-23,102015.38175576803,102858.48252936827,101172.2809821678,101593.828125,228840.0
2016-05-24,100329.1702386804,101172.27747095619,98221.4151338621,98642.96875,413147.0
2016-05-25,99907.63177770871,100750.73259518995,98642.97730751875,99486.078125,376539.0
2016-05-26,99486.06949434019,100329.1702386804,98642.96875,98642.96875,191030.0
2016-05-27,99064.52606645165,102858.48280166434,98221.41880268363,101172.28125,410824.0
2016-05-30,102015.38175576803,102858.48252936827,99486.07294703148,101593.828125,334125.0
2016-05-31,101172.28125,103280.03643354835,100329.17398623198,101172.28125,444818.0
2016-06-01,101593.82625610399,101593.82625610399,99907.62473992248,100329.171875,315350.0
2016-06-02,99486.07366932118,99486.07366932118,94427.46250305735,96113.6640625,1175681.0
2016-06-03,99064.53510608879,103280.04585785077,96956.77324227136,102858.4921875,1506579.0
2016-06-07,102436.92643622894,106230.88955813476,102436.92643622894,105809.3359375,904904.0
2016-06-08,105809.34299708542,106230.89664584618,102858.4869195684,104966.2421875,473111.0
2016-06-09,104966.2482817712,104966.2482817712,102858.4928914647,103701.59375,502592.0
2016-06-10,103701.58772915382,104966.2421875,103280.04056832916,104966.2421875,231175.0
2016-06-13,104123.13003838657,104544.68364123805,102015.375,102015.375,254491.0
2016-06-14,102015.38706537991,102436.93423015244,98642.97730751875,99486.078125,423568.0
2016-06-15,99064.53736444599,100329.1854284554,96956.77545257828,97799.8828125,347786.0
2016-06-16,98642.98266386107,99907.63720272212,97378.328125,97378.328125,299468.0
2016-06-17,97799.87063403708,102015.38095696576,97799.87063403708,100750.7265625,519590.0
2016-06-20,101593.8376643841,104544.70038096665,101172.29048196977,102858.4921875,388199.0
2016-06-21,103280.03695552911,103701.58410160779,101593.82890740677,102436.9296875,231233.0
2016-06-22,102015.39133473489,103280.04585785077,101593.8376643841,102858.4921875,166857.0
2016-06-23,102436.93851714922,103280.04585785077,102015.39133473489,102858.4921875,207362.0
2016-06-24,103701.59540433252,103701.59540433252,96113.67458059314,97799.8828125,985416.0
2016-06-27,95270.55661249373,97378.31165819237,94849.00300817985,96535.2109375,495926.0
2016-06-28,95692.12738856887,98221.43000452427,95270.573708608,97799.8828125,305947.0
2016-06-29,98642.96981680309,101172.27856511323,98221.41619610618,99064.5234375,317955.0
2016-06-30,99907.6366426229,107495.55734531359,99064.53578408761,103701.59375,2223296.0
2016-07-01,102436.93921822881,104544.70109647179,102015.3920329294,103701.59375,460025.0
2016-07-04,104123.140625,105387.79507420147,102858.48617579853,104123.140625,315650.0
2016-07-05,103701.58262714132,107495.54581552075,103701.58262714132,107073.9921875,624751.0
2016-07-06,107073.98974665962,107073.98974665962,103701.58026317782,104544.6875,384337.0
2016-07-07,105387.77746179512,108338.63302482749,105387.77746179512,107917.0859375,477396.0
2016-07-08,107917.09070002957,109181.73850575768,105809.32921863378,106230.8828125,346050.0
2016-07-11,107917.10978314266,109181.7578125,106652.4552658489,109181.7578125,450702.0
2016-07-12,109603.30629434004,112132.60208364426,109181.74618289647,111289.5078125,669312.0
2016-07-13,111711.06828517365,112132.61547107398,110024.86656569933,110867.9609375,301097.0
2016-07-14,111711.06828517365,111711.06828517365,110024.86656569933,110867.9609375,311574.0
2016-07-15,111289.50729527407,112975.70880559729,110867.94718578974,112132.6015625,366175.0
2016-07-18,112132.60156249999,112554.16167198433,110867.94718578974,112132.6015625,282309.0
2016-07-19,112132.59036962037,114240.35177903486,112132.59036962037,113818.8046875,494947.0
2016-07-20,113818.8179289484,114240.36506952519,112132.60341489803,113397.2578125,275975.0
2016-07-21,113397.25593921024,113818.81604869459,111711.05442888703,112132.6015625,253172.0
2016-07-22,110867.94954049223,113397.25834763223,110024.85525536,112554.1640625,227079.0
2016-07-25,112554.1640625,113397.25834763223,112132.60394406223,112554.1640625,193493.0
2016-07-26,112132.59015708065,114661.89865323585,112132.59015708065,114240.3515625,290352.0
2016-07-27,114240.36102156955,115926.5625,113818.81389592972,115926.5625,408321.0
2016-07-28,116769.66947560283,117191.21660033456,114240.36077547028,116348.109375,423888.0
2016-07-29,115083.45871984176,115926.55290131347,113818.80447176416,114240.3515625,295660.0
2016-08-01,112975.6973144224,115083.45871984176,112975.6973144224,114240.3515625,261227.0
2016-08-02,114240.3515625,115505.00581057761,113397.24440515824,114240.3515625,306311.0
2016-08-03,114240.36506952519,114661.91221010197,112554.1635313464,113397.2578125,263246.0
2016-08-04,113818.82211834908,115083.4765625,112975.71483029112,115083.4765625,229277.0
2016-08-05,115505.0093189299,117612.7578125,115083.46221538997,117612.7578125,453166.0
2016-08-08,117612.77924731604,120563.6484375,117612.77924731604,120563.6484375,505706.0
2016-08-09,120563.65392542828,121406.74832453804,118877.43917546196,120142.09375,290287.0
2016-08-10,120142.07839568058,120563.63851723292,119298.98410431942,119720.53125,249080.0
2016-08-11,120563.63256263947,121406.72681236052,118877.41811145513,120985.1796875,271213.0
2016-08-12,120985.1956178665,121828.2899785995,120563.6484375,120563.6484375,218770.0
2016-08-16,121406.7265625,122249.833786357,120985.17943850704,121406.7265625,256954.0
2016-08-17,121406.73280859408,121406.73280859408,118034.32969140592,119720.53125,262837.0
2016-08-18,119720.53801786863,126043.81043989425,118455.8835334635,125200.703125,1022044.0
2016-08-19,124357.59865580924,128994.66953003002,123936.051476652,128573.109375,1164461.0
2016-08-22,128573.109375,129416.21670918727,127308.46783752828,128573.109375,489583.0
2016-08-23,128151.53145303052,128573.07853106105,125622.22303310799,127729.984375,374127.0
2016-08-24,127308.44928305688,128573.09063621443,123514.48629597157,124779.140625,544990.0
2016-08-25,126043.80649269886,128573.10240642904,124779.15204789773,127308.4609375,406843.0
2016-08-26,127308.47489596144,128151.56930102006,124779.16572903856,126043.8203125,254433.0
2016-08-29,124779.15595548913,126465.35760940514,124357.59581010576,125200.703125,193113.0
2016-08-30,126886.90768249826,128994.66953003002,126886.90768249826,128573.109375,422109.0
2016-08-31,128573.07853106105,128994.63858496126,126465.33016503873,127729.984375,292421.0
2016-09-01,126886.9140625,127730.02143907954,124779.16508486126,126886.9140625,381444.0
2016-09-02,126886.90080531823,127730.00809380968,125622.24636051709,127308.4609375,199764.0
2016-09-05,127308.46783752828,128573.109375,127308.46783752828,128573.109375,229467.0
2016-09-06,128151.5546875,128573.10184195898,127308.46037858204,128151.5546875,253701.0
2016-09-07,127730.02143907954,128573.11583978566,126886.9140625,126886.9140625,186144.0
2016-09-08,126886.90477891601,127308.46492429938,123936.04864059488,125200.703125,350139.0
2016-09-09,123936.05265470124,124357.59983786542,121406.7436039704,123092.9453125,523170.0
2016-09-12,119298.9765625,120563.63089546483,117191.21501560163,119298.9765625,568724.0
2016-09-13,122249.85094617165,123514.50547153708,120142.08907860497,123092.9453125,830886.0
2016-09-19,122671.38852619994,123936.04295256389,120563.63979950795,121828.28125,320870.0
2016-09-20,120985.19642080623,124357.59983786542,120985.19642080623,123092.9453125,338109.0
2016-09-21,123092.95543130873,123514.515625,122671.40821349142,123514.515625,171895.0
2016-09-22,124357.58619943264,125200.6934491694,123514.49192556737,123936.0390625,240904.0
2016-09-23,124357.59983786542,124357.59983786542,121828.29078713457,123092.9453125,275868.0
2016-09-26,123092.92803434294,123092.92803434294,120563.63231451408,121406.7265625,203084.0
2016-09-27,120563.64954051132,123514.50578181923,119720.5421961921,122671.3984375,231021.0
2016-09-28,122671.39843749999,123514.50578181923,122249.85125327685,122671.3984375,136998.0
2016-09-29,122671.39415618975,126043.81043989425,122671.39415618975,125200.703125,404447.0
2016-09-30,124779.14014281958,127729.99590719273,124357.58005085852,125622.234375,413545.0
2016-10-04,127730.02143907954,127730.02143907954,126465.36686214694,126886.9140625,265774.0
2016-10-05,126465.35309379206,128151.5546875,125622.24580900207,128151.5546875,322906.0
2016-10-06,133210.17887385123,139111.8912246097,131945.52437356405,138268.796875,2143002.0
2016-10-07,140376.5133812249,141641.16759012747,135739.45659916205,139533.40625,1325441.0
2016-10-10,136582.5625,137425.66970372834,134053.25386468583,136582.5625,964091.0
2016-10-11,134474.83832522208,138268.8019657695,130680.87468467467,131102.421875,1063651.0
2016-10-12,130680.86622695658,136582.57841304262,129837.75892499903,136161.03125,695862.0
2016-10-13,136582.57841304262,137847.23287804282,134896.3767849998,136161.03125,477462.0
2016-10-14,135739.48556102536,139111.88885373375,135739.48556102536,137847.234375,473138.0
2016-10-17,137425.6875,138690.34198142658,135739.48585005538,137425.6875,292797.0
2016-10-18,136582.57989626625,138268.79451849285,136161.0327286458,137847.234375,285979.0
2016-10-19,137847.2053663109,140798.06087041818,137004.1112084915,138690.3125,445403.0
2016-10-20,139533.43450608564,140376.5418080432,135317.92394804244,136161.03125,368107.0
2016-10-21,134896.34356576647,135739.4506601026,133631.6894121968,135317.890625,258105.0
2016-10-24,136582.5702066543,141641.18776271451,136582.5702066543,141219.640625,786488.0
2016-10-25,141641.20514523148,142905.8596894477,139533.44324624675,142484.3125,487357.0
2016-10-26,141641.18587930812,141641.18587930812,137425.67563060217,139954.984375,517125.0
2016-10-27,139111.8912246097,141641.20022518406,136161.03504923047,138268.796875,518244.0
2016-10-28,138268.78074872034,140798.07647843048,137425.67352156955,139111.875,243979.0
2016-10-31,139111.88734304302,139111.88734304302,134896.3767849998,136161.03125,342494.0
2016-11-01,135317.91847366415,135739.47859552456,131523.96820802268,132367.0625,463303.0
2016-11-02,130680.85724400269,132367.05875613666,129416.20286593436,129837.75,375317.0
2016-11-03,128573.10184195898,128994.66197228998,123936.04421529413,128151.5546875,955010.0
2016-11-04,126886.87876271449,128151.53298782173,123936.02322942087,124357.5703125,445895.0
2016-11-07,125622.25948556738,127730.02143907954,125200.71228521432,126886.9140625,446189.0
2016-11-08,127730.02143907954,128573.11583978566,124779.16508486126,126886.9140625,355300.0
2016-11-09,126465.3518052918,127308.45908149172,118455.87809694407,121828.28125,1019834.0
2016-11-10,123936.05802712771,127730.02176768615,122671.40344694158,126465.3671875,623101.0
