date,Close
1998-12-22,14.472650527954102
1998-12-23,14.72518825531006
1998-12-24,14.919456481933594
1998-12-28,14.99716854095459
1998-12-29,15.210858345031738
1998-12-30,15.142865180969238
1998-12-31,15.269129753112791
1999-01-04,15.055445671081545
1999-01-05,15.366263389587402
1999-01-06,15.696511268615724
1999-01-07,15.560535430908203
1999-01-08,15.67708683013916
1999-01-11,15.531390190124512
1999-01-12,15.346837997436523
1999-01-13,14.958314895629885
1999-01-14,14.890313148498535
1999-01-15,15.142865180969238
1999-01-19,15.11372184753418
1999-01-20,15.045736312866213
1999-01-21,14.919456481933594
1999-01-22,14.628063201904297
1999-01-25,14.870891571044922
1999-01-26,14.870891571044922
1999-01-27,14.987448692321776
1999-01-28,15.006875038146973
1999-01-29,15.104008674621582
1999-02-01,15.12344455718994
1999-02-02,15.006875038146973
1999-02-03,15.152570724487305
1999-02-04,15.172000885009766
1999-02-05,15.12344455718994
1999-02-08,15.172000885009766
1999-02-09,14.968026161193848
1999-02-10,15.0263032913208
1999-02-11,15.23027515411377
1999-02-12,15.142865180969238
1999-02-16,15.22057056427002
1999-02-17,15.22057056427002
1999-02-18,15.22057056427002
1999-02-19,15.317703247070312
1999-02-22,15.550808906555176
1999-02-23,15.541105270385742
1999-02-24,15.502243995666504
1999-02-25,15.191429138183594
1999-02-26,15.239996910095217
1999-03-01,15.23027515411377
1999-03-02,15.104008674621582
1999-03-03,15.016587257385254
1999-03-04,15.307977676391602
1999-03-05,15.64794921875
1999-03-08,15.735373497009276
1999-03-09,15.813070297241213
1999-03-10,15.783927917480469
1999-03-11,15.803354263305664
1999-03-12,15.851913452148438
1999-03-15,15.813070297241213
1999-03-16,15.7062349319458
1999-03-17,15.67708683013916
1999-03-18,15.715937614440918
1999-03-19,15.81359577178955
1999-03-22,15.6965970993042
1999-03-23,15.326114654541016
1999-03-24,15.287115097045898
1999-03-25,15.45285701751709
1999-03-26,15.491861343383787
1999-03-29,15.745339393615724
1999-03-30,15.735596656799316
1999-03-31,15.560098648071287
1999-04-01,15.725835800170898
1999-04-05,16.067087173461914
1999-04-06,15.979331016540527
1999-04-07,16.00857162475586
1999-04-08,16.096324920654297
1999-04-09,16.106061935424805
1999-04-12,16.496047973632812
1999-04-13,16.622798919677734
1999-04-14,16.983522415161133
