Date,Open,High,Low,Close,Volume
2026-05-12,213000,213000,200500,204000,991427
2026-05-13,206000,206500,198600,201500,904464
2026-05-14,204000,216000,203500,213000,1601442
2026-05-15,215000,216500,201000,203500,997805
2026-05-18,203000,203500,196700,200000,890762
2026-05-19,200000,200000,200000,200000,0
