날짜,시가,고가,저가,종가,거래량
2016-05-02,3000,3000,3000,3000,100
2016-05-03,2965,2965,2965,2965,0
2016-05-04,2800,2965,2800,2965,800
2016-05-09,2675,2675,2675,2675,0
2016-05-10,2650,2650,2650,2650,0
2016-05-11,2900,2900,2900,2900,0
2016-05-12,2860,2860,2860,2860,0
2016-05-13,2860,2860,2860,2860,0
2016-05-16,2700,2860,2700,2860,510
2016-05-17,2860,2860,2860,2860,0
2016-05-18,2860,2860,2860,2860,0
2016-05-19,2860,2860,2860,2860,0
2016-05-20,2860,2860,2860,2860,0
2016-05-23,2860,2860,2860,2860,0
2016-05-24,2860,2860,2860,2860,0
2016-05-25,2860,2860,2860,2860,0
2016-05-26,2860,2860,2860,2860,0
2016-05-27,2860,2860,2860,2860,0
2016-05-30,2650,2650,2650,2650,0
2016-05-31,2700,2700,2700,2700,0
2016-06-01,2700,2700,2700,2700,0
2016-06-02,2700,2700,2700,2700,500
2016-06-03,2650,2650,2650,2650,2
2016-06-07,2700,2700,2700,2700,0
2016-06-08,2860,2860,2700,2860,411
2016-06-09,2860,2860,2860,2860,0
2016-06-10,2860,2860,2700,2700,401
2016-06-13,2650,2650,2500,2500,800
2016-06-14,2600,2600,2600,2600,0
2016-06-15,2600,2755,2600,2755,501
2016-06-16,2650,2650,2650,2650,0
2016-06-17,2600,2755,2600,2755,510
2016-06-20,2500,2500,2500,2500,500
2016-06-21,2500,2500,2500,2500,500
2016-06-22,2500,2500,2500,2500,0
2016-06-23,2500,2500,2500,2500,0
2016-06-24,2650,2650,2650,2650,1
2016-06-27,2900,2900,2900,2900,1
2016-06-28,2750,3200,2750,3200,5001
2016-06-29,3500,3500,3000,3000,2002
2016-06-30,3000,3000,3000,3000,0
2016-07-01,2700,2700,2700,2700,1000
2016-07-04,2500,2650,2500,2650,1000
2016-07-05,2950,2950,2950,2950,2
2016-07-06,2700,2700,2700,2700,0
2016-07-07,2540,3000,2540,3000,502
2016-07-08,2700,2700,2700,2700,0
2016-07-11,2505,2505,2505,2505,0
2016-07-12,2130,2130,2130,2130,1
2016-07-13,2000,2400,2000,2000,502
2016-07-14,1700,1700,1700,1700,1
2016-07-15,1615,1955,1615,1615,12
2016-07-18,1715,1715,1715,1715,1
2016-07-19,1970,1970,1970,1970,2
2016-07-20,2200,2200,1750,1815,511
2016-07-21,1900,2085,1820,1900,1675
2016-07-22,2185,2185,1900,1900,501
2016-07-25,2185,2185,2185,2185,1002
2016-07-26,2510,2510,2510,2510,1
2016-07-27,2500,2500,2500,2500,0
2016-07-28,2500,2875,2500,2875,1101
2016-07-29,2445,3000,2445,3000,510
2016-08-01,3450,3450,3450,3450,1
2016-08-02,2935,2935,2935,2935,400
2016-08-03,2700,2860,2700,2860,401
2016-08-04,2435,2500,2435,2500,511
2016-08-05,2875,2875,2875,2875,1
2016-08-08,2445,2500,2445,2500,501
2016-08-09,2500,2650,2135,2650,503
2016-08-10,2300,2300,2300,2300,1
2016-08-11,2000,2645,1955,2645,17803
2016-08-12,2250,3040,2250,3040,301
2016-08-16,3495,3495,2585,3490,4
2016-08-17,2970,2970,2970,2970,350
2016-08-18,2525,2675,2525,2675,401
2016-08-19,3075,3075,3075,3075,1
2016-08-22,2965,2965,2800,2965,479
2016-08-23,2525,2525,2525,2525,400
2016-08-24,2150,2200,2150,2200,501
2016-08-25,2500,2500,2500,2500,1
2016-08-26,2300,2435,2300,2435,453
2016-08-29,2200,2330,2200,2330,503
2016-08-30,2500,2500,2500,2500,1
2016-08-31,2125,2250,2125,2250,503
2016-09-01,2500,2500,2500,2500,1
2016-09-02,2125,2500,2125,2500,3
2016-09-05,2125,2500,2125,2500,1001
2016-09-06,2200,2330,2200,2330,501
2016-09-07,2500,2500,2500,2500,1
2016-09-08,2300,2435,2300,2435,451
2016-09-09,2200,2330,2200,2330,501
2016-09-12,2100,2100,2100,2100,0
2016-09-13,1800,1800,1800,1800,1
2016-09-19,1700,1750,1700,1750,2
2016-09-20,1700,2010,1500,2010,5
2016-09-21,2305,2305,2305,2305,2
2016-09-22,1985,2500,1985,2500,501
2016-09-23,2125,2350,2125,2350,2400
2016-09-26,2010,2400,2010,2400,551
2016-09-27,2200,2330,2200,2330,461
2016-09-28,2350,2350,2350,2350,463
2016-09-29,2500,2500,2300,2300,2
2016-09-30,2120,2120,2120,2120,0
2016-10-04,2000,2000,2000,2000,1569
2016-10-05,2010,2010,2010,2010,530
2016-10-06,2310,2310,2310,2310,1
2016-10-07,2010,2130,2010,2130,3082
2016-10-10,1850,1850,1850,1850,1
2016-10-11,1960,1960,1960,1960,550
2016-10-12,1960,1960,1960,1960,0
2016-10-13,2010,2010,2010,2010,0
2016-10-14,2180,2180,2180,2180,460
2016-10-17,2180,2180,2180,2180,0
2016-10-18,2060,2060,2060,2060,1
2016-10-19,2060,2060,2060,2060,2000
2016-10-20,2060,2060,2060,2060,0
2016-10-21,1980,2060,1980,2060,1001
2016-10-24,1905,2060,1905,2060,610
2016-10-25,1960,1960,1850,1850,551
2016-10-26,2120,2120,2120,2120,1
2016-10-27,2400,2400,2400,2400,1
2016-10-28,2330,2330,2330,2330,0
2016-10-31,2330,2330,2330,2330,0
2016-11-01,1990,2330,1990,2330,12
2016-11-02,2330,2330,2330,2330,1
2016-11-03,2330,2330,2330,2330,0
2016-11-04,2120,2330,2000,2330,511
2016-11-07,2330,2330,2330,2330,1927
2016-11-08,2580,2580,2580,2580,1
2016-11-09,2740,2900,2700,2900,551
2016-11-10,3100,3100,3100,3100,50
2016-11-11,3000,3000,3000,3000,20
2016-11-14,2860,2860,2860,2860,0
2016-11-15,2500,2500,2500,2500,0
2016-11-16,2435,2435,2435,2435,0
2016-11-17,2435,2435,2435,2435,0
2016-11-18,2500,2500,2500,2500,10
2016-11-21,2875,2875,2875,2875,10
2016-11-22,3000,3000,3000,3000,4
2016-11-23,2755,2755,2755,2755,0
2016-11-24,3100,3100,3100,3100,1
2016-11-25,2635,2635,2635,2635,380
2016-11-28,2540,3000,2540,3000,430
2016-11-29,2555,2555,2555,2555,0
2016-11-30,2400,2400,2400,2400,420
2016-12-01,2555,2555,2555,2555,10
2016-12-02,2435,2435,2435,2435,0
2016-12-05,2350,2350,2350,2350,500
2016-12-06,2250,2385,2250,2385,520
2016-12-07,2225,2225,2225,2225,0
2016-12-08,2120,2500,2120,2500,501
2016-12-09,2300,2300,2125,2300,511
2016-12-12,2250,2385,2250,2385,610
2016-12-13,2200,2330,2200,2330,262
2016-12-14,2500,2500,2120,2500,511
2016-12-15,2200,2330,2200,2330,510
2016-12-16,2500,2500,1985,2500,7604
2016-12-19,2125,2500,2125,2500,11
2016-12-20,2200,2330,2200,2330,501
2016-12-21,2105,2500,2105,2500,610
2016-12-22,2130,2500,2130,2500,501
2016-12-23,2150,2500,2150,2500,501
2016-12-26,2200,2300,2125,2300,511
2016-12-27,2495,2495,2495,2495,9
2016-12-28,2500,2500,2500,2500,5
2016-12-29,2125,2495,2125,2495,10
2017-01-02,2130,2250,2125,2250,502
2017-01-03,2495,2495,2495,2495,7
2017-01-04,2150,2275,2150,2275,501
2017-01-05,1935,2495,1935,2495,4
2017-01-06,2140,2260,2125,2260,503
2017-01-09,2500,2500,1950,2500,5020
2017-01-10,2140,2265,2140,2265,510
2017-01-11,2055,2055,2055,2055,0
2017-01-12,1865,2360,1865,2360,601
2017-01-13,2010,2485,2010,2200,16
2017-01-16,2495,2500,1875,2500,6006
2017-01-17,2125,2485,2125,2485,12
2017-01-18,2115,2485,2115,2485,6
2017-01-19,2120,2240,2120,2240,510
2017-01-20,2495,2495,2400,2495,1699
2017-01-23,2255,2255,2255,2255,0
2017-01-24,2500,2500,2500,2500,10
2017-01-25,2265,2265,2265,2265,1
2017-01-26,2500,2500,1955,1955,11
2017-01-31,1770,2245,1770,1770,602
2017-02-01,1660,2000,1660,1660,711
2017-02-02,1905,1905,1655,1655,599
