date,name,position,change_dir,shares_before,shares_after,change_amount
2025-02-07,이준호,,,0,0,0
2025-02-07,LG,,,0,0,0
2025-02-11,배민,,,0,0,0
2025-02-11,이준호,,,0,0,0
2025-02-11,김혜정,,,0,0,0
2025-02-11,박상엽,,,0,0,0
2025-02-11,이영미,,,0,0,0
2025-02-11,이호군,,,0,0,0
2025-02-11,김영란,,,0,0,0
2025-02-11,전왕근,,,0,0,0
2025-02-11,임재혁,,,0,0,0
2025-02-11,조성우,,,0,0,0
2025-02-11,이재승,,,0,0,0
2025-02-11,송혜린,,,0,0,0
2025-02-11,권문수,,,0,0,0
2025-02-11,김선정,,,0,0,0
2025-02-11,조형철,,,0,0,0
2025-02-11,안현정,,,0,0,0
2025-02-11,변하석,,,0,0,0
2025-02-11,나영필,,,0,0,0
2025-02-11,이승찬,,,0,0,0
2025-02-11,유기웅,,,0,0,0
2025-02-11,박경훈,,,0,0,0
2025-02-11,진경선,,,0,0,0
2025-02-11,김지욱,,,0,0,0
2025-02-11,송영석,,,0,0,0
2025-02-12,김태훈,,,0,0,0
2025-02-12,크리스탈코리아,,,0,0,0
2025-02-21,민세훈,,,0,0,0
2025-02-25,김영란,,,0,0,0
2025-08-06,크리스탈코리아,,,0,0,0
2025-11-05,크리스탈코리아,,,0,0,0
2026-01-07,안현정,,,0,0,0
2026-03-17,구연수,,,0,0,0
2026-04-03,현신균,,,0,0,0
2026-06-12,이재승,,,0,0,0
2025-02-07,이준호,,,0,0,0
2025-02-07,LG,,,0,0,0
2025-02-11,배민,,,0,0,0
2025-02-11,이준호,,,0,0,0
2025-02-11,김혜정,,,0,0,0
2025-02-11,박상엽,,,0,0,0
2025-02-11,이영미,,,0,0,0
2025-02-11,이호군,,,0,0,0
2025-02-11,김영란,,,0,0,0
2025-02-11,전왕근,,,0,0,0
2025-02-11,임재혁,,,0,0,0
2025-02-11,조성우,,,0,0,0
2025-02-11,이재승,,,0,0,0
2025-02-11,송혜린,,,0,0,0
2025-02-11,권문수,,,0,0,0
2025-02-11,김선정,,,0,0,0
2025-02-11,조형철,,,0,0,0
2025-02-11,안현정,,,0,0,0
2025-02-11,변하석,,,0,0,0
2025-02-11,나영필,,,0,0,0
2025-02-11,이승찬,,,0,0,0
2025-02-11,유기웅,,,0,0,0
2025-02-11,박경훈,,,0,0,0
2025-02-11,진경선,,,0,0,0
2025-02-11,김지욱,,,0,0,0
2025-02-11,송영석,,,0,0,0
2025-02-12,김태훈,,,0,0,0
2025-02-12,크리스탈코리아,,,0,0,0
2025-02-21,민세훈,,,0,0,0
2025-02-25,김영란,,,0,0,0
2025-08-06,크리스탈코리아,,,0,0,0
2025-11-05,크리스탈코리아,,,0,0,0
2026-01-07,안현정,,,0,0,0
2026-03-17,구연수,,,0,0,0
2026-04-03,현신균,,,0,0,0
2026-06-12,이재승,,,0,0,0
