date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2021-08-12,9174,14343,0,0,-1e-06,0.0,,0.0,ohlcv_proxy
2021-08-13,9059,28822,0,0,-1e-06,0.0,,0.0,ohlcv_proxy
2021-08-17,8946,26522,0,0,-1e-06,0.0,,0.0,ohlcv_proxy
2021-08-18,9025,4116,0,0,-1e-06,0.0,,0.0,ohlcv_proxy
2021-08-19,8845,3551,0,0,-1e-06,0.0,,0.0,ohlcv_proxy
2021-08-20,8777,2520,0,0,-1e-06,0.0,,0.0,ohlcv_proxy
2021-08-23,8797,3201,0,0,-1e-06,0.0,,0.0,ohlcv_proxy
2021-08-24,8980,20869,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2021-08-25,8942,1015,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2021-08-26,9015,25611,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2021-08-27,8961,769,0,0,-0.0,0.0,-0.019421,0.0,ohlcv_proxy
2021-08-30,8976,617,0,0,-0.0,0.0,-0.017722,0.0,ohlcv_proxy
2021-08-31,9217,5270,0,0,0.0,0.0,-0.012674,0.0,ohlcv_proxy
2021-09-01,9242,10605,0,0,0.0,0.0,-0.00648,0.0,ohlcv_proxy
2021-09-02,9122,4420,0,0,-0.0,0.0,0.007336,0.0,ohlcv_proxy
2021-09-03,9271,19910,0,0,0.0,0.1,0.013961,0.0,ohlcv_proxy
2021-09-06,9227,2345,0,0,0.0,0.1,0.015257,0.0,ohlcv_proxy
2021-09-07,9169,4022,0,0,-0.0,0.1,0.015178,0.0,ohlcv_proxy
2021-09-08,9198,437,0,0,0.0,0.1,0.017289,0.0,ohlcv_proxy
2021-09-09,9068,1949,0,0,-0.0,0.1,0.018927,0.0,ohlcv_proxy
2021-09-10,9232,751,0,0,0.0,0.1,0.012233,0.0,ohlcv_proxy
2021-09-13,9267,14673,0,0,0.0,0.2,0.016595,0.0,ohlcv_proxy
2021-09-14,9351,142689,0,0,0.0,0.3,0.011187,0.0,ohlcv_proxy
2021-09-15,9366,54818,0,0,0.0,0.4,0.009229,0.0,ohlcv_proxy
