year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2020,Q2,0.56,0.57,0.0149,1.0,1.49,0,0,0,0,0,0,0,0,0
2020,Q3,0.23,0.02,-0.9125,0.0,-91.25,0,0,0,0,0,0,0,0,0
2020,Q4,1.61,1.88,0.1648,1.0,16.48,0,0,0,0,0,0,0,0,0
2021,Q1,1.14,1.27,0.1113,0.0,11.13,0,0,0,0,0,0,0,0,0
2021,Q2,0.64,1.0,0.5601,0.0,56.01,0,0,0,0,0,0,0,0,0
2021,Q3,0.47,1.05,1.225,1.0,122.5,0,0,0,0,0,0,0,0,0
2021,Q4,1.7,1.96,0.153,0.0,15.3,0,0,0,0,0,0,0,0,0
2022,Q1,0.88,1.21,0.3797,1.0,37.97,0,0,0,0,0,0,0,0,0
2022,Q2,0.64,0.57,-0.1054,0.0,-10.54,0,0,0,0,0,0,0,0,0
2022,Q3,0.94,1.15,0.2253,1.0,22.53,0,0,0,0,0,0,0,0,0
2022,Q4,1.59,1.42,-0.1093,0.0,-10.93,0,0,0,0,0,0,0,0,0
2023,Q1,1.29,1.31,0.0158,1.0,1.58,0,0,0,0,0,0,0,0,0
2023,Q2,0.04,0.01,-0.7731,0.0,-77.31,0,0,0,0,0,0,0,0,0
2023,Q3,0.57,0.49,-0.1447,0.0,-14.47,0,0,0,0,0,0,0,0,0
2023,Q4,1.69,1.64,-0.0319,1.0,-3.19,0,0,0,0,0,0,0,0,0
2024,Q1,0.64,0.38,-0.4032,0.0,-40.32,0,0,0,0,0,0,0,0,0
2024,Q2,0.28,0.61,1.1495,1.0,114.95,0,0,0,0,0,0,0,0,0
2024,Q3,0.76,1.22,0.6025,1.0,60.25,0,0,0,0,0,0,0,0,0
2024,Q4,1.29,1.73,0.3406,1.0,34.06,0,0,0,0,0,0,0,0,0
2025,Q1,0.35,0.46,0.3313,0.0,33.13,0,0,0,0,0,0,0,0,0
2025,Q2,0.67,1.04,0.543,0.0,54.3,0,0,0,0,0,0,0,0,0
2025,Q3,0.77,1.3,0.6856,1.0,68.56,0,0,0,0,0,0,0,0,0
2025,Q4,1.63,1.68,0.0287,0.0,2.87,0,0,0,0,0,0,0,0,0
2026,Q1,0.95,1.51,0.5928,0.0,59.28,0,0,0,0,0,0,0,0,0
