year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,255427000000.0,0.0,255427000000.0,,,,,0.0,0.0
2025,Q2,304506000000.0,0.0,49079000000.0,,,,-0.8078550818824948,-0.7071067811865476,-1.0
2025,Q3,161670000000.0,0.0,-142836000000.0,,,,-3.9103282462967868,-0.9877038698685373,-2.0
2025,Q4,892131000000.0,863130000000.0,730461000000.0,,,,-6.113983869612703,1.351896560550057,-1.0
2026,Q1,272273000000.0,0.0,272273000000.0,,,0.06595230731285259,-0.6272586763701279,0.11978147240604321,1.0
