date,name,position,change_dir,shares_before,shares_after,change_amount
2025-05-27,반성연,,,0,0,0
2025-05-27,유명한,,,0,0,0
2025-05-27,양세훈,,,0,0,0
2025-05-27,임유진,,,0,0,0
2025-05-27,이옥경,,,0,0,0
2025-05-27,명재훈,,,0,0,0
2025-05-28,코리아오메가프로젝트오호조합,,,0,0,0
2025-06-12,KTBN 13호 벤처투자조합,,,0,0,0
2025-07-04,유명한,,,0,0,0
2025-07-04,명재훈,,,0,0,0
2025-07-07,안현호,,,0,0,0
2025-09-30,임유진,,,0,0,0
2025-11-26,반성연,,,0,0,0
2025-12-31,이옥경,,,0,0,0
2026-04-22,유명한,,,0,0,0
2026-04-28,이옥경,,,0,0,0
2026-04-28,안현호,,,0,0,0
2026-05-19,국민연금공단,,,0,0,0
2025-05-27,반성연,,,0,0,0
2025-05-27,유명한,,,0,0,0
2025-05-27,양세훈,,,0,0,0
2025-05-27,임유진,,,0,0,0
2025-05-27,이옥경,,,0,0,0
2025-05-27,명재훈,,,0,0,0
2025-05-28,코리아오메가프로젝트오호조합,,,0,0,0
2025-06-12,KTBN 13호 벤처투자조합,,,0,0,0
2025-07-04,유명한,,,0,0,0
2025-07-04,명재훈,,,0,0,0
2025-07-07,안현호,,,0,0,0
2025-09-30,임유진,,,0,0,0
2025-11-26,반성연,,,0,0,0
2025-12-31,이옥경,,,0,0,0
2026-04-22,유명한,,,0,0,0
2026-04-28,이옥경,,,0,0,0
2026-04-28,안현호,,,0,0,0
2026-05-19,국민연금공단,,,0,0,0
2026-05-28,이옥경,,,0,0,0
2026-05-28,명재훈,,,0,0,0
2026-06-05,국민연금공단,,,0,0,0
2026-06-11,반성연,,,0,0,0
2026-06-16,임유진,,,0,0,0
2026-07-02,임유진,,,0,0,0
2026-07-13,임유진,,,0,0,0
