date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio,personal_net_buy,inst_net_value,foreign_net_value
2016-08-05,112325.0,164352.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-08,114841.0,96030.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-09,115679.0,176857.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-10,118612.0,152897.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-11,118193.0,89506.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-12,119869.0,110965.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-16,117774.0,88052.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-17,115679.0,102601.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-18,113164.0,136257.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-19,114002.0,92687.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-22,112325.0,91744.0,0.0,0.0,-0.0,0.0,-0.020553,0.0,ohlcv_proxy,,,,
2016-08-23,117355.0,168895.0,0.0,0.0,0.0,0.0,-0.015014,0.0,ohlcv_proxy,,,,
2016-08-24,115679.0,96092.0,0.0,0.0,-0.0,0.0,-0.012502,0.0,ohlcv_proxy,,,,
2016-08-25,115258.0,73056.0,0.0,0.0,-0.0,0.0,-0.001302,0.0,ohlcv_proxy,,,,
2016-08-26,117355.0,89632.0,0.0,0.0,0.0,0.0,0.007909,0.0,ohlcv_proxy,,,,
2016-08-29,115258.0,113519.0,0.0,0.0,-0.0,0.0,0.014576,0.0,ohlcv_proxy,,,,
2016-08-30,114841.0,72181.0,0.0,0.0,-0.0,0.0,0.003145,0.0,ohlcv_proxy,,,,
2016-08-31,112325.0,201821.0,0.0,0.0,-0.0,-0.1,-0.00643,0.0,ohlcv_proxy,,,,
2016-09-01,115679.0,117917.0,0.0,0.0,-0.0,-0.1,-0.007202,0.0,ohlcv_proxy,,,,
2016-09-02,116099.0,67882.0,0.0,0.0,-0.0,-0.1,-0.009667,0.0,ohlcv_proxy,,,,
2016-09-05,116936.0,90571.0,0.0,0.0,0.0,-0.1,-0.0101,0.0,ohlcv_proxy,,,,
2016-09-06,113164.0,109934.0,0.0,0.0,-0.0,-0.1,-0.011922,0.0,ohlcv_proxy,,,,
2016-09-07,111905.0,124278.0,0.0,0.0,-0.0,-0.1,-0.008377,0.0,ohlcv_proxy,,,,
