date,name,position,change_dir,shares_before,shares_after,change_amount
2024-04-05,곽동신,,,0,0,0
2024-04-08,곽동신,,,0,0,0
2024-04-19,곽동신,,,0,0,0
2024-04-22,곽동신,,,0,0,0
2024-06-03,곽동신,,,0,0,0
2024-07-16,곽동신,,,0,0,0
2024-10-22,곽동신,,,0,0,0
2025-03-12,곽동신,,,0,0,0
2025-04-15,곽동신,,,0,0,0
2025-05-22,곽동신,,,0,0,0
2025-11-26,곽동신,,,0,0,0
2025-12-30,곽동신,,,0,0,0
2026-04-27,곽동신,,,0,0,0
2024-10-22,곽동신,,,0,0,0
2025-03-12,곽동신,,,0,0,0
2025-04-15,곽동신,,,0,0,0
2025-05-22,곽동신,,,0,0,0
2025-11-26,곽동신,,,0,0,0
2025-12-30,곽동신,,,0,0,0
2026-04-27,곽동신,,,0,0,0
2026-06-16,곽동신,,,0,0,0
