date,news_sentiment_mean,news_sentiment_std,news_count,volume_ratio,source,news_positive_total,news_negative_total,news_pos_ratio,news_intensity
2025-09-12,0.8742,0.5,0,1.2617,price_proxy,,,,
2025-09-15,1.0,0.5,0,2.7523,price_proxy,,,,
2025-09-16,1.0,0.5,0,0.8711,price_proxy,,,,
2025-09-17,0.9985,0.5,0,0.9794,price_proxy,,,,
2025-09-18,1.0,0.4845,0,0.4997,price_proxy,,,,
2025-09-19,1.0,0.4875,0,0.8474,price_proxy,,,,
2025-09-22,0.8417,0.3978,0,1.5568,price_proxy,,,,
2025-09-23,0.8931,0.397,0,1.0736,price_proxy,,,,
2025-09-24,0.651,0.3798,0,1.0752,price_proxy,,,,
2025-09-25,0.4624,0.3956,0,0.9629,price_proxy,,,,
2025-09-26,0.2949,0.3954,0,0.7917,price_proxy,,,,
2025-09-29,0.2854,0.3716,0,0.8249,price_proxy,,,,
2025-09-30,0.3596,0.3716,0,3.0645,price_proxy,,,,
2025-10-01,0.2719,0.3861,0,1.0023,price_proxy,,,,
2025-10-02,0.4187,0.3866,0,0.7666,price_proxy,,,,
2025-10-10,0.3648,0.3857,0,0.9863,price_proxy,,,,
2025-10-13,0.324,0.3804,0,0.3939,price_proxy,,,,
2025-10-14,0.2437,0.3794,0,0.4682,price_proxy,,,,
2025-10-15,0.396,0.2681,0,0.4228,price_proxy,,,,
2025-10-16,0.2157,0.2909,0,1.2308,price_proxy,,,,
2025-10-17,0.1987,0.2915,0,0.6247,price_proxy,,,,
2025-10-20,0.2449,0.2291,0,0.5164,price_proxy,,,,
2025-10-21,0.1693,0.2314,0,0.6924,price_proxy,,,,
2025-10-22,0.2807,0.2283,0,3.4641,price_proxy,,,,
2025-10-23,0.5895,0.2378,0,1.1868,price_proxy,,,,
2025-10-24,0.5613,0.2093,0,0.6043,price_proxy,,,,
2025-10-27,0.732,0.231,0,1.0213,price_proxy,,,,
2025-10-28,0.7113,0.2333,0,0.5187,price_proxy,,,,
2025-10-29,0.541,0.2325,0,0.6575,price_proxy,,,,
2025-10-30,0.4688,0.2202,0,0.4349,price_proxy,,,,
2025-10-31,0.4486,0.2256,0,0.9729,price_proxy,,,,
2025-11-03,0.4654,0.2481,0,1.3252,price_proxy,,,,
2025-11-04,0.6047,0.2419,0,1.318,price_proxy,,,,
2025-11-05,0.6264,0.2295,0,0.9783,price_proxy,,,,
2025-11-06,0.5102,0.2326,0,0.3008,price_proxy,,,,
2025-11-07,0.8377,0.2555,0,0.9744,price_proxy,,,,
2025-11-10,0.9681,0.2958,0,1.8151,price_proxy,,,,
2025-11-11,1.0,0.3572,0,2.8632,price_proxy,,,,
2025-11-12,1.0,0.3576,0,1.1477,price_proxy,,,,
2025-11-13,1.0,0.331,0,1.645,price_proxy,,,,
2025-11-14,1.0,0.3243,0,0.6757,price_proxy,,,,
2025-11-17,1.0,0.3221,0,0.5599,price_proxy,,,,
2025-11-18,0.6853,0.3145,0,0.4186,price_proxy,,,,
2025-11-19,0.6229,0.318,0,0.3039,price_proxy,,,,
2025-11-20,0.5239,0.3202,0,0.3366,price_proxy,,,,
2025-11-21,0.2677,0.34,0,0.6814,price_proxy,,,,
2025-11-24,0.1343,0.3408,0,0.7519,price_proxy,,,,
2025-11-25,0.073,0.3386,0,1.403,price_proxy,,,,
2025-11-26,0.1695,0.3376,0,0.8176,price_proxy,,,,
2025-11-27,0.0884,0.3491,0,0.7751,price_proxy,,,,
2025-11-28,0.5119,0.3628,0,1.7497,price_proxy,,,,
2025-12-01,0.575,0.3577,0,0.6313,price_proxy,,,,
2025-12-02,0.6688,0.358,0,1.466,price_proxy,,,,
2025-12-03,0.7043,0.3586,0,1.6982,price_proxy,,,,
2025-12-04,0.9022,0.3526,0,0.926,price_proxy,,,,
2025-12-05,0.4192,0.3623,0,0.8201,price_proxy,,,,
2025-12-08,0.341,0.3362,0,0.5581,price_proxy,,,,
2025-12-09,0.3443,0.2557,0,0.3445,price_proxy,,,,
2025-12-10,0.2666,0.2558,0,0.4839,price_proxy,,,,
2025-12-11,0.2326,0.2527,0,0.5326,price_proxy,,,,
2025-12-12,0.3564,0.2504,0,0.462,price_proxy,,,,
2025-12-15,0.3979,0.2465,0,0.5998,price_proxy,,,,
2025-12-16,0.4922,0.2577,0,1.0023,price_proxy,,,,
2025-12-17,0.3109,0.2701,0,0.4855,price_proxy,,,,
2025-12-18,0.2847,0.2701,0,0.4122,price_proxy,,,,
2025-12-19,0.3133,0.2511,0,0.5854,price_proxy,,,,
2025-12-22,0.3814,0.2482,0,0.2807,price_proxy,,,,
2025-12-23,0.2392,0.2465,0,0.3275,price_proxy,,,,
2025-12-24,0.3999,0.2432,0,0.412,price_proxy,,,,
2025-12-26,0.4622,0.2355,0,0.5912,price_proxy,,,,
2025-12-29,0.5412,0.1812,0,0.4026,price_proxy,,,,
2025-12-30,0.4648,0.1832,0,0.336,price_proxy,,,,
2026-01-02,0.407,0.1872,0,0.4295,price_proxy,,,,
2026-01-05,0.4518,0.1788,0,0.4141,price_proxy,,,,
2026-01-06,0.3726,0.1754,0,0.4118,price_proxy,,,,
2026-01-07,0.3588,0.1575,0,0.5516,price_proxy,,,,
2026-01-08,0.9119,0.3148,0,4.3673,price_proxy,,,,
2026-01-09,1.0,0.3148,0,1.5184,price_proxy,,,,
2026-01-12,0.8148,0.3263,0,0.8996,price_proxy,,,,
2026-01-13,0.7468,0.3312,0,1.0607,price_proxy,,,,
2026-01-14,0.7264,0.3303,0,0.5425,price_proxy,,,,
2026-01-15,0.4257,0.3395,0,1.0845,price_proxy,,,,
2026-01-16,0.5394,0.3407,0,5.1099,price_proxy,,,,
2026-01-19,0.8387,0.3279,0,1.2578,price_proxy,,,,
2026-01-20,0.8493,0.3332,0,0.6826,price_proxy,,,,
2026-01-21,0.5669,0.357,0,1.2854,price_proxy,,,,
2026-01-22,0.4794,0.3585,0,0.7866,price_proxy,,,,
2026-01-23,0.4155,0.3575,0,0.5965,price_proxy,,,,
2026-01-26,0.3723,0.3579,0,0.7351,price_proxy,,,,
2026-01-27,0.4233,0.3599,0,0.5478,price_proxy,,,,
2026-01-28,0.7911,0.3632,0,1.1471,price_proxy,,,,
2026-01-29,0.6844,0.3604,0,0.5138,price_proxy,,,,
2026-01-30,0.4571,0.3671,0,0.6103,price_proxy,,,,
2026-02-02,0.31,0.3716,0,0.3356,price_proxy,,,,
2026-02-03,0.5873,0.3893,0,0.9003,price_proxy,,,,
2026-02-04,0.5659,0.3907,0,0.969,price_proxy,,,,
2026-02-05,0.4976,0.2952,0,0.611,price_proxy,,,,
2026-02-06,0.5541,0.3008,0,0.4848,price_proxy,,,,
2026-02-09,0.8176,0.299,0,0.5137,price_proxy,,,,
2026-02-10,0.5573,0.2912,0,0.484,price_proxy,,,,
2026-02-11,0.5273,0.2921,0,0.8832,price_proxy,,,,
2026-02-12,0.719,0.2841,0,1.4638,price_proxy,,,,
2026-02-13,0.7434,0.2825,0,0.6199,price_proxy,,,,
2026-02-19,0.572,0.2761,0,0.7952,price_proxy,,,,
2026-02-20,0.579,0.2701,0,0.8185,price_proxy,,,,
2026-02-23,0.6843,0.2503,0,1.9626,price_proxy,,,,
2026-02-24,0.6631,0.2503,0,1.2828,price_proxy,,,,
2026-02-25,0.8602,0.2521,0,1.5883,price_proxy,,,,
2026-02-26,0.8117,0.2542,0,0.7368,price_proxy,,,,
2026-02-27,0.9179,0.2538,0,1.1097,price_proxy,,,,
2026-03-03,0.5576,0.2667,0,0.774,price_proxy,,,,
2026-03-04,0.1667,0.3216,0,0.8009,price_proxy,,,,
2026-03-05,0.21,0.3173,0,0.8056,price_proxy,,,,
2026-03-06,0.5058,0.3426,0,1.1321,price_proxy,,,,
2026-03-09,0.2671,0.3346,0,0.5539,price_proxy,,,,
2026-03-10,0.54,0.3376,0,0.7683,price_proxy,,,,
2026-03-11,1.0,0.3336,0,0.9437,price_proxy,,,,
2026-03-12,1.0,0.3304,0,0.9772,price_proxy,,,,
2026-03-13,0.7979,0.325,0,1.0539,price_proxy,,,,
2026-03-16,0.5962,0.3742,0,4.3265,price_proxy,,,,
2026-03-17,0.3333,0.382,0,1.4837,price_proxy,,,,
