year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,178979600822,168892733798,OFS,BS
2025,연간,자본총계,142008658725,151708564960,OFS,BS
2025,연간,자본과부채총계,178979600822,168892733798,OFS,BS
2025,연간,부채총계,36970942097,17184168838,OFS,BS
2025,연간,영업이익(손실),-21257383888,-16527819080,OFS,CIS
2025,연간,매출총이익,1531518445,1107398037,OFS,CIS
2025,연간,당기순이익(손실),-13823782612,-22033671493,OFS,CIS
2025,연간,매출액,5634817675,3152181439,OFS,CIS
2024,연간,자산총계,168892733798,52495975188,OFS,BS
2024,연간,자본총계,151708564960,36127012881,OFS,BS
2024,연간,자본과부채총계,168892733798,52495975188,OFS,BS
2024,연간,부채총계,17184168838,16368962307,OFS,BS
2024,연간,영업이익(손실),-16527819080,-15883908215,OFS,CIS
2024,연간,매출총이익,1107398037,1140579750,OFS,CIS
2024,연간,당기순이익(손실),-22033671493,-15921881877,OFS,CIS
2024,연간,매출액,3152181439,3341893572,OFS,CIS
2023,연간,자산총계,52495975188,68274569625,OFS,BS
2023,연간,자본총계,36127012881,53109372080,OFS,BS
2023,연간,자본과부채총계,52495975188,68274569625,OFS,BS
2023,연간,부채총계,16368962307,15165197545,OFS,BS
2023,연간,영업이익(손실),-15883908215,-15226653745,OFS,CIS
2023,연간,매출총이익,1140579750,3319835257,OFS,CIS
2023,연간,당기순이익(손실),-15921881877,-15062790476,OFS,CIS
2023,연간,매출액,3341893572,5813995537,OFS,CIS
2022,연간,자산총계,68274569625,77868953811,OFS,BS
2022,연간,부채총계,15165197545,15586163240,OFS,BS
2022,연간,자본총계,53109372080,62282790571,OFS,BS
2022,연간,자본과부채총계,68274569625,77868953811,OFS,BS
2022,연간,매출액,5813995537,6624511963,OFS,CIS
2022,연간,매출총이익,3319835257,4543116625,OFS,CIS
2022,연간,영업이익(손실),-15226653745,-15658525764,OFS,CIS
2022,연간,당기순이익(손실),-15062790476,-15041985237,OFS,CIS
2025,3분기,자산총계,183743135969,168892733798,OFS,BS
2025,3분기,자본총계,146325972735,151708564960,OFS,BS
2025,3분기,자본과부채총계,183743135969,168892733798,OFS,BS
2025,3분기,부채총계,37417163234,17184168838,OFS,BS
2025,3분기,영업이익(손실),-6235438440,0,OFS,CIS
2025,3분기,매출총이익,976883205,0,OFS,CIS
2025,3분기,당기순이익(손실),-2024196631,0,OFS,CIS
2025,3분기,매출액,1601680916,0,OFS,CIS
2024,3분기,자산총계,40583758447,52495975188,OFS,BS
2024,3분기,자본총계,20712374557,36127012881,OFS,BS
2024,3분기,자본과부채총계,40583758447,52495975188,OFS,BS
2024,3분기,부채총계,19871383890,16368962307,OFS,BS
2024,3분기,영업이익(손실),-4699914049,0,OFS,CIS
2024,3분기,매출총이익,142520949,0,OFS,CIS
2024,3분기,당기순이익(손실),-4768405677,0,OFS,CIS
2024,3분기,매출액,588292270,0,OFS,CIS
2023,3분기,자산총계,54854717981,68274569625,OFS,BS
2023,3분기,자본총계,39574125867,53109372080,OFS,BS
2023,3분기,자본과부채총계,54854717981,68274569625,OFS,BS
2023,3분기,부채총계,15280592114,15165197545,OFS,BS
2023,3분기,영업이익(손실),-4172883282,0,OFS,CIS
2023,3분기,매출총이익,234202063,0,OFS,CIS
2023,3분기,당기순이익(손실),-4140301374,0,OFS,CIS
2023,3분기,매출액,683465912,0,OFS,CIS
2022,3분기,자산총계,69154060872,77868953811,OFS,BS
2022,3분기,부채총계,15530594497,15586163240,OFS,BS
2022,3분기,자본총계,53623466375,62282790571,OFS,BS
2022,3분기,자본과부채총계,69154060872,77868953811,OFS,BS
2022,3분기,매출액,1227516043,0,OFS,CIS
2022,3분기,매출총이익,370722242,0,OFS,CIS
2022,3분기,영업이익(손실),-3751149954,0,OFS,CIS
2022,3분기,당기순이익(손실),-3043705765,0,OFS,CIS
2025,반기,자산총계,161951011012,168892733798,OFS,BS
2025,반기,자본총계,143975473492,151708564960,OFS,BS
2025,반기,자본과부채총계,161951011012,168892733798,OFS,BS
2025,반기,부채총계,17975537520,17184168838,OFS,BS
2025,반기,영업이익(손실),-4978702501,0,OFS,CIS
2025,반기,매출총이익,815904274,0,OFS,CIS
2025,반기,당기순이익(손실),-3797726292,0,OFS,CIS
2025,반기,매출액,1425607749,0,OFS,CIS
2024,반기,자산총계,41870850563,52495975188,OFS,BS
2024,반기,자본총계,25300738837,36127012881,OFS,BS
2024,반기,자본과부채총계,41870850563,52495975188,OFS,BS
2024,반기,부채총계,16570111726,16368962307,OFS,BS
2024,반기,영업이익(손실),-4277569588,0,OFS,CIS
2024,반기,매출총이익,127688094,0,OFS,CIS
2024,반기,당기순이익(손실),-8189023472,0,OFS,CIS
2024,반기,매출액,541961364,0,OFS,CIS
2023,반기,자산총계,59076382042,68274569625,OFS,BS
2023,반기,부채총계,15051730636,15165197545,OFS,BS
2023,반기,자본총계,44024651406,53109372080,OFS,BS
2023,반기,자본과부채총계,59076382042,68274569625,OFS,BS
2023,반기,매출액,695353092,0,OFS,CIS
2023,반기,매출총이익,238855444,0,OFS,CIS
2023,반기,영업이익(손실),-4490919671,0,OFS,CIS
2023,반기,당기순이익(손실),-4508114405,0,OFS,CIS
2022,반기,자산총계,72776120032,77868953811,OFS,BS
2022,반기,부채총계,16076380844,15586163240,OFS,BS
2022,반기,자본총계,56699739188,62282790571,OFS,BS
2022,반기,자본과부채총계,72776120032,77868953811,OFS,BS
2022,반기,매출액,1009873066,0,OFS,CIS
2022,반기,매출총이익,383787695,0,OFS,CIS
2022,반기,영업이익(손실),-4095180734,0,OFS,CIS
2022,반기,당기순이익(손실),-3672371143,0,OFS,CIS
2026,1분기,자산총계,174460992052,178979600822,OFS,BS
2026,1분기,자본총계,135973854407,142008658725,OFS,BS
2026,1분기,자본과부채총계,174460992052,178979600822,OFS,BS
2026,1분기,부채총계,38487137645,36970942097,OFS,BS
2026,1분기,영업이익(손실),-5778170306,0,OFS,CIS
2026,1분기,매출총이익,578139006,0,OFS,CIS
2026,1분기,당기순이익(손실),-6114865270,0,OFS,CIS
2026,1분기,매출액,1966633280,0,OFS,CIS
2025,1분기,자산총계,164845678485,168892733798,OFS,BS
2025,1분기,자본총계,148386861554,151708564960,OFS,BS
2025,1분기,자본과부채총계,164845678485,168892733798,OFS,BS
2025,1분기,부채총계,16458816931,17184168838,OFS,BS
2025,1분기,영업이익(손실),-4352570259,0,OFS,CIS
2025,1분기,매출총이익,1027242112,0,OFS,CIS
2025,1분기,당기순이익(손실),-3321703406,0,OFS,CIS
2025,1분기,매출액,1620246555,0,OFS,CIS
2024,1분기,자산총계,49909456581,52495975188,OFS,BS
2024,1분기,자본총계,32096367226,36127012881,OFS,BS
2024,1분기,자본과부채총계,49909456581,52495975188,OFS,BS
2024,1분기,부채총계,17813089355,16368962307,OFS,BS
2024,1분기,영업이익(손실),-4037810778,0,OFS,CIS
2024,1분기,매출총이익,76195201,0,OFS,CIS
2024,1분기,당기순이익(손실),-4030645655,0,OFS,CIS
2024,1분기,매출액,477267161,0,OFS,CIS
2023,1분기,자산총계,63929291335,68274569625,OFS,BS
2023,1분기,부채총계,14823245153,15165197545,OFS,BS
2023,1분기,자본총계,49106046182,53109372080,OFS,BS
2023,1분기,자본과부채총계,63929291335,68274569625,OFS,BS
2023,1분기,매출액,1163402214,0,OFS,CIS
2023,1분기,매출총이익,287892758,0,OFS,CIS
2023,1분기,영업이익(손실),-4161261742,0,OFS,CIS
2023,1분기,당기순이익(손실),-4011632858,0,OFS,CIS
2022,1분기,자산총계,75533087776,77868953811,OFS,BS
2022,1분기,부채총계,15233063609,15586163240,OFS,BS
2022,1분기,자본총계,60300024167,62282790571,OFS,BS
2022,1분기,자본과부채총계,75533087776,77868953811,OFS,BS
2022,1분기,매출액,2783372230,0,OFS,CIS
2022,1분기,매출총이익,2237057781,0,OFS,CIS
2022,1분기,영업이익(손실),-2128026639,0,OFS,CIS
2022,1분기,당기순이익(손실),-2029284650,0,OFS,CIS
