year,quarter,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2020,Q4,37910274782,24400095096,228153323968,186865005850,37910274782,228153323968,0.221,0.5537,0.0,0.5255,1.0
2021,Q4,36219406193,37910274782,255915216713,228153323968,36219406193,255915216713,0.1217,-0.0446,0.0,-0.0819,-1.0
2022,Q4,57672910686,36219406193,267491091324,255915216713,57672910686,267491091324,0.0452,0.5923,0.0,0.5423,1.0
2023,Q4,3160487054,57672910686,133604260260,267491091324,3160487054,133604260260,-0.5005,-0.9452,0.0,-0.654,-1.0
2024,Q1,5573116785.0,0,40339438510.0,0.0,5573116785.0,40339438510.0,0,5573116785.0,0.0,0.0,0.0
2024,Q2,7175303768.0,0,50769762440.0,0.0,7175303768.0,50769762440.0,0,7175303768.0,0.0,0.0,0.0
2024,Q3,6176778970.0,0,46721566923.0,0.0,6176778970.0,46721566923.0,0,6176778970.0,0.0,0.0,0.0
2024,Q4,23411077264,3160487054,185507171034,133604260260,23411077264,185507171034,0.3885,6.4074,0.0,0.9276,1.0
2025,Q1,1783376942.0,0,34587214904.0,0.0,1783376942.0,34587214904.0,0,1783376942.0,0.0,0.0,0.0
2025,Q2,6361081674.0,0,48893652605.0,0.0,6361081674.0,48893652605.0,0,6361081674.0,0.0,0.0,0.0
2025,Q3,7111094930.0,0,41765843683.0,0.0,7111094930.0,41765843683.0,0,7111094930.0,0.0,0.0,0.0
2025,Q4,15837572847,23411077264,15612898957,185507171034,15837572847,15612898957,-0.9158,-0.3235,0.0,-0.3928,-1.0
