date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2016-06-09,9741,677,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-10,9656,989,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-13,9401,17245,0,0,-1e-06,0.0,,0.0,ohlcv_proxy
2016-06-14,9237,8780,0,0,-1e-06,0.0,,0.0,ohlcv_proxy
2016-06-15,9142,6234,0,0,-1e-06,0.0,,0.0,ohlcv_proxy
2016-06-16,9137,7917,0,0,-1e-06,0.0,,0.0,ohlcv_proxy
2016-06-17,9257,10659,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-20,9546,27727,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-21,9551,37908,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-22,9621,11377,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-06-23,9646,2842,0,0,0.0,0.0,-0.000161,0.0,ohlcv_proxy
2016-06-24,8643,150290,0,0,-1e-06,-0.1,-0.01283,0.1,ohlcv_proxy
2016-06-27,8902,26665,0,0,-1e-06,0.0,-0.019162,0.1,ohlcv_proxy
2016-06-28,8882,28479,0,0,-1e-06,-0.1,-0.0295,0.1,ohlcv_proxy
2016-06-29,9022,19111,0,0,-0.0,-0.1,-0.031187,0.1,ohlcv_proxy
2016-06-30,9177,16534,0,0,-0.0,-0.1,-0.029242,0.1,ohlcv_proxy
2016-07-01,9312,5422,0,0,-0.0,-0.1,-0.004752,0.1,ohlcv_proxy
2016-07-04,9312,15956,0,0,-0.0,-0.1,0.004396,0.1,ohlcv_proxy
2016-07-05,9232,15887,0,0,-0.0,-0.1,0.015894,0.1,ohlcv_proxy
2016-07-06,8987,12201,0,0,-0.0,-0.1,0.018428,0.1,ohlcv_proxy
2016-07-07,9037,2314,0,0,-0.0,-0.1,0.018524,0.1,ohlcv_proxy
2016-07-08,9052,2051,0,0,-0.0,0.0,0.016582,0.0,ohlcv_proxy
2016-07-11,9177,16744,0,0,-0.0,-0.1,0.012767,0.0,ohlcv_proxy
2016-07-12,9287,1923,0,0,0.0,0.0,0.009246,0.0,ohlcv_proxy
2016-07-13,9481,15305,0,0,0.0,0.0,0.028409,0.0,ohlcv_proxy
2016-07-14,9426,3735,0,0,0.0,0.0,0.031286,0.0,ohlcv_proxy
2016-07-15,9546,2907,0,0,0.0,0.0,0.034829,0.0,ohlcv_proxy
2016-07-18,9611,6951,0,0,0.0,0.0,0.054644,0.0,ohlcv_proxy
2016-07-19,9571,8091,0,0,0.0,0.0,0.062851,0.0,ohlcv_proxy
2016-07-20,9496,1249,0,0,0.0,0.0,0.068227,0.0,ohlcv_proxy
2016-07-21,9606,4318,0,0,0.0,0.0,0.071281,0.0,ohlcv_proxy
2016-07-22,9611,3423,0,0,0.0,0.0,0.045635,0.0,ohlcv_proxy
2016-07-25,9631,871,0,0,0.0,0.0,0.04029,0.0,ohlcv_proxy
2016-07-26,9636,2999,0,0,0.0,0.0,0.034913,0.0,ohlcv_proxy
