ticker,ask_price_1,ask_vol_1,ask_price_2,ask_vol_2,ask_price_3,ask_vol_3,ask_price_4,ask_vol_4,ask_price_5,ask_vol_5,bid_price_1,bid_vol_1,bid_price_2,bid_vol_2,bid_price_3,bid_vol_3,bid_price_4,bid_vol_4,bid_price_5,bid_vol_5,total_ask_vol,total_bid_vol,order_imbalance,spread,spread_pct,bid_depth_ratio,timestamp
51900,265000,95,265500,9,266000,4,266500,3,267000,5,264500,2465,264000,101,263500,127,263000,303,262500,315,116,3311,0.9323023052205068,500,0.1890359168241894,0.744488070067217,2026-05-12 09:00:12
51900,264000,19,264500,137,265000,56,265500,193,266000,162,263500,163,263000,634,262500,620,262000,479,261500,235,567,2131,0.5796886582632332,500,0.1897533206831047,0.0764899108396223,2026-05-12 09:19:37
51900,263000,218,263500,173,264000,47,264500,85,265000,148,262500,871,262000,592,261500,366,261000,502,260500,533,671,2864,0.6203677510590655,500,0.1904761904761832,0.3041201117307817,2026-05-12 09:42:28
51900,262500,240,263000,343,263500,142,264000,124,264500,111,262000,911,261500,602,261000,518,260500,505,260000,831,960,3367,0.5562745551177345,500,0.1908396946564812,0.270567270566467,2026-05-12 09:52:57
51900,262500,153,263000,341,263500,247,264000,171,264500,162,262000,968,261500,531,261000,625,260500,531,260000,705,1074,3360,0.5155615696876059,500,0.1908396946564812,0.2880952380943807,2026-05-12 10:02:29
51900,263000,115,263500,332,264000,225,264500,215,265000,122,262000,90,261500,39,261000,539,260500,834,260000,1038,1009,2540,0.4313891236956005,1000,0.3816793893129625,0.0354330708660022,2026-05-12 10:26:36
51900,257000,78,257500,34,258000,323,258500,159,259000,139,256000,171,255500,70,255000,235,254500,332,254000,112,733,920,0.1131276467022799,1000,0.3906249999999847,0.1858695652153709,2026-05-12 10:39:24
51900,260500,80,261000,110,261500,516,262000,58,262500,57,260000,584,259500,13,259000,230,258500,204,258000,144,821,1175,0.1773547094179491,500,0.1923076923076849,0.4970212765915147,2026-05-12 10:50:26
51900,261000,66,261500,117,262000,160,262500,362,263000,86,260500,61,260000,45,259500,261,259000,213,258500,207,791,787,-0.0025348542458647,500,0.1919385796545031,0.0775095298592438,2026-05-12 11:01:04
51900,262000,68,262500,377,263000,249,263500,205,264000,90,261500,124,261000,115,260500,59,260000,199,259500,230,989,727,-0.1526806526797629,500,0.1912045889101265,0.1705639614832109,2026-05-12 11:14:25
51900,263000,213,263500,18,264000,406,264500,475,265000,263,262500,38,262000,17,261500,34,261000,113,260500,70,1375,272,-0.6697024893705543,500,0.1904761904761832,0.1397058823478049,2026-05-12 11:42:59
51900,263500,50,264000,404,264500,477,265000,251,265500,206,262500,51,262000,39,261500,34,261000,110,260500,146,1388,380,-0.5701357466031102,1000,0.3809523809523664,0.1342105263122576,2026-05-12 11:55:01
51900,262000,93,262500,33,263000,126,263500,129,264000,297,261500,66,261000,134,260500,189,260000,178,259500,259,678,826,0.0984042553184946,500,0.1912045889101265,0.0799031476987905,2026-05-12 12:06:59
51900,262000,139,262500,39,263000,141,263500,66,264000,280,261500,116,261000,188,260500,101,260000,210,259500,321,665,936,0.1692692067447266,500,0.1912045889101265,0.1239316239302998,2026-05-12 12:17:56
51900,261500,17,262000,242,262500,160,263000,21,263500,121,261000,116,260500,118,260000,238,259500,331,259000,539,561,1342,0.4104046242753,500,0.1915708812260463,0.0864381520112784,2026-05-12 12:29:47
51900,262000,68,262500,56,263000,350,263500,149,264000,284,261500,163,261000,89,260500,127,260000,423,259500,350,907,1152,0.1189898008736328,500,0.1912045889101265,0.1414930555543273,2026-05-12 12:54:59
51900,263000,75,263500,167,264000,327,264500,308,265000,342,262500,116,262000,36,261500,21,261000,49,260500,139,1219,361,-0.5430379746801074,500,0.1904761904761832,0.3213296398802955,2026-05-12 13:07:58
51900,262000,71,262500,37,263000,176,263500,555,264000,281,261500,135,261000,189,260500,260,260000,620,259500,355,1120,1559,0.1638671145943864,500,0.1912045889101265,0.0865939704933509,2026-05-12 13:32:05
51900,263000,58,263500,175,264000,281,264500,298,265000,347,262000,85,261500,316,261000,185,260500,268,260000,618,1159,1472,0.1189661725575105,1000,0.3816793893129625,0.057744565216999,2026-05-12 13:44:21
51900,261500,126,262000,168,262500,20,263000,169,263500,92,261000,244,260500,195,260000,657,259500,346,259000,656,575,2098,0.5697717919918827,500,0.1915708812260463,0.1163012392749461,2026-05-12 14:11:08
51900,261500,91,262000,28,262500,159,263000,165,263500,92,261000,126,260500,308,260000,678,259500,544,259000,688,535,2344,0.6283431747112597,500,0.1915708812260463,0.0537542662113747,2026-05-12 14:24:15
51900,261000,2,261500,368,262000,19,262500,26,263000,165,260500,89,260000,730,259500,479,259000,689,258500,293,580,2280,0.594405594403516,500,0.1919385796545031,0.039035087719127,2026-05-12 14:37:54
51900,262000,23,262500,14,263000,162,263500,425,264000,386,261500,115,261000,30,260500,109,260000,1137,259500,457,1010,1848,0.2932120363880574,500,0.1912045889101265,0.0622294372291004,2026-05-12 15:02:51
051900,263000,125,263500,617,264000,376,264500,303,265000,420,262500,56,262000,106,261500,49,261000,20,260500,143,1841,374,-0.6623024830669874,500,0.19047619047618322,0.14973262031685206,2026-05-12 15:13:57
