year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,753958000000.0,0.0,753958000000.0,,,,,0.0,0.0
2025,Q2,915407000000.0,0.0,161449000000.0,,,,-0.7858647298655893,-0.7071067811865475,-1.0
2025,Q3,815840000000.0,0.0,-99567000000.0,,,,-1.6167086819986496,-0.8494464451389868,-2.0
2025,Q4,2580469000000.0,2499751000000.0,1764629000000.0,,,,-18.723030723030725,1.3530905606809882,-1.0
2026,Q1,1357813000000.0,0.0,1357813000000.0,,,0.8009133134736949,-0.23053911048724685,0.6205094482907313,1.0
