year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,3587816549320,3306550192963,CFS,BS
2025,연간,자본총계,1588049835355,1474033393149,CFS,BS
2025,연간,자본과부채총계,3587816549320,3306550192963,CFS,BS
2025,연간,부채총계,1999766713965,1832516799814,CFS,BS
2025,연간,영업이익,336889964137,320720587990,CFS,CIS
2025,연간,당기순이익,208612517893,208342984365,CFS,CIS
2024,연간,자산총계,3306550192963,2889504607291,CFS,BS
2024,연간,자본총계,1474033393149,1297763755819,CFS,BS
2024,연간,자본과부채총계,3306550192963,2889504607291,CFS,BS
2024,연간,부채총계,1832516799814,1591740851472,CFS,BS
2024,연간,영업이익,320720587990,307522766415,CFS,CIS
2024,연간,당기순이익,208342984365,190121613120,CFS,CIS
2023,연간,자산총계,2889504607291,2751445128079,CFS,BS
2023,연간,자본총계,1297763755819,1221429565834,CFS,BS
2023,연간,부채및자본총계,2889504607291,2751445128079,CFS,BS
2023,연간,부채총계,1591740851472,1530015562245,CFS,BS
2023,연간,영업이익,307522766415,311412761580,CFS,CIS
2023,연간,당기순이익,190121613120,195834422990,CFS,CIS
2022,연간,자산총계,2751445128079,2542111414363,CFS,BS
2022,연간,부채총계,1530015562245,1414844027198,CFS,BS
2022,연간,자본총계,1221429565834,1127267387165,CFS,BS
2022,연간,자본과부채총계,2751445128079,2542111414363,CFS,BS
2022,연간,영업이익,311412761580,248179540772,CFS,CIS
2022,연간,당기순이익,195834422990,167599145195,CFS,CIS
2025,3분기,자산총계,3439267814191,3306550192963,CFS,BS
2025,3분기,자본총계,1493444736712,1474033393149,CFS,BS
2025,3분기,부채및자본총계,3439267814191,3306550192963,CFS,BS
2025,3분기,부채총계,1945823077479,1832516799814,CFS,BS
2025,3분기,영업이익,95888789982,0,CFS,CIS
2024,3분기,자산총계,2809476972193,2889504607291,CFS,BS
2024,3분기,자본총계,1378334136418,1297763755819,CFS,BS
2024,3분기,자본과부채총계,2809476972193,2889504607291,CFS,BS
2024,3분기,부채총계,1431142835775,1591740851472,CFS,BS
2024,3분기,영업이익,95571426395,0,CFS,CIS
2023,3분기,자산총계,2793508227366,2751445128079,CFS,BS
2023,3분기,자본총계,1301672686150,1221429565834,CFS,BS
2023,3분기,부채및자본총계,2793508227366,2751445128079,CFS,BS
2023,3분기,부채총계,1491835541216,1530015562245,CFS,BS
2023,3분기,영업이익,93436555256,0,CFS,CIS
2022,3분기,자산총계,2901658270729,2542111414363,CFS,BS
2022,3분기,부채총계,1633824868828,1414844027198,CFS,BS
2022,3분기,자본총계,1267833401901,1127267387165,CFS,BS
2022,3분기,자본과부채총계,2901658270729,2542111414363,CFS,BS
2022,3분기,영업이익,93118478810,0,CFS,CIS
2025,반기,자산총계,3149410770113,3306550192963,CFS,BS
2025,반기,자본총계,1403257141580,1474033393149,CFS,BS
2025,반기,부채및자본총계,3149410770113,3306550192963,CFS,BS
2025,반기,부채총계,1746153628533,1832516799814,CFS,BS
2025,반기,영업이익,92117590305,0,CFS,CIS
2024,반기,자산총계,2776902150523,2889504607291,CFS,BS
2024,반기,자본총계,1336722498997,1297763755819,CFS,BS
2024,반기,자본과부채총계,2776902150523,2889504607291,CFS,BS
2024,반기,부채총계,1440179651526,1591740851472,CFS,BS
2024,반기,영업이익,88210021231,0,CFS,CIS
2023,반기,자산총계,2543388605963,2751445128079,CFS,BS
2023,반기,부채총계,1312810756736,1530015562245,CFS,BS
2023,반기,자본총계,1230577849227,1221429565834,CFS,BS
2023,반기,자본과부채총계,2543388605963,2751445128079,CFS,BS
2023,반기,영업이익,84681679861,0,CFS,CIS
2022,반기,자산총계,2593087065992,2542111414363,CFS,BS
2022,반기,부채총계,1430578224448,1414844027198,CFS,BS
2022,반기,자본총계,1162508841544,1127267387165,CFS,BS
2022,반기,자본과부채총계,2593087065992,2542111414363,CFS,BS
2022,반기,영업이익,88013000118,0,CFS,CIS
2026,1분기,자산총계,3433362531390,3587816549320,CFS,BS
2026,1분기,자본총계,1539643671886,1588049835355,CFS,BS
2026,1분기,부채및자본총계,3433362531390,3587816549320,CFS,BS
2026,1분기,부채총계,1893718859504,1999766713965,CFS,BS
2026,1분기,영업이익,36509607966,0,CFS,CIS
2025,1분기,자산총계,3125872954523,3306550192963,CFS,BS
2025,1분기,자본총계,1399182879579,1474033393149,CFS,BS
2025,1분기,부채및자본총계,3125872954523,3306550192963,CFS,BS
2025,1분기,부채총계,1726690074944,1832516799814,CFS,BS
2025,1분기,영업이익,58492131145,0,CFS,CIS
2024,1분기,자산총계,2813057965854,2889504607291,CFS,BS
2024,1분기,자본총계,1250623447284,1297763755819,CFS,BS
2024,1분기,자본과부채총계,2813057965854,2889504607291,CFS,BS
2024,1분기,부채총계,1562434518570,1591740851472,CFS,BS
2024,1분기,영업이익,54543478133,0,CFS,CIS
2023,1분기,자산총계,2614930850001,2751445128079,CFS,BS
2023,1분기,부채총계,1438881294799,1530015562245,CFS,BS
2023,1분기,자본총계,1176049555202,1221429565834,CFS,BS
2023,1분기,자본과부채총계,2614930850001,2751445128079,CFS,BS
2023,1분기,영업이익,53419167243,0,CFS,CIS
2022,1분기,자산총계,2600590601790,2542111414363,CFS,BS
2022,1분기,부채총계,1517952551705,1414844027198,CFS,BS
2022,1분기,자본총계,1082638050085,1127267387165,CFS,BS
2022,1분기,자본과부채총계,2600590601790,2542111414363,CFS,BS
2022,1분기,영업이익,58490699817,0,CFS,CIS
