date,order_imbalance,imbalance_volatility,opening_imbalance,closing_imbalance,bid_depth_ratio,spread_pct,n_snapshots
2026-05-04,-0.0198209840420334,0.4503344212979131,0.1586507413439641,-0.4786814032396294,0.1512559196602838,0.1799827917808886,36
2026-05-05,-0.2543296985242875,0.0,-0.2543296985242875,-0.2543296985242875,0.1643010752681105,0.1968503937007835,37
2026-05-06,0.3726784042460463,0.3986396416805421,0.5426905456037373,0.5436207834081279,0.1230691341387694,0.1968037248583418,33
2026-05-07,0.3338704607781571,0.3771749978459118,0.2538236648539558,-0.0810989300491007,0.10781190161568,0.2232408912175826,31
2026-05-08,-0.1949032760199933,0.4606333321152661,-0.3922341024176014,-0.4267154145084341,0.1621237529586724,0.1904268311703214,29
2026-05-11,0.1993096354862555,0.3993342608951125,0.6301097348845536,-0.2016200396852313,0.1565284561062496,0.1856478493741274,30
2026-05-12,0.3603821486472086,0.3092243003831909,0.4967495005132656,0.2291362805152142,0.2089481955793837,0.2304646009147008,28
2026-05-13,0.0668907454267456,0.3108900271649228,0.0559688143330359,-0.0530538135252987,0.2164848075032365,0.1980128040799139,26
2026-05-14,0.2326611970020425,0.5303539506753058,-0.7593806286699231,0.6265452179529828,0.1311898909795766,0.1975954819965517,33
2026-05-15,0.3904419882892506,0.3862833765256264,0.2963374247716565,0.0598290598280371,0.1305976888019532,0.1346459839811425,28
2026-05-18,-0.0456524087304728,0.4329753459252352,0.0834493508018337,-0.324492869066193,0.1128051982437564,0.1760323629009547,29
2026-05-19,-0.1961320831310968,0.390049411028012,0.2729992436877725,-0.5521111704941095,0.1340383641196883,0.2037176643859495,26
2026-05-20,0.2335253931500495,0.4390157109989629,0.1308026893316979,-0.2339639233615685,0.1383940438654367,0.1532172378453352,28
2026-05-21,-0.1687503180173916,0.309609736860391,-0.0278714017296546,-0.4403264195836779,0.1212694053368585,0.2222758508838643,27
2026-05-22,0.1922705037942484,0.3133675730023894,0.3388188214831484,-0.2375215146289263,0.1304447212906381,0.1962377284437455,24
2026-05-25,0.30926551662758445,5.63459522287593e-17,0.3092655166275844,0.3092655166275844,0.20863895680464914,0.18382352941176128,34
