year,quarter,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2020,Q4,0,295859974844,3188065338010,5717306417234,0,3188065338010,-0.4424,-1.0,0.0,-0.6667,-1.0
2021,Q4,0,0,3779129065561,3188065338010,0,3779129065561,0.1854,0,0.0,0.0,0.0
2022,Q4,78346330937,0,4922008727369,3779129065561,78346330937,4922008727369,0.3024,0,0.0,0.0,0.0
2023,Q4,0,78346330937,3568466181329,4922008727369,0,3568466181329,-0.275,-1.0,0.0,-0.6667,-1.0
2024,Q1,12122802054.0,0,-4168542168.0,0.0,12122802054.0,-4168542168.0,0,12122802054.0,0.0,0.0,0.0
2024,Q2,27628103403.0,0,-2732336423.0,0.0,27628103403.0,-2732336423.0,0,27628103403.0,0.0,0.0,0.0
2024,Q3,-16986449810.0,0,-18986686711.0,0.0,-16986449810.0,-18986686711.0,0,-16986449810.0,0.0,0.0,0.0
2024,Q4,0,0,3947552203343,3568466181329,0,3947552203343,0.1062,0,0.0,0.0,0.0
2025,Q1,-2470361690.0,0,57913148161.0,0.0,-2470361690.0,57913148161.0,0,-2470361690.0,0.0,0.0,0.0
2025,Q2,8660336755.0,0,111003260431.0,0.0,8660336755.0,111003260431.0,0,8660336755.0,0.0,0.0,0.0
2025,Q3,11440279602.0,0,98238224220.0,0.0,11440279602.0,98238224220.0,0,11440279602.0,0.0,0.0,0.0
2025,Q4,0,0,4068306491409,3947552203343,0,4068306491409,0.0306,0,0.0,0.0,0.0
