date,name,position,change_dir,shares_before,shares_after,change_amount
2024-04-15,김기홍,,,0,0,0
2024-07-31,오케이저축은행,,,0,0,0
2024-08-28,오케이저축은행,,,0,0,0
2024-09-04,오케이저축은행,,,0,0,0
2024-09-26,오케이저축은행,,,0,0,0
2024-10-07,오케이저축은행,,,0,0,0
2024-10-15,오케이저축은행,,,0,0,0
2025-01-07,방극봉,,,0,0,0
2025-01-20,김동성,,,0,0,0
2025-03-12,이광호,,,0,0,0
2025-03-12,박종춘,,,0,0,0
2025-03-12,이승국,,,0,0,0
2025-03-12,방극봉,,,0,0,0
2025-03-12,송종근,,,0,0,0
2025-03-12,최진석,,,0,0,0
2025-04-04,김기홍,,,0,0,0
2025-04-11,김기홍,,,0,0,0
2025-04-16,최진석,,,0,0,0
2025-07-02,삼양사,,,0,0,0
2025-10-02,삼양사,,,0,0,0
2025-11-05,김동성,,,0,0,0
2026-01-08,백종일,,,0,0,0
2026-01-29,삼양사,,,0,0,0
2026-03-09,최진석,,,0,0,0
2026-03-11,이승국,,,0,0,0
2026-03-11,방극봉,,,0,0,0
2026-03-11,이광호,,,0,0,0
2026-03-16,김동성,,,0,0,0
2026-03-16,송종근,,,0,0,0
2026-03-24,박종춘,,,0,0,0
2024-07-31,오케이저축은행,,,0,0,0
2024-08-28,오케이저축은행,,,0,0,0
2024-09-04,오케이저축은행,,,0,0,0
2024-09-26,오케이저축은행,,,0,0,0
2024-10-07,오케이저축은행,,,0,0,0
2024-10-15,오케이저축은행,,,0,0,0
2025-01-07,방극봉,,,0,0,0
2025-01-20,김동성,,,0,0,0
2025-03-12,송종근,,,0,0,0
2025-03-12,방극봉,,,0,0,0
2025-03-12,이승국,,,0,0,0
2025-03-12,박종춘,,,0,0,0
2025-03-12,이광호,,,0,0,0
2025-03-12,최진석,,,0,0,0
2025-04-04,김기홍,,,0,0,0
2025-04-11,김기홍,,,0,0,0
2025-04-16,최진석,,,0,0,0
2025-07-02,삼양사,,,0,0,0
2025-10-02,삼양사,,,0,0,0
2025-11-05,김동성,,,0,0,0
2026-01-08,백종일,,,0,0,0
2026-01-29,삼양사,,,0,0,0
2026-03-09,최진석,,,0,0,0
2026-03-11,이승국,,,0,0,0
2026-03-11,방극봉,,,0,0,0
2026-03-11,이광호,,,0,0,0
2026-03-16,김동성,,,0,0,0
2026-03-16,송종근,,,0,0,0
2026-03-24,박종춘,,,0,0,0
2026-06-19,삼양사,,,0,0,0
