year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,289044000000.0,0.0,289044000000.0,,,,,0.0,0.0
2025,Q2,321926000000.0,0.0,32882000000.0,,,,-0.8862387733355476,-0.7071067811865476,-1.0
2025,Q3,391345000000.0,0.0,69419000000.0,,,,1.1111550392311904,-0.44046218396870496,-2.0
2025,Q4,1420580000000.0,901069000000.0,1029235000000.0,,,,13.826416398968583,1.4546151625464614,-1.0
2026,Q1,636689000000.0,0.0,636689000000.0,,,1.202740759192372,-0.3813958911230185,0.40614857942626126,1.0
