date,news_sentiment_mean,news_sentiment_std,news_count,volume_ratio,source,news_positive_total,news_negative_total,news_pos_ratio,news_intensity
2017-11-14,0.4977,0.0176,0,1.0946,price_proxy,,,,
2017-11-15,0.498,0.0172,0,0.9969,price_proxy,,,,
2017-11-16,0.4951,0.0173,0,1.0055,price_proxy,,,,
2017-11-17,0.4936,0.0167,0,1.017,price_proxy,,,,
2017-11-20,0.5,0.016,0,0.9364,price_proxy,,,,
2017-11-21,0.4884,0.0152,0,0.9727,price_proxy,,,,
2017-11-22,0.4913,0.0152,0,1.1562,price_proxy,,,,
2017-11-23,0.5009,0.0169,0,0.8469,price_proxy,,,,
2017-11-24,0.5128,0.0144,0,0.9307,price_proxy,,,,
2017-11-27,0.521,0.0137,0,0.886,price_proxy,,,,
2017-11-28,0.5214,0.0142,0,0.5762,price_proxy,,,,
2017-11-29,0.5269,0.0147,0,0.5297,price_proxy,,,,
2017-11-30,0.5299,0.0169,0,0.6466,price_proxy,,,,
2017-12-01,0.5119,0.0191,0,0.7038,price_proxy,,,,
2017-12-04,0.5127,0.0195,0,0.6042,price_proxy,,,,
2017-12-05,0.5357,0.021,0,0.862,price_proxy,,,,
2017-12-06,0.5228,0.0213,0,0.6599,price_proxy,,,,
2017-12-07,0.4851,0.0241,0,1.205,price_proxy,,,,
2017-12-08,0.4844,0.0252,0,0.693,price_proxy,,,,
2017-12-11,0.4874,0.0257,0,0.6454,price_proxy,,,,
2017-12-12,0.4593,0.0264,0,1.0111,price_proxy,,,,
2017-12-13,0.4837,0.0284,0,0.7278,price_proxy,,,,
2017-12-14,0.5009,0.0284,0,0.8046,price_proxy,,,,
2017-12-15,0.5157,0.0279,0,0.8299,price_proxy,,,,
2017-12-18,0.5014,0.028,0,0.9841,price_proxy,,,,
2017-12-19,0.5061,0.028,0,0.8253,price_proxy,,,,
2017-12-20,0.4885,0.028,0,0.897,price_proxy,,,,
2017-12-21,0.4885,0.0271,0,1.0227,price_proxy,,,,
2017-12-22,0.496,0.0273,0,0.9224,price_proxy,,,,
2017-12-26,0.5084,0.0275,0,2.8125,price_proxy,,,,
2017-12-27,0.5301,0.0282,0,0.9779,price_proxy,,,,
2017-12-28,0.5417,0.0287,0,0.8878,price_proxy,,,,
2018-01-02,0.5365,0.0278,0,0.0624,price_proxy,,,,
2018-01-03,0.5321,0.0264,0,0.592,price_proxy,,,,
2018-01-04,0.4948,0.03,0,1.576,price_proxy,,,,
2018-01-05,0.5,0.0305,0,0.0506,price_proxy,,,,
2018-01-08,0.498,0.031,0,0.3713,price_proxy,,,,
