year,quarter,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2020,Q4,60269659752,89854950156,1566235713095,1483769011914,60269659752,1566235713095,0.0556,-0.3293,0.0,-0.397,-1.0
2021,Q4,121675892582,60269659752,1989542181862,1566235713095,121675892582,1989542181862,0.2703,1.0189,0.0,0.6708,1.0
2022,Q4,165871669943,121675892582,3301915805063,1989542181862,165871669943,3301915805063,0.6596,0.3632,0.0,0.4208,1.0
2023,Q4,35882185999,165871669943,4759871486264,3301915805063,35882185999,4759871486264,0.4415,-0.7837,0.0,-0.6105,-1.0
2024,Q1,37897306820.0,0,1138422307321.0,0.0,37897306820.0,1138422307321.0,0,37897306820.0,0.0,0.0,0.0
2024,Q2,2737318766.0,0,915486800782.0,0.0,2737318766.0,915486800782.0,0,2737318766.0,0.0,0.0,0.0
2024,Q3,1367594309.0,0,922788171172.0,0.0,1367594309.0,922788171172.0,0,1367594309.0,0.0,0.0,0.0
2024,Q4,721245866,35882185999,3699944235821,4759871486264,721245866,3699944235821,-0.2227,-0.9799,0.0,-0.6621,-1.0
2025,Q1,17150145795.0,0,845393850220.0,0.0,17150145795.0,845393850220.0,0,17150145795.0,0.0,0.0,0.0
2025,Q2,773324990.0,0,660936939289.0,0.0,773324990.0,660936939289.0,0,773324990.0,0.0,0.0,0.0
2025,Q3,66669950510.0,0,874798315308.0,0.0,66669950510.0,874798315308.0,0,66669950510.0,0.0,0.0,0.0
2025,Q4,32827283494,721245866,12434000000,3699944235821,32827283494,12434000000,-0.9966,44.5147,0.0,0.9889,1.0
