year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,1695690258649,1413101954226,CFS,BS
2025,연간,자본총계,556102899924,393295789886,CFS,BS
2025,연간,부채와 자본총계,1695690258649,1413101954226,CFS,BS
2025,연간,부채총계,1139587358725,1019806164340,CFS,BS
2025,연간,영업이익,130066296100,71531721192,CFS,IS
2025,연간,매출총이익,185465252665,116340351068,CFS,IS
2025,연간,당기순이익(손실),173753426631,79159548487,CFS,IS
2025,연간,매출액,1371057336146,1202204707511,CFS,IS
2024,연간,자산총계,1413101954226,1136858165266,OFS,BS
2024,연간,자본총계,393295789886,224148291136,OFS,BS
2024,연간,부채와 자본총계,1413101954226,1136858165266,OFS,BS
2024,연간,부채총계,1019806164340,912709874130,OFS,BS
2024,연간,영업이익,71531721192,8728565174,OFS,IS
2024,연간,매출총이익,116340351068,43464243125,OFS,IS
2024,연간,당기순이익(손실),79159548487,-426426612,OFS,IS
2023,연간,자산총계,1136858165266,956230294638,OFS,BS
2023,연간,자본총계,224148291136,221625827940,OFS,BS
2023,연간,자본과부채총계,1136858165266,956230294638,OFS,BS
2023,연간,부채총계,912709874130,734604466698,OFS,BS
2023,연간,영업이익(손실),8728565174,-29534217363,OFS,IS
2023,연간,매출총이익,43464243125,2261506958,OFS,IS
2023,연간,당기순이익(손실),-426426612,-40272392255,OFS,IS
2023,연간,계속영업이익(손실),-426426612,-40272392255,OFS,IS
2023,연간,매출액,854384414147,764242847008,OFS,IS
2022,연간,자산총계,956230294638,795624726289,CFS,BS
2022,연간,부채총계,734604466698,586523408202,CFS,BS
2022,연간,자본총계,221625827940,209101318087,CFS,BS
2022,연간,자본과부채총계,956230294638,795624726289,CFS,BS
2022,연간,매출액,764242847008,598999092899,CFS,IS
2022,연간,매출총이익,2261506958,-10140230636,CFS,IS
2022,연간,영업이익(손실),-29534217363,-39778154646,CFS,IS
2022,연간,계속영업이익(손실),-40272392255,-39738223201,CFS,IS
2022,연간,당기순이익(손실),-40272392255,-39738223201,CFS,IS
2025,3분기,자산총계,1494308013305,1413101954226,OFS,BS
2025,3분기,자본총계,461556599364,393295789886,OFS,BS
2025,3분기,부채와 자본총계,1494308013305,1413101954226,OFS,BS
2025,3분기,부채총계,1032751413941,1019806164340,OFS,BS
2025,3분기,영업이익,26631116574,0,OFS,IS
2025,3분기,매출총이익,39760239615,0,OFS,IS
