date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,0.0,0,0.0
2026-02-25,0.0,0,0.0
2026-02-26,0.0,0,0.0
2026-02-27,0.933,0,0.466
2026-03-03,1.118,0,0.559
2026-03-04,0.868,0,0.434
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.706,0,0.353
2026-03-10,0.0,0,0.0
2026-03-11,0.0,0,0.0
2026-03-12,1.145,0,0.572
2026-03-13,0.905,0,0.452
2026-03-16,0.0,0,0.0
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,0.807,0,0.404
2026-03-20,0.0,0,0.0
2026-03-23,0.84,0,0.42
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.837,0,0.418
2026-03-27,0.0,0,0.0
2026-03-30,1.09,0,0.545
2026-03-31,0.985,0,0.492
2026-04-01,0.0,0,0.0
2026-04-02,2.009,0,1.004
2026-04-03,0.0,0,0.0
2026-04-06,0.901,0,0.45
2026-04-07,0.0,0,0.0
2026-04-08,0.0,0,0.0
2026-04-09,0.0,0,0.0
2026-04-10,0.0,0,0.0
2026-04-13,0.927,0,0.464
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,1.206,0,0.603
2026-04-20,0.0,0,0.0
2026-04-21,0.0,0,0.0
2026-04-22,0.0,0,0.0
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,0.992,0,0.496
2026-05-04,0.0,0,0.0
2026-05-06,0.0,0,0.0
2026-05-07,0.965,1,0.982
2026-05-08,0.0,0,0.0
2026-05-11,0.0,0,0.0
2026-05-12,0.889,0,0.444
2026-05-13,0.982,0,0.491
2026-05-14,0.0,0,0.0
2026-05-15,1.081,0,0.54
2026-05-18,0.896,0,0.448
2026-05-19,1.113,0,0.556
2026-05-20,0.939,0,0.47
2026-05-21,0.0,0,0.0
