date,open,high,low,close,volume
2026-01-21,144.93189437029253,145.23740595850845,142.8721423404669,143.9463653564453,14126800
2026-01-22,145.93712595877486,148.72617463905098,145.36551737403482,147.76034545898438,18501900
2026-01-23,149.712647008589,150.51659080010117,148.68042643368705,149.02780151367188,14562600
2026-01-26,148.9980382071651,149.75236786197235,147.41000526839778,148.3727569580078,12655700
2026-01-27,146.96336732095224,148.5216256392456,146.82439910868234,147.23133850097656,9546000
2026-01-28,146.89388627303396,147.59858658033056,145.69292283643657,146.2388153076172,7465800
2026-01-29,146.1891842346614,149.0079702857208,146.01053677970796,148.77967834472656,11035600
2026-01-30,149.30571499844902,150.83421388895187,148.03528262295887,150.63571166992188,12651400
2026-02-02,151.28084031358154,152.58104720148043,150.1195864867234,152.0450897216797,10554900
2026-02-03,151.44957220395347,155.36012793207712,151.0624875841251,154.1591796875,12424700
2026-02-04,154.9631263363213,157.18637541610013,154.5958813299483,155.6975860595703,12178500
2026-02-05,157.65286786424556,158.45681171352453,154.95319521929093,157.42459106445312,13077700
2026-02-06,157.05735036526295,158.794271204482,156.82905843646145,157.9803924560547,10441700
2026-02-09,157.57346483951432,158.08958273935144,154.85395255811076,156.15415954589844,11439900
2026-02-10,156.35264888745172,158.95306264875933,155.54870509985648,157.8910675048828,9910100
2026-02-11,157.45436291960067,159.93567853239364,157.00772913824767,158.80419921875,10217300
2026-02-12,158.8240488540049,161.92072579242517,158.45680385674487,160.00515747070312,13512900
2026-02-13,160.531204802217,161.35500342594642,158.51637768017062,158.87368774414062,13998900
2026-02-17,158.75456362862204,160.95797301763113,157.69256846341835,158.35755920410156,13319100
2026-02-18,157.79181864584456,157.79181864584456,154.60581787124107,155.6876678466797,14434300
2026-02-19,155.65788811225167,158.76450001144985,155.65788811225167,157.3749542236328,10724600
2026-02-20,157.94070688728465,159.85627527883125,156.9779552139456,159.578369140625,11508100
2026-02-23,159.12181881303948,164.12414454817443,159.1019640471176,163.93556213378906,14772400
2026-02-24,163.66757394503628,165.6228518855779,162.7147572180737,164.04473876953125,9709500
2026-02-25,163.31025282164364,163.76682153324356,160.88850163692203,162.16885375976562,7878500
2026-02-26,162.99265735907807,163.27056348960818,161.64282109161113,162.5261688232422,7028600
2026-02-27,162.81399197597887,166.00000775715966,162.46661689113853,165.95037841796875,14878500
