date,open,high,low,close,volume
2026-02-02,6034.662069784628,6034.662069784628,5298.727671030405,5445.91455078125,195642
2026-02-03,5328.165068805521,6181.848974857234,5269.290316664023,5799.1630859375,260699
2026-02-04,5975.78760860426,6947.221062219731,5828.600721692825,6564.53515625,357774
2026-02-05,6800.033798217773,6976.658052716936,6270.161034720285,6593.97216796875,328336
2026-02-06,6211.286054478609,6270.16080381016,5445.914313168449,5504.7890625,195360
2026-02-09,5681.413549939572,5740.288301752417,5210.4155354368095,5328.1650390625,142206
2026-02-10,5269.290409297733,5534.226798592033,5210.415656121223,5357.6025390625,150143
2026-02-11,5063.22900390625,5387.0401611328125,4886.604736328125,4945.4794921875,292055
2026-02-12,4857.167024559738,5357.602414968923,4768.854896840469,5328.1650390625,285367
2026-02-13,5269.2906494140625,5475.352294921875,5063.22900390625,5180.978515625,220007
2026-02-17,5445.914534229343,5622.5387893935385,5092.666023900953,5210.41552734375,274622
2026-02-18,5151.54051306652,5269.290010508041,4886.6041438231,5033.791015625,194625
2026-02-19,5239.8526506696435,5328.164773995536,5122.1031529017855,5151.54052734375,180268
2026-02-20,5298.727768841912,5298.727768841912,4916.041874425551,5004.35400390625,252441
2026-02-23,5092.66613909842,5269.290398257902,4945.479256465517,5122.103515625,164627
2026-02-24,4916.041868646461,5063.228750941265,4768.854986351656,4886.6044921875,202262
2026-02-25,4709.98034591195,4739.4177230739,4621.668214426101,4680.54296875,121089
2026-02-26,4709.98046875,5328.1654052734375,4709.98046875,5063.22900390625,329687
2026-02-27,5387.039537142108,5445.914286181913,5180.977915502793,5269.2900390625,243064
2026-03-02,5681.413282341131,5681.413282341131,5269.2900390625,5269.2900390625,332117
2026-03-03,5887.475348907767,6240.7238698422325,5858.037972163228,6064.099609375,420941
2026-03-04,5799.163078347636,5975.787334540965,5563.664070089864,5681.41357421875,286038
2026-03-05,5827.128726113316,6255.4425577119455,5597.5171875243595,5900.72216796875,512786
2026-03-06,6390.854120760806,6755.877571232635,6042.021226559906,6648.43115234375,840440
2026-03-09,6958.995286576169,7103.238420688788,5809.465819821518,5855.09375,863680
2026-03-10,5863.925044677357,5863.925044677357,5379.680230495918,5713.79443359375,505639
2026-03-11,5634.31362176567,5649.032309387838,5397.342751048775,5553.36083984375,374588
2026-03-12,5813.881765765344,6226.005030174027,5790.331864941991,6145.05224609375,369717
2026-03-13,5933.102866435571,6178.904945000379,5693.188262806447,6078.81787109375,341045
2026-03-16,5682.8854090857,5816.825469232501,5504.789285154239,5719.68212890625,230871
2026-03-17,5582.798134501412,5778.556677050499,5557.776365904912,5603.404296875,190836
2026-03-18,5597.5171134377015,5702.019799489261,5447.386494039688,5696.13232421875,241469
2026-03-19,6181.848954916688,6289.295377228335,5479.767537894008,5609.2919921875,329813
2026-03-20,5640.2013467243605,6220.117664733076,5559.24856121553,5984.61865234375,287993
2026-03-23,5594.5733854698265,5856.566035460258,5331.108866659224,5768.25390625,365695
2026-03-24,5942.770933787707,5942.770933787707,5441.6091135231745,5554.29638671875,292215
2026-03-25,5385.265510046502,5494.987329359124,5223.648235653587,5340.78369140625,286821
2026-03-26,5610.640169681884,6117.732912290553,5589.881987235915,6105.87109375,311710
2026-03-27,6218.558320040604,6481.0010531467515,6049.527407192575,6390.5546875,273925
2026-03-30,6227.454770369563,7378.0511755616535,6163.697495339589,7226.81298828125,370206
2026-03-31,6801.269965264167,6876.889055787052,5873.082697277385,5910.15087890625,373337
2026-04-01,5644.742779470319,5707.017325500724,5156.925502232143,5376.369140625,481170
2026-04-02,6015.4244031091275,6018.389857584409,5297.784420090932,5327.43896484375,438581
2026-04-06,5216.234572573715,5318.542754923797,5042.7554807627075,5122.82275390625,280739
2026-04-07,5162.856417268827,5376.369146759554,4956.75732421875,4956.75732421875,416163
2026-04-08,4107.154683189506,4345.87378210413,3966.295587556652,3997.432861328125,588378
2026-04-09,3967.7781063988095,3967.7781063988095,3720.16265656002,3736.47265625,509357
2026-04-10,3614.8892407463595,3620.8201500831046,3411.755595962827,3512.5810546875,571848
2026-04-13,3546.6837566556087,3562.993757208791,3309.4473849729593,3324.274658203125,505248
2026-04-14,3202.690868096793,3312.4126848741835,3113.7272328718823,3121.140869140625,473802
2026-04-15,3147.830147612972,3325.7574286838885,3098.9001453184696,3104.8310546875,540404
2026-04-16,3133.0027670474683,3196.7600405841654,2975.833674143052,3006.970947265625,588719
2026-04-17,2851.284678448554,2935.8001369361086,2796.423766798738,2797.906494140625,680637
2026-04-20,2763.803772267512,2877.973777881567,2734.1492253547704,2762.321044921875,530283
