date,open,high,low,close,volume
2026-01-21,178.43386618428758,179.34749908468692,169.416851630451,172.67410278320312,38190000
2026-01-22,178.12600905215297,178.91053864492068,175.27591823350863,176.9442596435547,21141900
2026-01-23,171.42282836084536,178.40407218084573,170.8071330789283,175.9313507080078,23011300
2026-01-26,177.857895893801,184.0248192666584,177.29184173481335,181.1747283935547,21100400
2026-01-27,177.94726781033333,178.47359089439897,172.47547156030626,173.68701171875,27093700
2026-01-28,173.70688545319166,180.41999775455932,170.66810972164663,171.60159301757812,35882700
2026-01-29,168.9699686251669,169.04941562703684,160.39982975761043,167.83787536621094,37254500
2026-01-30,167.0036818626301,167.7286148207701,162.10788036785846,163.43858337402344,27362400
2026-02-02,169.73461932781322,170.01267623587165,158.89035445463986,158.94993591308594,47421000
2026-02-03,157.16241931422803,158.27466212008704,150.84652700121748,153.59732055664062,43260100
2026-02-04,152.822730046133,152.87238631301568,143.42833107282857,145.65280151367188,42323400
2026-02-05,144.59023893772877,145.53364745406353,134.31201233895845,135.53347778320312,42789000
2026-02-06,138.78079752222578,142.20686784727977,137.94662677669297,141.8295135498047,29962400
2026-02-09,147.460197290568,158.64210145949994,145.980525286676,155.50401306152344,49936500
2026-02-10,158.89036566219892,164.2429842493256,155.8714553819222,158.7811279296875,40092200
2026-02-11,162.52497370070802,162.52497370070802,152.93196498750734,156.07005310058594,24538900
2026-02-12,156.83471631752477,157.9370188497243,151.44238173633673,155.394775390625,23285400
2026-02-13,158.1455614065261,161.17441192402597,154.21301832999148,159.02938842773438,18597000
2026-02-17,156.88435996901177,158.17534713351662,151.81973899698275,152.9021759033203,19610800
2026-02-18,153.33912562661325,156.20908203461818,150.32020042021392,155.0869140625,14801100
2026-02-19,156.0998468674784,158.9698033224978,154.68969677344117,155.454345703125,14976300
2026-02-20,152.23682329807312,152.9220403734579,146.36780721660742,147.0530242919922,29621900
2026-02-23,144.67959957883056,144.78883730271278,137.62883409835757,140.32997131347656,31749800
2026-02-24,139.8632339642692,145.7421753907146,137.76786676245285,145.12648010253906,21336600
2026-02-25,148.12553048589686,152.2169520959094,146.31814550487462,146.8643341064453,27303900
2026-02-26,147.75810017589302,151.44237713278912,144.1433450261864,149.26756286621094,20652200
2026-02-27,142.8821541260872,145.06689343918134,141.11450016934114,144.3916015625,36425200
2026-03-02,140.63781636159624,149.12852248038405,140.2008654741037,148.21490478515625,22418800
2026-03-03,143.74612724116352,149.8832603224921,142.0579201418087,147.97657775878906,20120800
2026-03-04,148.96962964986253,152.5446686180396,148.06595229240406,151.31326293945312,17585400
2026-03-05,151.53175219859966,156.84465486977967,149.07888096268312,153.71649169921875,24094800
2026-03-06,151.85945410648029,158.08597410034844,150.56846694887784,151.89918518066406,38000600
2026-03-09,149.6548595557333,150.94584680239967,145.41446869549333,150.50889587402344,31173500
2026-03-10,152.55459535748406,153.0709932476736,147.42045264344006,148.36386108398438,51544600
2026-03-11,165.22610910561966,170.56878687048746,159.4663308334791,161.98870849609375,83247500
2026-03-12,163.51803876567212,166.66605207763823,157.50999424030073,158.05618286132812,37133700
2026-03-13,157.94694871015022,159.65502126202176,153.08092242987794,154.03427124023438,26350400
2026-03-16,154.97769311978678,157.63911471237967,153.43843962082485,154.88832092285156,21607700
2026-03-17,154.3619860571572,157.81784711953617,152.4354380315028,153.6171875,23929500
2026-03-18,152.3361166933321,153.89523552297797,150.98554811494398,151.83958435058594,18051100
2026-03-19,149.41653147230454,155.83172137983988,147.8574125150856,154.44143676757812,22046100
2026-03-20,151.98856045208595,152.1871703681397,146.92392425140545,148.6419219970703,37551400
