year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,771737546894,565143563187,CFS,BS
2025,연간,자본총계,445799810314,323524073990,CFS,BS
2025,연간,부채및자본총계,771737546894,565143563187,CFS,BS
2025,연간,부채총계,325937736580,241619489197,CFS,BS
2025,연간,영업이익,365520628934,122705544449,CFS,CIS
2025,연간,매출총이익,1170616760642,543599699569,CFS,CIS
2025,연간,당기순이익,289654813287,107590435967,CFS,CIS
2025,연간,매출액,1527344973381,722753862301,CFS,CIS
2024,연간,자산총계,565143563187,287309488243,CFS,BS
2024,연간,자본총계,323524073990,196948868778,CFS,BS
2024,연간,부채및자본총계,565143563187,287309488243,CFS,BS
2024,연간,부채총계,241619489197,90360619465,CFS,BS
2024,연간,영업이익,122705544449,104193724865,CFS,CIS
2024,연간,매출총이익,543599699569,395448382404,CFS,CIS
2024,연간,당기순이익,107590435967,81546050952,CFS,CIS
2024,연간,매출액,722753862301,523809364559,CFS,CIS
2023,연간,자산총계,287309488243,183130939633,CFS,BS
2023,연간,자본총계,196948868778,99266311538,CFS,BS
2023,연간,부채및자본총계,287309488243,183130939633,CFS,BS
2023,연간,부채총계,90360619465,83864628095,CFS,BS
2023,연간,영업이익,104193724865,39228479397,CFS,CIS
2023,연간,매출총이익,395448382404,291474644093,CFS,CIS
2023,연간,당기순이익,81546050952,28962993115,CFS,CIS
2023,연간,매출액,523809364559,397698119336,CFS,CIS
2022,연간,자산총계,184122622814,126428830150,CFS,BS
2022,연간,부채총계,83864628098,60427749526,CFS,BS
2022,연간,자본총계,100257994716,66001080624,CFS,BS
2022,연간,부채및자본총계,184122622814,126428830150,CFS,BS
2022,연간,매출액,397698119336,259146144182,CFS,CIS
2022,연간,매출총이익,291474644093,187522682632,CFS,CIS
2022,연간,영업이익,39228479397,14273152154,CFS,CIS
2022,연간,당기순이익,29954676293,11398827028,CFS,CIS
2025,3분기,자산총계,617130435828,565143563187,CFS,BS
2025,3분기,자본총계,348710270320,323524073990,CFS,BS
2025,3분기,부채및자본총계,617130435828,565143563187,CFS,BS
2025,3분기,부채총계,268420165508,241619489197,CFS,BS
2025,3분기,영업이익,96127667281,0,CFS,CIS
2025,3분기,매출총이익,296047198871,0,CFS,CIS
2025,3분기,매출액,385942757341,0,CFS,CIS
2024,3분기,자산총계,483856924245,287309488243,CFS,BS
2024,3분기,자본총계,281527447925,196948868778,CFS,BS
2024,3분기,부채및자본총계,483856924245,287309488243,CFS,BS
2024,3분기,부채총계,202329476320,90360619465,CFS,BS
2024,3분기,영업이익,27243326884,0,CFS,CIS
2024,3분기,매출총이익,130767254428,0,CFS,CIS
2024,3분기,매출액,174117291161,0,CFS,CIS
2023,3분기,자산총계,248039138389,183130939633,CFS,BS
2023,3분기,자본총계,168674899807,99266311538,CFS,BS
2023,3분기,부채및자본총계,248039138389,183130939633,CFS,BS
2023,3분기,부채총계,79364238582,83864628095,CFS,BS
2023,3분기,영업이익,21859816810,0,CFS,CIS
2023,3분기,매출총이익,90508231264,0,CFS,CIS
2023,3분기,매출액,121938746214,0,CFS,CIS
2022,3분기,자산총계,176990494146,126428830150,CFS,BS
2022,3분기,부채총계,90874780396,60427749526,CFS,BS
2022,3분기,자본총계,86115713750,66001080624,CFS,BS
2022,3분기,부채및자본총계,176990494146,126428830150,CFS,BS
2022,3분기,매출액,95300670492,0,CFS,CIS
2022,3분기,매출총이익,70612509021,0,CFS,CIS
2022,3분기,영업이익,12582599590,0,CFS,CIS
2025,반기,자산총계,651336744900,565143563187,CFS,BS
2025,반기,자본총계,408131939548,323524073990,CFS,BS
2025,반기,부채및자본총계,651336744900,565143563187,CFS,BS
2025,반기,부채총계,243204805352,241619489197,CFS,BS
2025,반기,영업이익,84552442450,0,CFS,CIS
2025,반기,매출총이익,249784364278,0,CFS,CIS
