date,name,position,change_dir,shares_before,shares_after,change_amount
2024-07-08,박준효,,,0,0,0
2025-11-28,이규호,,,0,0,0
2026-03-31,국민연금공단,,,0,0,0
2026-04-02,국민연금공단,,,0,0,0
2026-04-08,박기현,,,0,0,0
2026-04-08,방민수,,,0,0,0
2026-04-08,최진상,,,0,0,0
2026-04-08,허성,,,0,0,0
2026-04-27,국민연금공단,,,0,0,0
2026-07-02,국민연금공단,,,0,0,0
2025-11-28,이규호,,,0,0,0
2026-03-31,국민연금공단,,,0,0,0
2026-04-02,국민연금공단,,,0,0,0
2026-04-08,박기현,,,0,0,0
2026-04-08,허성,,,0,0,0
2026-04-08,방민수,,,0,0,0
2026-04-08,최진상,,,0,0,0
2026-04-27,국민연금공단,,,0,0,0
2026-07-02,국민연금공단,,,0,0,0
