date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,0.0,0,0.0
2026-02-25,0.0,0,0.0
2026-02-26,0.0,1,0.5
2026-02-27,0.0,0,0.0
2026-03-03,1.202,0,0.601
2026-03-04,1.274,0,0.637
2026-03-05,0.0,0,0.0
2026-03-06,0.57,0,0.285
2026-03-09,0.901,0,0.45
2026-03-10,0.0,0,0.0
2026-03-11,0.0,0,0.0
2026-03-12,0.0,1,0.5
2026-03-13,1.075,0,0.538
2026-03-16,0.0,0,0.0
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,0.689,0,0.344
2026-03-20,0.0,0,0.0
2026-03-23,1.111,0,0.556
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,1.039,0,0.52
2026-03-27,0.0,0,0.0
2026-03-30,0.642,0,0.321
2026-03-31,0.402,0,0.201
2026-04-01,0.0,1,0.5
2026-04-02,0.533,0,0.266
2026-04-03,0.0,0,0.0
2026-04-06,0.0,0,0.0
2026-04-07,0.0,0,0.0
2026-04-08,0.0,0,0.0
2026-04-09,0.0,0,0.0
2026-04-10,0.0,0,0.0
2026-04-13,0.471,0,0.236
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.606,0,0.303
2026-04-20,0.0,0,0.0
2026-04-21,0.0,0,0.0
2026-04-22,0.0,0,0.0
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.45,0,0.225
2026-04-30,0.672,0,0.336
2026-05-04,0.51,0,0.255
2026-05-06,0.952,0,0.476
2026-05-07,0.0,0,0.0
2026-05-08,0.483,0,0.242
2026-05-11,0.0,0,0.0
2026-05-12,1.115,0,0.558
2026-05-13,1.198,0,0.599
2026-05-14,0.0,0,0.0
2026-05-15,0.898,0,0.449
2026-05-18,0.726,0,0.363
2026-05-19,0.788,0,0.394
2026-05-20,0.809,0,0.404
2026-05-21,0.0,0,0.0
2026-07-21,0.0,0,0.0
