year,quarter,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2020,Q4,22286444623,23813957940,202591825421,205466890210,22286444623,202591825421,-0.014,-0.0641,0.0,-0.1137,-1.0
2021,Q4,73911986136,22286444623,324575857261,202591825421,73911986136,324575857261,0.6021,2.3165,0.0,0.8225,1.0
2022,Q4,53640954367,73911986136,310632917779,324575857261,53640954367,310632917779,-0.043,-0.2743,0.0,-0.3542,-1.0
2023,Q4,24325728964,53640954367,3542393308,310632917779,24325728964,3542393308,-0.9886,-0.5465,0.0,-0.5222,-1.0
2024,Q1,3971168756.0,0,68404513182.0,0.0,3971168756.0,68404513182.0,0,3971168756.0,0.0,0.0,0.0
2024,Q2,9902870381.0,0,77715635784.0,0.0,9902870381.0,77715635784.0,0,9902870381.0,0.0,0.0,0.0
2024,Q3,15752377287.0,0,77441971743.0,0.0,15752377287.0,77441971743.0,0,15752377287.0,0.0,0.0,0.0
2024,Q4,61177012897,24325728964,11415736223,3542393308,61177012897,11415736223,2.2226,1.5149,0.0,0.7518,1.0
2025,Q1,9202641861.0,0,83153710266.0,0.0,9202641861.0,83153710266.0,0,9202641861.0,0.0,0.0,0.0
2025,Q2,19739955399.0,0,104924667101.0,0.0,19739955399.0,104924667101.0,0,19739955399.0,0.0,0.0,0.0
2025,Q3,5182170229.0,0,62342721909.0,0.0,5182170229.0,62342721909.0,0,5182170229.0,0.0,0.0,0.0
2025,Q4,51671713116,61177012897,350324287104,11415736223,51671713116,350324287104,29.6878,-0.1554,0.0,-0.2371,-1.0
