date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-19,0.0,0,0.0
2026-02-20,0.0,0,0.0
2026-02-23,1.098,0,0.549
2026-02-24,0.962,0,0.481
2026-02-25,0.0,0,0.0
2026-02-26,0.0,0,0.0
2026-02-27,0.0,0,0.0
2026-03-03,1.552,0,0.776
2026-03-04,1.082,0,0.541
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.467,0,0.234
2026-03-10,0.0,0,0.0
2026-03-11,1.109,0,0.554
2026-03-12,0.0,0,0.0
2026-03-13,0.962,0,0.481
2026-03-16,0.863,0,0.432
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,0.0,0,0.0
2026-03-20,1.048,0,0.524
2026-03-23,0.39,0,0.195
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.827,1,0.914
2026-03-27,0.86,0,0.43
2026-03-30,0.732,0,0.366
2026-03-31,1.285,0,0.642
2026-04-01,0.0,0,0.0
2026-04-02,1.032,0,0.516
2026-04-03,1.155,0,0.578
2026-04-06,0.941,0,0.47
2026-04-07,0.0,0,0.0
2026-04-08,0.0,0,0.0
2026-04-09,1.505,0,0.752
2026-04-10,0.0,0,0.0
2026-04-13,0.0,0,0.0
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.781,0,0.39
2026-04-17,0.0,0,0.0
2026-04-20,0.0,0,0.0
2026-04-21,0.0,0,0.0
2026-04-22,0.0,0,0.0
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.636,0,0.318
2026-04-29,0.0,0,0.0
2026-04-30,0.0,0,0.0
2026-05-04,0.0,0,0.0
2026-05-06,0.0,0,0.0
2026-05-07,1.053,0,0.526
2026-05-08,0.722,0,0.361
2026-05-11,0.0,0,0.0
2026-05-12,2.295,0,1.148
2026-05-13,0.791,0,0.396
2026-05-14,0.0,0,0.0
2026-05-15,1.089,0,0.544
2026-05-18,0.0,0,0.0
2026-05-19,0.478,0,0.239
