date,rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency,year,report_type,thstrm_add_amount,frmtrm_add_amount
2023-12-31,20231228000767,11014,2023,126256,32830,OFS,재무제표,IS,손익계산서,총포괄손익,제 68 기3분기,2023.01.01 ~ 2023.09.30,"834,426,000,000",제 67 기3분기,2022.01.01 ~ 2022.09.30,"3,003,930,000,000",,,,64,KRW,2023,3Q,"6,593,993,000,000","4,236,314,000,000"
2024-12-31,20241231000420,11014,2024,126256,32830,OFS,재무제표,IS,손익계산서,총포괄손익,제 69 기3분기,2024.01.01 ~ 2024.09.30,"-6,456,180,000,000",제 68 기3분기,2023.01.01 ~ 2023.09.30,"834,426,000,000",,,,64,KRW,2024,3Q,"-9,077,273,000,000","6,593,993,000,000"
2025-12-31,20251114002091,11014,2025,126256,32830,OFS,재무제표,IS,손익계산서,총포괄손익,제 70 기3분기,2025.01.01 ~ 2025.09.30,"6,791,850,000,000",제 69 기3분기,2024.01.01 ~ 2024.09.30,"-6,456,180,000,000",,,,64,KRW,2025,3Q,"8,415,204,000,000","-9,077,273,000,000"
