year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,334641949311.0,0.0,334641949311.0,,,,,0.0,0.0
2025,Q2,308652383738.0,0.0,-25989565573.0,,,,-1.0776638004485402,-0.7071067811865476,-1.0
2025,Q3,401812408978.0,0.0,93160025240.0,,,,-4.584516446738222,-0.22192854937920037,-2.0
2025,Q4,1375673177021.0,1205750469446.0,973860768043.0,,,,9.453633578717136,1.4125725320866767,-1.0
2026,Q1,609531743385.0,0.0,609531743385.0,,,0.8214445159669171,-0.3741079183117,0.4235771230496827,1.0
