close,high,low,open,volume
12870.0,13250.0,12870.0,13155.0,0
12770.0,12860.0,12770.0,12850.0,453
12720.0,12770.0,12720.0,12770.0,579
12690.0,12755.0,12670.0,12745.0,68
12615.0,12720.0,12615.0,12720.0,601
12605.0,12640.0,12590.0,12640.0,683
12575.0,12645.0,12575.0,12615.0,984
12720.0,12755.0,12600.0,12600.0,499
12605.0,12695.0,12605.0,12695.0,460
12645.0,12645.0,12635.0,12635.0,0
12625.0,12750.0,12610.0,12645.0,1863
12625.0,12640.0,12600.0,12640.0,321
12770.0,12770.0,12605.0,12605.0,400
12910.0,12915.0,12780.0,12780.0,99
12900.0,12910.0,12855.0,12880.0,1565
13000.0,13010.0,12935.0,12965.0,198
13025.0,13025.0,13000.0,13000.0,15
12980.0,13020.0,12980.0,13000.0,105
12945.0,12990.0,12945.0,12985.0,1342
12965.0,13005.0,12950.0,12980.0,66
12975.0,12995.0,12965.0,12965.0,40
12930.0,12967.0,12930.0,12967.0,98
12930.0,12930.0,12885.0,12925.0,430
12890.0,12955.0,12890.0,12955.0,2112
12930.0,12930.0,12905.0,12915.0,0
12990.0,13005.0,12960.0,12960.0,7
12915.0,12995.0,12915.0,12995.0,59
12880.0,12930.0,12880.0,12915.0,81
12975.0,12975.0,12895.0,12895.0,40
12965.0,12965.0,12950.0,12950.0,322
12965.0,12965.0,12960.0,12965.0,0
12925.0,12930.0,12925.0,12930.0,31
12925.0,12925.0,12925.0,12925.0,15
12930.0,12930.0,12910.0,12910.0,7
12970.0,12970.0,12970.0,12970.0,23
12920.0,12950.0,12910.0,12950.0,122
12905.0,12905.0,12870.0,12905.0,62
12920.0,12960.0,12915.0,12960.0,365
12945.0,12955.0,12945.0,12950.0,0
12930.0,12930.0,12930.0,12930.0,334
12995.0,12995.0,12970.0,12970.0,113
12920.0,12995.0,12920.0,12995.0,7
12865.0,12905.0,12865.0,12905.0,50
12900.0,12900.0,12900.0,12900.0,18
12970.0,12970.0,12970.0,12970.0,2
12975.0,12995.0,12975.0,12995.0,249
12955.0,12985.0,12955.0,12985.0,90
12945.0,12970.0,12945.0,12970.0,24
12945.0,12975.0,12945.0,12970.0,75
12935.0,12935.0,12935.0,12935.0,56
12950.0,12950.0,12945.0,12945.0,0
12920.0,12920.0,12920.0,12920.0,253
12920.0,12920.0,12920.0,12920.0,164
12930.0,12930.0,12915.0,12915.0,28
12930.0,12975.0,12930.0,12965.0,190
12945.0,12970.0,12920.0,12920.0,2669
12980.0,12980.0,12980.0,12980.0,23
13025.0,13030.0,12980.0,13000.0,3768
13025.0,13025.0,13025.0,13025.0,42
13010.0,13015.0,13005.0,13015.0,29
13010.0,13010.0,13010.0,13010.0,1
12990.0,12990.0,12975.0,12980.0,264
13025.0,13025.0,13000.0,13010.0,1141
13065.0,13065.0,13060.0,13060.0,26
13050.0,13065.0,13050.0,13065.0,21
13020.0,13075.0,13020.0,13065.0,2233
12945.0,13015.0,12945.0,13015.0,586
13010.0,13010.0,12955.0,12960.0,174
13055.0,13065.0,13055.0,13065.0,19
