date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,0.617,0,0.308
2026-02-25,0.0,0,0.0
2026-02-26,1.012,1,1.006
2026-02-27,0.0,0,0.0
2026-03-03,0.561,0,0.28
2026-03-04,0.63,0,0.315
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.957,0,0.478
2026-03-10,0.0,0,0.0
2026-03-11,0.0,1,0.5
2026-03-12,0.0,0,0.0
2026-03-13,0.0,0,0.0
2026-03-16,0.886,0,0.443
2026-03-17,0.0,0,0.0
2026-03-18,0.0,1,0.5
2026-03-19,0.721,0,0.36
2026-03-20,0.709,0,0.354
2026-03-23,0.958,0,0.479
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.848,0,0.424
2026-03-27,0.0,0,0.0
2026-03-30,1.124,0,0.562
2026-03-31,1.467,0,0.734
2026-04-01,0.0,0,0.0
2026-04-02,1.248,0,0.624
2026-04-03,0.0,0,0.0
2026-04-06,0.0,0,0.0
2026-04-07,0.73,0,0.365
2026-04-08,0.0,0,0.0
2026-04-09,0.992,0,0.496
2026-04-10,1.491,0,0.746
2026-04-13,1.343,0,0.672
2026-04-14,0.0,0,0.0
2026-04-15,0.0,1,0.5
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,0.0,0,0.0
2026-04-21,0.0,0,0.0
2026-04-22,0.722,0,0.361
2026-04-23,1.234,0,0.617
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,0.814,0,0.407
2026-05-04,0.0,0,0.0
2026-05-06,0.835,0,0.418
2026-05-07,0.0,0,0.0
2026-05-08,0.0,0,0.0
2026-05-11,0.0,0,0.0
2026-05-12,1.282,0,0.641
2026-05-13,0.0,0,0.0
2026-05-14,0.679,0,0.34
2026-05-15,0.0,1,0.5
2026-05-18,0.722,1,0.861
2026-05-19,0.918,0,0.459
2026-05-20,0.599,0,0.3
2026-05-21,0.0,0,0.0
