date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,0.902,0,0.451
2026-02-25,1.484,0,0.742
2026-02-26,0.0,0,0.0
2026-02-27,0.0,0,0.0
2026-03-03,0.965,0,0.482
2026-03-04,1.29,0,0.645
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.724,0,0.362
2026-03-10,0.0,0,0.0
2026-03-11,0.0,1,0.5
2026-03-12,0.0,0,0.0
2026-03-13,0.91,1,0.955
2026-03-16,0.0,0,0.0
2026-03-17,0.0,0,0.0
2026-03-18,0.0,1,0.5
2026-03-19,0.0,1,0.5
2026-03-20,0.989,1,0.994
2026-03-23,0.755,0,0.378
2026-03-24,0.0,0,0.0
2026-03-25,1.064,1,1.032
2026-03-26,0.0,0,0.0
2026-03-27,0.0,0,0.0
2026-03-30,1.056,1,1.028
2026-03-31,1.058,0,0.529
2026-04-01,0.0,0,0.0
2026-04-02,0.867,0,0.434
2026-04-03,2.13,1,1.565
2026-04-06,0.766,0,0.383
2026-04-07,0.855,0,0.428
2026-04-08,0.0,0,0.0
2026-04-09,0.0,0,0.0
2026-04-10,0.0,0,0.0
2026-04-13,0.0,0,0.0
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.954,1,0.977
2026-04-20,0.705,0,0.352
2026-04-21,0.0,0,0.0
2026-04-22,0.0,0,0.0
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,0.434,0,0.217
2026-05-04,0.0,0,0.0
2026-05-06,1.174,0,0.587
2026-05-07,0.0,0,0.0
2026-05-08,0.812,1,0.906
2026-05-11,0.826,0,0.413
2026-05-12,0.756,0,0.378
2026-05-13,0.0,1,0.5
2026-05-14,0.0,0,0.0
2026-05-15,1.114,0,0.557
2026-05-18,1.457,0,0.728
2026-05-19,0.0,1,0.5
2026-05-20,0.863,0,0.432
2026-05-21,0.0,0,0.0
