date,Close,Volume
2016-01-04,63400,76437
2016-01-05,64400,97161
2016-01-06,65400,188149
2016-01-07,65100,58906
2016-01-08,65400,58167
2016-01-11,64100,95987
2016-01-12,63500,42873
2016-01-13,63600,47340
2016-01-14,64100,52355
2016-01-15,61100,96409
2016-01-18,60600,155326
2016-01-19,58200,111898
2016-01-20,56800,179395
2016-01-21,57400,89960
2016-01-22,58700,84237
2016-01-25,59400,76435
2016-01-26,58700,56650
2016-01-27,57900,99851
2016-01-28,58100,90625
2016-01-29,59200,55943
2016-02-01,58500,35747
2016-02-02,57900,50123
2016-02-03,58100,112155
2016-02-04,58600,143256
2016-02-05,59100,73215
2016-02-11,56800,80379
2016-02-12,54300,202427
2016-02-15,56800,70549
2016-02-16,56000,110836
2016-02-17,60900,388962
2016-02-18,61000,137156
2016-02-19,62100,116710
2016-02-22,62700,116368
2016-02-23,63200,120929
2016-02-24,64300,146618
2016-02-25,64500,186655
2016-02-26,64700,256528
2016-02-29,67200,259060
2016-03-02,68900,271929
2016-03-03,68900,221379
2016-03-04,69000,155881
2016-03-07,69500,113244
2016-03-08,70800,141390
2016-03-09,69900,114443
2016-03-10,70300,93696
2016-03-11,69900,86299
2016-03-14,69000,146877
2016-03-15,71000,153472
2016-03-16,69100,79779
2016-03-17,70100,111326
2016-03-18,70400,85673
2016-03-21,69400,81659
2016-03-22,68400,131327
2016-03-23,70100,103270
2016-03-24,70100,117119
2016-03-25,71500,174599
2016-03-28,72700,114824
2016-03-29,72800,82594
2016-03-30,72700,125252
2016-03-31,72400,114814
2016-04-01,70300,133458
2016-04-04,71500,101850
2016-04-05,72300,79576
2016-04-06,75700,227325
2016-04-07,75900,138740
2016-04-08,74600,106680
2016-04-11,74100,44152
2016-04-12,74700,90999
2016-04-14,76000,97675
2016-04-15,73200,121096
2016-04-18,73900,74045
2016-04-19,73000,89908
2016-04-20,71000,110689
2016-04-21,70800,139509
2016-04-22,69600,192716
2016-04-25,71200,125782
2016-04-26,70200,98284
2016-04-27,70600,69199
2016-04-28,70900,73424
2016-04-29,69900,58193
2016-05-02,68800,48877
2016-05-03,69300,65717
2016-05-04,68500,96555
2016-05-09,67900,87163
2016-05-10,68000,89612
2016-05-11,69100,46584
2016-05-12,69200,109408
2016-05-13,68500,108370
2016-05-16,67500,110079
2016-05-17,69100,90002
2016-05-18,70600,184509
2016-05-19,68500,118378
2016-05-20,69700,96372
2016-05-23,69300,100766
2016-05-24,68000,71237
2016-05-25,68900,68736
2016-05-26,70000,81078
2016-05-27,70000,66495
2016-05-30,69800,122048
2016-05-31,69200,51512
2016-06-01,67500,164557
2016-06-02,69800,147072
2016-06-03,70100,129947
2016-06-07,73600,227117
2016-06-08,73800,110624
2016-06-09,76000,249218
2016-06-10,75600,102084
2016-06-13,74800,71857
2016-06-14,73700,75822
2016-06-15,72600,91683
2016-06-16,73700,156260
2016-06-17,73300,70443
2016-06-20,73800,63294
2016-06-21,75100,130334
2016-06-22,75900,134390
2016-06-23,74100,83889
2016-06-24,72000,175840
2016-06-27,71300,107529
2016-06-28,71800,82712
2016-06-29,72000,121920
2016-06-30,72300,86482
2016-07-01,70900,112283
2016-07-04,74500,436449
2016-07-05,73800,124806
2016-07-06,73500,137074
2016-07-07,76600,287493
2016-07-08,75200,127436
2016-07-11,76800,174733
2016-07-12,80300,486659
2016-07-13,84300,475067
2016-07-14,85800,220026
2016-07-15,84400,199050
2016-07-18,85500,182126
2016-07-19,83300,180740
2016-07-20,84300,148495
2016-07-21,82400,182006
2016-07-22,83800,123023
2016-07-25,83800,98816
2016-07-26,85400,133425
2016-07-27,87600,200748
2016-07-28,86200,222254
2016-07-29,87100,162144
2016-08-01,88200,322353
2016-08-02,91600,424658
2016-08-03,88700,630712
2016-08-04,87300,396444
2016-08-05,88100,243238
2016-08-08,84700,317934
2016-08-09,86500,425935
2016-08-10,83700,274985
2016-08-11,82000,269971
2016-08-12,83700,268261
2016-08-16,82200,132108
2016-08-17,83200,142740
2016-08-18,80900,145155
2016-08-19,80600,130789
2016-08-22,81000,131590
2016-08-23,82800,146526
2016-08-24,85100,278584
2016-08-25,84800,113509
2016-08-26,85600,101164
2016-08-29,81500,193574
2016-08-30,81000,182650
2016-08-31,82000,67351
2016-09-01,81100,179544
2016-09-02,81000,117547
2016-09-05,83600,141522
2016-09-06,82900,116068
2016-09-07,81300,100518
2016-09-08,81900,142888
2016-09-09,80900,170516
2016-09-12,80000,122733
2016-09-13,78400,252812
2016-09-19,78200,126089
2016-09-20,79000,67171
2016-09-21,77600,109710
2016-09-22,79200,118055
2016-09-23,79000,75316
