날짜,Open,High,Low,Close,Volume
2016-07-08,104870,104870,103860,104135,382
2016-07-11,103857,104801,103857,104086,881
2016-07-12,104086,104086,103873,103993,98
2016-07-13,103944,104036,103873,103982,400
2016-07-14,104036,104360,104036,104327,1336
2016-07-15,104604,104604,104002,104131,831
2016-07-18,104131,104131,103623,103944,656
2016-07-19,103956,103956,103724,103810,1352
2016-07-20,103810,104131,103067,103762,93
2016-07-21,103781,103781,103441,103682,1124
2016-07-22,103824,103857,103496,103757,232
2016-07-25,103724,103982,103650,103824,124
2016-07-26,103824,103974,103786,103920,1823
2016-07-27,103920,104014,103829,103997,40
2016-07-28,104272,104272,104102,104169,389
2016-07-29,104169,104438,104094,104196,218
2016-08-01,105029,105029,103370,104327,835
2016-08-02,104355,104355,104027,104201,208
2016-08-03,104010,104010,103814,103814,410
2016-08-04,103727,103873,103603,103873,608
2016-08-05,104027,104272,104027,104105,296
2016-08-08,104884,104884,103611,103814,629
2016-08-09,103731,103845,103731,103845,270
2016-08-10,103441,104218,103441,104043,198
2016-08-11,104188,104188,103956,104102,162
2016-08-12,104031,104069,103769,103935,1097
2016-08-16,104014,104090,103894,103997,656
2016-08-17,104031,104031,103803,103845,606
2016-08-18,104040,104040,103703,103982,208
2016-08-19,103935,103935,103800,103857,257
2016-08-22,103762,103857,103570,103773,389
2016-08-23,103716,103814,103716,103814,17
2016-08-24,103806,103940,103806,103940,1383
2016-08-25,104023,104023,103661,103832,41
2016-08-26,103832,103882,103727,103841,128
2016-08-29,103727,103745,103501,103694,218
2016-08-30,103940,103940,103570,103824,47
2016-08-31,103536,103536,103256,103362,711
2016-09-01,103357,103408,103117,103131,529
2016-09-02,102972,102981,102796,102972,753
2016-09-05,103803,103803,102905,103110,177
2016-09-06,102315,103184,102315,103184,81
2016-09-07,102444,103554,102444,103531,432
2016-09-08,103324,103596,103300,103524,147
2016-09-09,103508,103508,103058,103176,808
2016-09-12,103058,103058,102652,102710,1259
2016-09-13,102710,102905,102652,102652,64
2016-09-19,102573,102627,102548,102548,144
2016-09-20,102527,102585,102419,102585,37
2016-09-21,102777,102876,102548,102548,4190
2016-09-22,102548,103071,102548,102976,536
2016-09-23,103291,103960,103217,103233,24
2016-09-26,103229,103393,103201,103393,115
2016-09-27,103222,103430,103138,103271,98
2016-09-28,103321,103654,103321,103395,28
2016-09-29,103450,103650,102702,103531,407
2016-09-30,103773,104131,103773,104131,109
2016-10-04,104131,104629,103665,103665,256
2016-10-05,103334,103437,103188,103256,17317
2016-10-06,103256,103256,102981,103067,475
2016-10-07,102902,103047,102902,102967,169
2016-10-10,102818,103117,102814,102988,258
2016-10-11,102652,102652,102323,102323,244
2016-10-12,102323,102576,102248,102461,707
2016-10-13,102468,103088,102468,103006,595
2016-10-14,102647,103126,102532,103126,686
2016-10-17,102610,102610,102278,102477,284
2016-10-18,102235,102502,101447,102382,491
2016-10-19,101739,102744,101739,102461,53
2016-10-20,102235,102394,102235,102394,14495
2016-10-21,102178,102682,102178,102444,248
2016-10-24,102204,102204,101967,102204,7257
2016-10-25,102494,102494,102278,102278,78
2016-10-26,102282,102378,102212,102378,240
2016-10-27,102378,102378,101925,101991,289
2016-10-28,101991,101991,101198,101597,1308
2016-10-31,101646,101797,101575,101797,145
2016-11-01,101734,101734,101493,101570,394
2016-11-02,101493,101626,101376,101538,5380
2016-11-03,101859,101986,101614,101881,334
2016-11-04,101822,101876,101701,101804,615
2016-11-07,101406,101775,101406,101775,66
2016-11-08,101729,101763,101604,101693,31
2016-11-09,101693,102208,101360,102208,1489
2016-11-10,100949,100949,100753,100949,1514
2016-11-11,100949,100949,99997,100002,1726
2016-11-14,99610,99610,98996,98996,317
2016-11-15,98892,98892,98635,98777,1516
2016-11-16,98777,98863,98755,98755,1873
2016-11-17,98830,98830,98062,98528,391
2016-11-18,98294,98538,98073,98207,287
2016-11-21,98169,98195,97907,98146,162
2016-11-22,98726,98726,98190,98190,55
2016-11-23,98543,98543,97981,98207,183
2016-11-24,97422,98009,97422,97800,472
2016-11-25,97738,97941,97426,97941,276
2016-11-28,98028,98107,97796,98000,97
2016-11-29,98124,98289,98124,98289,67
2016-11-30,98456,98456,98266,98332,93
2016-12-01,97771,97771,97496,97729,159
2016-12-02,97488,97488,97243,97294,125
2016-12-05,96379,97662,96379,97662,10529
2016-12-06,97613,98024,97613,97965,2727
2016-12-07,97796,98020,97792,97792,71
2016-12-08,97895,98083,97895,97946,72
2016-12-09,97276,98935,97276,97710,31
2016-12-12,97650,97650,97231,97231,525
2016-12-13,97364,97654,97364,97542,1020
2016-12-14,97888,98078,97888,98078,138
2016-12-15,97850,97850,97574,97680,35
2016-12-16,97724,97891,97724,97891,167
2016-12-19,97978,97978,97903,97937,134
2016-12-20,98200,98278,97929,98146,134
2016-12-21,98146,98289,98146,98252,37
2016-12-22,98576,98581,98314,98390,1214
2016-12-23,98401,98617,98401,98538,1985
2016-12-26,98586,98586,98456,98456,171
2016-12-27,98456,98456,98318,98318,1838
2016-12-28,99295,99632,98643,98723,1360
2016-12-29,99127,99127,99023,99023,68
2017-01-02,99551,99551,97928,98988,84
2017-01-03,98988,99229,98945,99089,130
2017-01-04,99028,99028,98739,98739,123
2017-01-05,98984,98988,98866,98866,122
2017-01-06,98964,99254,98964,99081,201
2017-01-09,97873,98626,97873,98487,9
2017-01-10,99258,99258,98550,98580,12
2017-01-11,98522,98580,98522,98550,18
2017-01-12,98878,98905,98878,98905,52
2017-01-13,98964,98964,98820,98820,84
2017-01-16,98777,98777,98585,98585,82
2017-01-17,98602,98602,98550,98550,52
2017-01-18,98882,98882,98610,98610,28
2017-01-19,98353,98353,98185,98185,3
2017-01-20,98248,98442,98248,98386,33
2017-01-23,98723,98765,98690,98690,58
2017-01-24,97794,98854,97785,98730,189
2017-01-25,98673,98673,98631,98631,3191
2017-01-26,98391,98391,98066,98181,38
2017-01-31,98105,98366,98105,98366,130
2017-02-01,98366,98475,98128,98383,96
2017-02-02,98248,98442,98248,98348,13174
2017-02-03,97540,98327,97540,98256,320
2017-02-06,98248,98537,98248,98373,68
2017-02-07,98701,98739,98690,98690,204
2017-02-08,98576,98592,98572,98572,43
2017-02-09,98572,98896,98572,98871,193
2017-02-10,98606,98606,98337,98369,113
2017-02-13,98369,98442,97746,98366,56
2017-02-14,98394,98550,98353,98550,118
2017-02-15,98496,98500,98457,98500,136
2017-02-16,98500,98660,98500,98588,40
2017-02-17,98610,98770,98610,98723,164
2017-02-20,98723,98744,98397,98416,173
2017-02-21,98332,98332,98118,98128,212
2017-02-22,98074,98428,97769,97769,348
2017-02-23,97853,98045,97853,98045,48
2017-02-24,98487,98626,98407,98592,402
2017-02-27,98631,98631,98496,98496,4
2017-02-28,98487,98550,98356,98550,91
2017-03-02,98066,98205,98066,98118,124
2017-03-03,97179,98162,97179,97864,196
2017-03-06,97916,97965,97717,97717,203
2017-03-07,97772,97772,97347,97437,124
2017-03-08,97342,97478,97275,97478,93
2017-03-09,97263,97263,97199,97263,113
2017-03-10,96779,97342,96398,97342,251
2017-03-13,97342,97502,97342,97448,100
2017-03-14,97432,97516,97368,97368,80
2017-03-15,96673,97549,96673,97549,41
2017-03-16,97911,98373,97911,98373,154
2017-03-17,98397,98541,98353,98378,436
2017-03-20,98449,98567,98416,98416,70
2017-03-21,99147,99147,98526,98597,157
2017-03-22,97545,98820,97545,98567,626
2017-03-23,98660,98690,98626,98690,20
2017-03-24,98626,98690,98626,98626,234
2017-03-27,98626,98794,98531,98794,19
2017-03-28,98774,98790,98585,98790,5560
2017-03-29,98785,98785,98546,98621,3585
2017-03-30,98639,98715,98610,98610,80
2017-03-31,98610,98610,98394,98602,437
2017-04-03,99333,99333,98503,98613,165
2017-04-04,99497,99497,98517,98909,197
2017-04-05,99805,99805,98861,98909,58
2017-04-06,99299,99800,98785,98785,267
2017-04-07,98694,98694,98487,98522,20
2017-04-10,98407,98407,98113,98118,102
2017-04-11,98045,98307,98045,98181,230
2017-04-12,98424,98428,98327,98332,31
2017-04-13,98710,98909,98386,98720,97
2017-04-14,98941,98941,98720,98720,16
2017-04-17,98720,98845,98685,98820,78
2017-04-18,98730,98735,98668,98730,138
2017-04-19,99038,99048,99015,99019,110
2017-04-20,98968,99064,98896,98954,179
2017-04-21,98996,98996,98798,98900,43
2017-04-24,98526,98541,98526,98541,47
2017-04-25,99361,99361,98563,98576,189
2017-04-26,98475,98475,98416,98457,164
2017-04-27,97877,98580,97877,98471,730
2017-04-28,98660,98660,98503,98613,1307
2017-05-02,98626,98785,98348,98348,314
2017-05-04,98412,98559,98366,98366,163
2017-05-08,98366,98453,98133,98172,237
2017-05-10,98213,98213,98038,98038,287
2017-05-11,97932,97932,97603,97612,411
2017-05-12,97794,97949,97617,97691,745
2017-05-15,98777,98777,97937,97953,306
2017-05-16,98205,98205,97725,97953,68
2017-05-17,98710,98710,97848,97949,96
2017-05-18,98727,98727,98108,98108,135
2017-05-19,97525,98597,97525,98193,235
2017-05-22,98122,98122,98088,98122,187
2017-05-23,98122,98277,98084,98084,1594
2017-05-24,98298,98298,98041,98041,716
2017-05-25,98356,98356,98108,98289,56
2017-05-26,98457,98475,98289,98466,7858
2017-05-29,98466,98471,98185,98256,189
2017-05-30,98256,98522,98256,98373,396
2017-05-31,98256,98727,98256,98727,539
2017-06-01,98828,98975,98730,98770,409
2017-06-02,98770,98900,98770,98770,144
2017-06-05,99182,99182,98770,98832,100
2017-06-07,98626,99160,98626,98980,461
2017-06-08,100048,100048,98457,99299,17699
2017-06-09,99299,99299,99005,99005,1336
2017-06-12,99059,99059,98715,98739,264
2017-06-13,97928,99189,97928,99189,579
2017-06-14,98222,99170,98222,99140,4908
2017-06-15,99214,99468,99214,99427,838
2017-06-16,99427,99510,99114,99170,1014
2017-06-19,99510,99510,98289,99143,5139
2017-06-20,98356,99194,98356,99194,346
2017-06-21,99194,99610,98588,99266,303
2017-06-22,99432,99464,99351,99351,175
2017-06-23,99299,99393,99207,99356,356
2017-06-26,99356,100271,99356,99481,428
2017-06-27,99481,99540,99356,99379,152
2017-06-28,99283,99347,99077,99140,84
2017-06-29,99038,99089,98541,99024,744
2017-06-30,98541,99127,98541,98812,872
2017-07-03,98812,99089,98567,98621,405
2017-07-04,98496,98496,98193,98227,5716
2017-07-05,98373,98373,98248,98285,13052
2017-07-06,98353,98353,98289,98318,4774
2017-07-07,98113,98113,97957,97981,1829
2017-07-10,98198,98198,97844,98118,109
2017-07-11,98189,98222,98143,98176,1168
2017-07-12,98176,99048,97451,98307,2952
2017-07-13,98471,98631,98471,98631,39
2017-07-14,98631,98639,98294,98294,52
2017-07-17,98597,98597,98348,98466,766
2017-07-18,98531,98592,98531,98563,37
2017-07-19,98457,98457,98453,98453,85
2017-07-20,98471,98723,98471,98606,70
2017-07-21,98854,99010,98854,99010,636
2017-07-24,99455,99455,98939,98939,107
2017-07-25,99283,99283,98757,98896,566
2017-07-26,98761,98798,98723,98757,127
2017-07-27,98803,98968,98803,98935,25
2017-07-28,98959,98959,98836,98836,67
2017-07-31,98832,98900,98715,98828,127
2017-08-01,98828,98828,98537,98537,1241
2017-08-02,98592,98690,98567,98690,41
2017-08-03,98690,98761,98655,98761,147
2017-08-04,98761,98824,98757,98757,77
2017-08-07,98487,98526,98323,98526,173
2017-08-08,98453,98453,98265,98265,76
2017-08-09,98009,98074,97834,98074,70
2017-08-10,97894,98020,97772,97772,41
2017-08-11,98260,98361,98113,98256,374
2017-08-14,98074,98503,98074,98445,6582
2017-08-16,98148,98181,98079,98158,133
2017-08-17,98158,98457,98155,98256,65
2017-08-18,98105,98508,98105,98508,111
2017-08-21,98508,98508,98231,98369,240
2017-08-22,98424,98424,98198,98231,638
2017-08-23,98337,98402,98222,98227,160
2017-08-24,98433,98433,98361,98361,1463
2017-08-25,98449,98639,98449,98626,265
2017-08-28,98650,98720,98650,98690,40
2017-08-29,98720,98720,98631,98631,384
2017-08-30,98665,98882,98665,98727,166
2017-08-31,98723,98836,98715,98794,49
2017-09-01,98794,98794,98631,98665,75
2017-09-04,98665,98665,98185,98189,111
2017-09-05,98369,98369,98311,98311,40
2017-09-06,98517,98613,98517,98613,78
2017-09-07,98639,98639,98585,98635,197
2017-09-08,98701,98939,98701,98939,24
2017-09-11,98613,98949,98613,98949,66
2017-09-12,98964,98964,98886,98886,23
2017-09-13,98841,99010,98753,99010,10
2017-09-14,98970,99005,98970,98975,44
2017-09-15,98949,98949,98866,98871,38
2017-09-18,99103,99103,98777,98854,21
2017-09-19,98820,98820,98668,98668,5
2017-09-20,98668,98668,98508,98508,599
2017-09-21,98260,98744,98260,98744,93
2017-09-22,98739,98807,98585,98739,204
2017-09-25,98770,98874,98723,98874,911
2017-09-26,98871,98871,98445,98453,160
2017-09-27,98442,98442,98231,98235,394
2017-09-28,98118,98151,97667,97868,604
2017-09-29,97815,97945,97815,97945,1178
2017-10-10,97945,98041,97600,97794,1695
2017-10-11,97860,97860,97578,97691,213
2017-10-12,97899,97899,97785,97873,47
2017-10-13,97985,98100,97965,98100,1132
2017-10-16,98009,98009,97826,97889,95
2017-10-17,97889,97889,97810,97844,285
2017-10-18,98066,98066,97881,97990,248
2017-10-19,98096,98096,97755,97755,190
2017-10-20,97558,97780,97233,97364,511
2017-10-23,97641,97641,97237,97272,879
2017-10-24,97877,97877,97229,97259,144
2017-10-25,97259,97259,97157,97174,57
2017-10-26,97174,97174,96762,96762,1303
2017-10-27,97078,97078,96463,96565,26
2017-10-30,96565,96956,96565,96956,325
2017-10-31,96771,97027,96695,96728,100
2017-11-01,96515,96526,96333,96526,798
2017-11-02,96526,96796,96526,96796,45
2017-11-03,96771,97100,96771,96968,250
2017-11-06,96968,96985,96855,96855,24
2017-11-07,96855,96855,96728,96741,82
2017-11-08,96897,96897,96771,96801,417
2017-11-09,96754,96816,96561,96816,9359
2017-11-10,96810,96810,96810,96810,0
2017-11-13,96539,96539,96354,96455,742
2017-11-14,96433,96556,96337,96337,349
2017-11-15,96412,96628,96412,96478,333
2017-11-16,96682,96801,96682,96801,17
2017-11-17,96699,96767,96590,96767,381
2017-11-20,96539,96875,96539,96814,326
2017-11-21,96834,96922,96806,96885,273
2017-11-22,96885,96943,96796,96922,143
2017-11-23,97024,97044,96922,97044,8
2017-11-24,99805,99805,97056,97056,7022
2017-11-27,96890,97095,96890,97095,22
2017-11-28,97049,97254,96897,97254,179
2017-11-29,97406,97406,97254,97385,37
2017-11-30,97385,97569,97313,97569,47
2017-12-01,101318,101318,97284,97448,264
2017-12-04,97489,97489,97305,97432,234
2017-12-05,97532,97532,97356,97356,485
2017-12-06,97390,97617,97385,97617,138
2017-12-07,97532,97582,97507,97582,290
2017-12-08,97461,97528,97401,97525,77
2017-12-11,97482,97489,97418,97440,33
2017-12-12,97607,97717,97607,97717,54
2017-12-13,97780,97819,97650,97819,44
2017-12-14,97819,97819,97760,97819,20
2017-12-15,97810,97902,97765,97902,191
2017-12-18,97953,98015,97858,97970,3960
2017-12-19,97923,97923,97742,97742,44
2017-12-20,97746,97932,97637,97637,5468
2017-12-21,97532,97591,97385,97591,1527
2017-12-22,97569,97574,97393,97393,5245
2017-12-26,97578,97578,97342,97540,126
2017-12-27,97633,97633,97322,97413,2795
2017-12-28,97456,97629,97422,97621,129
2018-01-02,97725,97725,97502,97600,313
2018-01-03,97443,97516,97326,97418,380
2018-01-04,97482,97482,97322,97418,17
2018-01-05,97289,97339,97184,97308,122
2018-01-08,96890,97308,96890,97189,379
2018-01-09,97114,97114,97024,97024,929
2018-01-10,96665,96665,96371,96371,259
2018-01-11,96574,96682,96522,96682,111
2018-01-12,96682,96750,96590,96590,22
2018-01-15,96144,96580,96144,96313,327
2018-01-16,96181,96341,96181,96341,102
2018-01-17,96341,96491,96341,96451,40
2018-01-18,96427,96580,96290,96580,25
2018-01-19,96518,96530,96371,96482,109
2018-01-22,96039,96379,96009,96379,55
2018-01-23,96368,96368,96109,96368,24
2018-01-24,96673,96673,96518,96552,78
2018-01-25,96544,96544,96341,96404,45
2018-01-26,96893,96893,96193,96468,2300
2018-01-29,96084,96253,95849,95849,186
2018-01-30,95781,95781,95512,95555,168
2018-01-31,95345,95576,95345,95537,243
2018-02-01,95322,95630,95322,95630,366
2018-02-02,95349,95625,95218,95625,1415
2018-02-05,95517,95580,95268,95335,72
2018-02-06,95335,95668,95335,95625,229
2018-02-07,95618,96043,95443,96043,137
2018-02-08,96043,96043,95706,95917,611
2018-02-09,95917,95946,95660,95660,1420
2018-02-12,95522,95635,95429,95429,143
2018-02-13,95412,95614,95412,95614,1070
2018-02-14,95689,95891,95689,95845,39
2018-02-19,95668,95668,95437,95500,369
2018-02-20,95592,95676,95458,95606,108
2018-02-21,95443,95689,95441,95689,84
2018-02-22,95441,95596,95335,95596,54
2018-02-23,95437,95606,95437,95606,238
2018-02-26,95676,95853,95676,95799,25
2018-02-27,95907,96105,95907,95989,58
2018-02-28,95963,96089,95891,96089,126
2018-03-02,96219,96354,96202,96202,280
2018-03-05,95934,96148,95837,96022,266
2018-03-06,96018,96105,95971,96105,16
2018-03-07,96140,96173,96140,96173,298
2018-03-08,96101,96236,96101,96224,25
2018-03-09,96197,96294,96105,96228,287
2018-03-12,96094,96094,95966,96084,62
2018-03-13,96109,96202,95976,95976,97
2018-03-14,95917,96278,95917,96278,13
2018-03-15,96388,96518,96388,96388,58
2018-03-16,96408,96482,96349,96384,15589
2018-03-19,96219,96308,96219,96299,45
2018-03-20,96287,96287,96278,96278,18
2018-03-21,86844,96417,86844,96354,2389
2018-03-22,96359,96484,96359,96459,374
2018-03-23,97157,97157,96816,96904,2606
2018-03-26,96934,96934,96677,96750,4199
2018-03-27,96665,96767,96603,96733,1364
2018-03-28,97114,97114,96926,97114,45
2018-03-29,97111,97111,96977,97044,1715
2018-03-30,97100,97293,97100,97195,145
2018-04-02,97489,97489,97014,97069,945
2018-04-03,97073,97142,96977,97041,353
2018-04-04,97082,97189,97054,97114,920
2018-04-05,97108,97272,97108,97221,74
2018-04-06,97317,97347,97218,97342,28
2018-04-09,97516,97516,97293,97302,5921
2018-04-10,97129,97549,97129,97279,164
2018-04-11,97373,97578,97279,97451,115
2018-04-12,97511,97657,97473,97574,248
2018-04-13,97554,97574,97437,97489,3453
2018-04-16,97482,97482,97267,97305,43
2018-04-17,97233,97247,97221,97247,68
2018-04-18,97406,97406,97124,97124,201
2018-04-19,97024,97114,97024,97041,702
2018-04-20,97036,97036,96893,97024,12
2018-04-23,97006,97006,96677,96677,72
2018-04-24,96662,96712,96510,96665,186
2018-04-25,96455,96544,96384,96384,13
2018-04-26,96308,96379,96224,96379,214
2018-04-27,96393,96776,96393,96776,56
2018-04-30,96989,96989,96741,96786,1449
2018-05-02,96767,96767,96345,96478,3945
2018-05-03,96473,96569,96473,96473,10066
2018-05-04,96388,96496,96341,96363,171
2018-05-08,96354,96354,96190,96190,373
2018-05-09,96123,96207,96123,96207,894
2018-05-10,96197,96333,96152,96333,239
2018-05-11,96317,96317,96241,96270,17
2018-05-14,96190,96190,96160,96168,335
2018-05-15,96123,96123,96051,96051,26820
2018-05-16,95924,96127,95322,96127,506
2018-05-17,96256,96256,96080,96248,154
2018-05-18,96211,96211,96109,96211,32
2018-05-21,96506,96506,96345,96379,21
2018-05-23,96552,96552,96522,96522,273
2018-05-24,96791,97006,96791,96814,399
2018-05-25,96824,96897,96824,96897,14
2018-05-28,97041,97041,96806,96814,99
2018-05-29,96867,97036,96867,97006,464
2018-05-30,97317,97478,97157,97157,508
2018-05-31,97103,97229,97103,97129,538
2018-06-01,97114,97179,97095,97095,296
2018-06-04,97054,97054,96816,96943,192
2018-06-05,96956,96956,96673,96842,250
2018-06-07,96779,96779,96733,96737,37
2018-06-08,96750,96750,96699,96703,686
2018-06-11,96819,96867,96779,96834,1400
2018-06-12,96728,97041,96728,96890,237
2018-06-14,96880,97006,96851,97006,40
2018-06-15,97054,97267,97054,97249,23
2018-06-18,97263,97511,97263,97482,4961
2018-06-19,97532,97662,97485,97662,523
2018-06-20,97701,97805,97662,97798,182
2018-06-21,97687,97868,97687,97868,83
2018-06-22,97916,97970,97902,97902,235
2018-06-25,97911,97990,97881,97881,505
2018-06-26,97919,97953,97886,97889,506
2018-06-27,97953,98143,97953,98143,961
2018-06-28,98155,98378,98155,98378,256
2018-06-29,98298,98373,98198,98307,3196
2018-07-02,98332,98546,98307,98546,1616
2018-07-03,98475,98475,98314,98314,5854
2018-07-04,98289,98394,98269,98394,2293
2018-07-05,98373,98639,98373,98563,2349
2018-07-06,98631,98631,98369,98433,1446
2018-07-09,98433,98433,98332,98332,447
2018-07-10,98307,98391,98307,98391,164
2018-07-11,98635,98710,98588,98602,953
2018-07-12,98968,98968,98576,98639,2809
2018-07-13,98500,98602,98487,98500,159
2018-07-16,98668,98668,98383,98592,697
2018-07-17,98555,98563,98475,98555,219
2018-07-18,98555,98647,98442,98647,31
2018-07-19,98643,98643,98626,98626,117
2018-07-20,98631,98727,98631,98727,160
2018-07-23,98621,98710,98621,98710,172
2018-07-24,98479,98479,98340,98383,141
2018-07-25,98383,98500,98373,98500,286
2018-07-26,98500,98500,98416,98500,2620
2018-07-27,98626,98631,98386,98428,381
2018-07-30,98323,98471,98323,98428,49
2018-07-31,98402,98597,98294,98585,860
2018-08-01,98158,98550,98158,98298,552
2018-08-02,98269,98391,98256,98369,289
2018-08-03,98402,98457,98289,98457,374
2018-08-06,98407,98491,98407,98433,1294
2018-08-07,98621,98621,98496,98621,54
2018-08-08,98491,98585,98479,98585,279
2018-08-09,98621,98845,98621,98845,169
2018-08-10,98900,99048,98900,99048,49
2018-08-13,99019,99165,99019,99103,1137
2018-08-14,99077,99132,98970,98970,155
2018-08-16,99147,99249,99147,99249,274
2018-08-17,99645,99645,99299,99591,303
2018-08-20,99551,99716,99551,99716,582
2018-08-21,99839,100129,99800,100095,2160
2018-08-22,100095,100142,99978,100095,245
2018-08-23,100069,100069,99934,99934,992
2018-08-24,99989,100116,99964,100007,147
2018-08-27,100073,100221,100073,100221,457
2018-08-28,100174,100312,100124,100312,581
2018-08-29,100258,100331,100258,100331,145
2018-08-30,100253,100317,100191,100276,694
2018-08-31,100557,100557,100199,100557,419
2018-09-03,100595,100852,100553,100730,2024
2018-09-04,100755,100864,100755,100802,879
2018-09-05,100759,100894,100730,100894,350
2018-09-06,101028,101318,100982,101318,79
2018-09-07,101654,101654,101028,101092,1052
