날짜,Open,High,Low,Close,Volume
2017-09-12,9940,9955,9900,9940,59279
2017-09-13,9945,9970,9940,9960,58847
2017-09-14,9890,9905,9871,9880,67556
2017-09-15,10020,10020,9935,9970,49885
2017-09-18,9841,9890,9841,9875,69978
2017-09-19,9821,9821,9786,9816,25028
2017-09-20,9791,9856,9791,9816,47760
2017-09-21,9736,9746,9706,9731,120575
2017-09-22,9676,9711,9647,9711,58857
2017-09-25,9686,9701,9642,9696,90906
2017-09-26,9776,9841,9776,9826,34246
2017-09-27,9691,9711,9672,9696,108144
2017-09-28,9627,9627,9557,9557,52322
2017-09-29,9607,9642,9582,9597,101084
2017-10-10,9622,9662,9597,9652,59468
2017-10-11,9662,9672,9632,9657,59644
2017-10-12,9681,9706,9652,9706,46069
2017-10-13,9706,9706,9662,9696,113130
2017-10-16,9736,9756,9711,9756,57795
2017-10-17,9701,9701,9657,9657,32880
2017-10-18,9642,9642,9587,9612,26422
2017-10-19,9582,9582,9532,9532,34159
2017-10-20,9632,9667,9577,9592,39941
2017-10-23,9547,9557,9532,9552,27275
2017-10-24,9572,9602,9567,9582,28749
2017-10-25,9557,9562,9512,9537,27396
2017-10-26,9542,9577,9537,9577,19056
2017-10-27,9552,9552,9458,9472,42835
2017-10-30,9487,9517,9477,9477,28278
2017-10-31,9497,9547,9497,9542,76484
2017-11-01,9547,9547,9463,9527,48321
2017-11-02,9527,9572,9507,9562,18271
2017-11-03,9552,9552,9527,9537,26743
2017-11-06,9497,9497,9458,9492,41536
2017-11-07,9552,9567,9537,9562,17338
2017-11-08,9547,9547,9517,9537,13760
2017-11-09,9577,9582,9552,9567,59071
2017-11-10,9577,9597,9572,9597,42750
2017-11-13,9527,9542,9497,9542,34847
2017-11-14,9552,9552,9522,9542,19173
2017-11-15,9542,9572,9542,9572,31274
2017-11-16,9552,9552,9522,9527,14634
2017-11-17,9527,9587,9527,9582,30303
2017-11-20,9637,9642,9612,9637,98455
2017-11-21,9637,9637,9527,9532,49160
2017-11-22,9547,9567,9532,9567,35385
2017-11-23,9607,9632,9602,9627,41866
2017-11-24,9637,9637,9607,9612,14139
2017-11-27,9607,9632,9582,9632,57380
2017-11-28,9627,9667,9627,9647,26204
2017-11-29,9657,9672,9632,9647,51116
2017-11-30,9582,9592,9557,9572,24428
2017-12-01,9522,9527,9502,9522,54395
2017-12-04,9507,9512,9482,9507,33958
2017-12-05,9522,9527,9497,9512,16252
2017-12-06,9458,9458,9423,9438,55208
2017-12-07,9428,9428,9388,9398,16726
2017-12-08,9303,9318,9293,9313,37904
2017-12-11,9313,9318,9288,9318,46354
2017-12-12,9269,9283,9259,9283,50729
2017-12-13,9273,9278,9259,9264,21096
2017-12-14,9343,9383,9333,9383,20062
2017-12-15,9358,9373,9338,9373,17219
2017-12-18,9328,9373,9318,9373,60713
2017-12-19,9383,9423,9378,9423,30387
2017-12-20,9413,9428,9393,9428,14299
2017-12-21,9433,9458,9418,9418,50012
2017-12-22,9423,9458,9413,9433,20954
2017-12-26,9487,9552,9482,9552,36630
2017-12-27,9552,9567,9542,9562,21726
2017-12-28,9572,9637,9572,9637,59793
2018-01-02,9711,9756,9696,9756,121693
2018-01-03,9801,9826,9751,9786,69019
2018-01-04,9771,9771,9706,9756,79756
2018-01-05,9816,9841,9801,9821,138540
2018-01-08,9826,9831,9786,9821,38544
2018-01-09,9806,9821,9781,9786,50384
2018-01-10,9756,9766,9726,9751,55419
2018-01-11,9786,9811,9776,9786,46306
2018-01-12,9821,9895,9821,9895,68772
2018-01-15,9925,10005,9920,10005,73172
2018-01-16,9990,10045,9945,9975,200876
2018-01-17,9990,9995,9920,9930,85212
2018-01-18,9895,9895,9841,9885,29535
2018-01-19,9875,9890,9846,9880,34301
2018-01-22,9900,9910,9875,9910,44953
2018-01-23,9910,9945,9895,9945,25179
2018-01-24,9955,9975,9945,9955,36799
2018-01-25,10065,10164,10065,10164,133482
2018-01-26,10015,10065,10000,10065,43219
2018-01-29,10045,10050,10000,10020,34293
2018-01-30,9970,9970,9895,9920,38364
2018-01-31,9930,9985,9910,9985,70750
2018-02-01,9995,10000,9950,9960,104305
2018-02-02,9995,10020,9985,10005,41690
2018-02-05,9895,9895,9856,9871,38662
2018-02-06,9930,9995,9915,9975,152371
2018-02-07,9851,9885,9831,9885,51463
2018-02-08,9796,9796,9701,9741,42507
2018-02-09,9821,9821,9751,9786,41352
2018-02-12,9781,9836,9771,9836,44132
2018-02-13,9836,9866,9796,9861,121808
2018-02-14,9885,9920,9866,9905,69411
2018-02-19,9995,10423,9975,10020,343323
2018-02-20,9995,9995,9925,9950,79984
2018-02-21,9851,9871,9831,9851,121636
2018-02-22,9851,9851,9801,9801,151904
2018-02-23,9856,9885,9831,9831,36866
2018-02-26,9851,9940,9826,9940,54906
2018-02-27,9945,9945,9871,9905,30785
2018-02-28,9776,9786,9746,9776,59447
2018-03-02,9776,9781,9746,9776,22760
2018-03-05,9811,9856,9796,9851,32856
2018-03-06,9801,9816,9771,9816,157980
2018-03-07,9910,9925,9866,9875,30766
2018-03-08,9826,9841,9796,9816,18890
2018-03-09,9771,9801,9736,9746,74218
2018-03-12,9786,9811,9771,9811,63488
2018-03-13,9831,9831,9761,9761,22041
2018-03-14,9806,9846,9791,9806,119545
2018-03-15,9806,9846,9801,9831,37325
2018-03-16,9756,9761,9731,9741,12638
2018-03-19,9741,9741,9681,9696,14084
2018-03-20,9756,9756,9726,9751,18581
2018-03-21,9721,9736,9691,9736,17966
2018-03-22,9846,9875,9821,9831,35511
2018-03-23,9885,9940,9856,9940,58116
2018-03-26,10000,10000,9940,9970,79234
2018-03-27,10000,10030,9995,10005,103222
2018-03-28,9970,9970,9930,9935,29778
2018-03-29,9826,9836,9811,9821,22598
2018-03-30,9806,9895,9806,9895,12793
2018-04-02,9836,9856,9806,9851,86098
2018-04-03,9915,9940,9885,9910,27211
2018-04-04,9895,9895,9851,9880,42676
2018-04-05,9875,9875,9826,9826,98643
2018-04-06,9861,9861,9821,9821,10855
2018-04-09,9841,9866,9831,9856,11141
2018-04-10,9890,9890,9841,9861,55413
2018-04-11,9900,9960,9895,9960,34693
2018-04-12,9995,10015,9965,9975,104507
2018-04-13,9875,9915,9875,9895,28599
2018-04-16,9950,9960,9915,9940,27653
2018-04-17,9950,9960,9915,9930,29158
2018-04-18,9940,9955,9915,9925,32756
2018-04-19,9965,9995,9955,9980,50728
2018-04-20,9945,9945,9905,9940,43157
2018-04-23,9851,9875,9836,9871,29925
2018-04-24,9801,9806,9771,9786,36785
2018-04-25,9816,9831,9781,9801,22602
2018-04-26,9771,9776,9751,9751,27891
2018-04-27,9756,9756,9716,9736,24756
2018-04-30,9756,9781,9716,9716,26204
2018-05-02,9647,9676,9632,9647,65506
2018-05-03,9657,9676,9642,9667,14601
2018-05-04,9696,9706,9676,9696,81107
2018-05-08,9696,9711,9676,9696,27725
2018-05-09,9701,9706,9667,9672,19537
2018-05-10,9681,9701,9667,9701,28676
2018-05-11,9746,9751,9716,9751,29176
2018-05-14,9741,9756,9726,9751,14107
2018-05-15,9711,9711,9676,9686,12119
2018-05-16,9552,9562,9522,9552,51100
2018-05-17,9542,9552,9482,9482,26662
2018-05-18,9507,9517,9492,9517,20029
2018-05-21,9537,9537,9458,9477,33968
2018-05-23,9517,9542,9487,9512,42766
2018-05-24,9547,9562,9522,9527,118027
2018-05-25,9612,9612,9572,9612,49621
2018-05-28,9557,9582,9542,9562,42735
2018-05-29,9562,9592,9537,9542,22246
2018-05-30,9572,9582,9547,9562,26827
2018-05-31,9572,9602,9572,9597,16298
2018-06-01,9597,9597,9552,9552,35091
2018-06-04,9532,9532,9487,9492,99444
2018-06-05,9522,9522,9487,9517,38252
2018-06-07,9537,9567,9537,9537,28588
2018-06-08,9537,9552,9522,9522,16190
2018-06-11,9552,9577,9547,9572,13645
2018-06-12,9572,9572,9547,9562,7673
2018-06-14,9562,9597,9537,9597,9933
2018-06-15,9602,9602,9542,9542,16723
2018-06-18,9438,9438,9413,9433,81266
2018-06-19,9438,9453,9408,9418,76197
2018-06-20,9368,9393,9363,9383,15386
2018-06-21,9353,9353,9293,9298,23176
2018-06-22,9303,9343,9298,9343,11780
2018-06-25,9363,9368,9303,9313,27339
2018-06-26,9318,9318,9288,9303,24461
2018-06-27,9269,9269,9219,9244,53564
2018-06-28,9219,9224,9194,9214,14380
2018-06-29,9189,9204,9159,9204,10223
2018-07-02,9219,9224,9169,9179,97864
2018-07-03,9149,9149,9104,9124,37134
2018-07-04,9204,9264,9204,9244,17242
2018-07-05,9229,9259,9219,9244,85296
2018-07-06,9254,9254,9194,9244,19484
2018-07-09,9214,9283,9214,9283,19038
2018-07-10,9254,9264,9219,9239,13426
2018-07-11,9234,9234,9164,9184,23184
2018-07-12,9134,9149,9124,9144,17800
2018-07-13,9149,9174,9134,9159,15875
2018-07-16,9119,9144,9109,9139,22023
2018-07-17,9124,9129,9089,9129,19272
2018-07-18,9010,9015,8980,8980,32427
2018-07-19,8990,9015,8965,8990,17923
2018-07-20,8980,8985,8920,8975,33341
2018-07-23,9055,9065,9020,9035,33216
2018-07-24,8990,8990,8935,8955,59624
2018-07-25,9000,9010,8960,9010,19700
2018-07-26,9050,9055,9010,9030,23497
2018-07-27,8980,8990,8965,8975,24069
2018-07-30,8975,8980,8945,8955,27130
2018-07-31,8955,8975,8945,8965,14107
2018-08-01,8975,8980,8950,8960,64385
2018-08-02,8935,8950,8905,8945,117335
