date,Close,Volume
2016-01-04,8974,179399
2016-01-05,9068,71010
2016-01-06,8864,114444
2016-01-07,8558,106543
2016-01-08,8576,85309
2016-01-11,8205,106491
2016-01-12,8298,60589
2016-01-13,8400,65887
2016-01-14,8224,75893
2016-01-15,8252,172907
2016-01-18,8113,53671
2016-01-19,7603,160129
2016-01-20,7371,137832
2016-01-21,7269,96250
2016-01-22,7427,63209
2016-01-25,7713,53396
2016-01-26,6982,231296
2016-01-27,7111,54637
2016-01-28,7315,44924
2016-01-29,7269,34249
2016-02-01,6990,69004
2016-02-02,6814,115767
2016-02-03,6852,46510
2016-02-04,6982,46943
2016-02-05,7241,63942
2016-02-11,6963,68040
2016-02-12,6916,162592
2016-02-15,7111,81064
2016-02-16,7139,27889
2016-02-17,6814,50443
2016-02-18,6898,36761
2016-02-19,6880,43566
2016-02-22,7028,67473
2016-02-23,6861,62226
2016-02-24,6731,32060
2016-02-25,6990,89162
2016-02-26,7120,74736
2016-02-29,6982,43920
2016-03-02,7167,37001
2016-03-03,7120,47086
2016-03-04,7195,39132
2016-03-07,7417,67893
2016-03-08,7473,78167
2016-03-09,7435,38195
2016-03-10,7463,34389
2016-03-11,7510,73192
2016-03-14,7510,58288
2016-03-15,7454,39564
2016-03-16,7380,52036
2016-03-17,7565,73317
2016-03-18,7835,116562
2016-03-21,7788,85918
2016-03-22,7639,69236
2016-03-23,7639,43335
2016-03-24,7537,35714
2016-03-25,7510,73428
2016-03-28,7584,46951
2016-03-29,7445,74904
2016-03-30,7435,49136
2016-03-31,7399,86917
2016-04-01,7325,34849
2016-04-04,7659,110213
2016-04-05,7603,71306
2016-04-06,7659,61149
2016-04-07,7769,74205
2016-04-08,7927,70495
2016-04-11,8122,102161
2016-04-12,7890,66892
2016-04-14,8057,62576
2016-04-15,7955,46482
2016-04-18,7964,34118
2016-04-19,7983,46236
2016-04-20,8047,42307
2016-04-21,8242,88046
2016-04-22,8567,100438
2016-04-25,8780,131861
2016-04-26,8641,112736
2016-04-27,8474,82975
2016-04-28,8688,107751
2016-04-29,8511,38543
2016-05-02,8372,69171
2016-05-03,8326,63255
2016-05-04,8344,44613
2016-05-09,8354,96496
2016-05-10,8326,31372
2016-05-11,8400,28963
2016-05-12,8437,103272
2016-05-13,8446,47956
2016-05-16,8492,85273
2016-05-17,8715,161751
2016-05-18,8520,110966
2016-05-19,8307,111465
2016-05-20,8530,404484
2016-05-23,8539,74745
2016-05-24,8622,76873
2016-05-25,8678,93542
2016-05-26,8586,54076
2016-05-27,8632,52944
2016-05-30,8770,84112
2016-05-31,9058,150674
2016-06-01,8994,71809
2016-06-02,8984,57525
2016-06-03,9040,125512
2016-06-07,8994,240358
2016-06-08,9076,94881
2016-06-09,9076,69434
2016-06-10,9086,54764
2016-06-13,9068,62038
2016-06-14,8882,62691
2016-06-15,9002,43274
2016-06-16,9086,58117
2016-06-17,9086,43734
2016-06-20,9178,126767
2016-06-21,9012,123698
2016-06-22,8994,25911
2016-06-23,8956,42888
2016-06-24,8530,150883
2016-06-27,8437,66252
2016-06-28,8743,45407
2016-06-29,9030,102392
2016-06-30,9021,26429
2016-07-01,9197,73279
2016-07-04,9364,104396
2016-07-05,9364,107163
2016-07-06,9503,115829
2016-07-07,9967,318519
2016-07-08,10523,678651
2016-07-11,10662,221529
2016-07-12,10708,144444
2016-07-13,11636,488869
2016-07-14,12702,963875
2016-07-15,13072,392615
2016-07-18,12934,189891
2016-07-19,13722,411011
2016-07-20,13258,396505
2016-07-21,12563,533771
2016-07-22,13629,309789
2016-07-25,13258,174162
2016-07-26,12980,113575
2016-07-27,12980,104780
2016-07-28,13119,85192
2016-07-29,12887,89412
2016-08-01,13398,112741
2016-08-02,13212,244355
2016-08-03,13907,249175
2016-08-04,13536,234072
2016-08-05,13722,93335
2016-08-08,13444,124078
2016-08-09,13304,63008
2016-08-10,13026,148596
2016-08-11,12702,136966
2016-08-12,13072,84816
2016-08-16,12563,101630
2016-08-17,12702,75957
2016-08-18,12702,75461
2016-08-19,12887,70376
2016-08-22,12563,81557
2016-08-23,12655,45519
2016-08-24,12748,77114
2016-08-25,14325,764384
2016-08-26,14417,340535
2016-08-29,14881,701288
2016-08-30,15993,491965
2016-08-31,15993,318929
2016-09-01,15947,111978
2016-09-02,15576,144646
2016-09-05,15298,159436
2016-09-06,15854,213600
2016-09-07,15437,114830
2016-09-08,15390,116659
2016-09-09,15390,124014
2016-09-12,14834,123268
2016-09-13,15484,124118
2016-09-19,16225,279740
2016-09-20,16503,118063
2016-09-21,16595,134409
2016-09-22,16827,150456
2016-09-23,16411,110692
2016-09-26,16595,75035
2016-09-27,16595,71552
2016-09-28,16595,91682
2016-09-29,17476,288913
2016-09-30,17523,186431
2016-10-04,16967,180692
2016-10-05,16921,180957
2016-10-06,16781,73275
2016-10-07,17013,139075
2016-10-10,17059,75422
2016-10-11,16827,60748
2016-10-12,16689,76127
2016-10-13,16225,100306
2016-10-14,16781,105463
2016-10-17,16411,63745
