date,Close,Volume
2016-01-04,36213,379269
2016-01-05,33545,839252
2016-01-06,33746,404568
2016-01-07,33079,244695
2016-01-08,31178,641786
2016-01-11,31611,247082
2016-01-12,31078,233962
2016-01-13,32445,241148
2016-01-14,31978,164568
2016-01-15,31745,185296
2016-01-18,31811,151619
2016-01-19,32245,148887
2016-01-20,31078,370462
2016-01-21,31678,306274
2016-01-22,31678,163941
2016-01-25,32812,177105
2016-01-26,32312,148858
2016-01-27,32345,178289
2016-01-28,32812,118105
2016-01-29,32512,130628
2016-02-01,34346,438037
2016-02-02,34346,162962
2016-02-03,33479,160526
2016-02-04,31945,435643
2016-02-05,31845,100490
2016-02-11,27277,493824
2016-02-12,26109,532617
2016-02-15,26943,211823
2016-02-16,27277,129718
2016-02-17,27076,100702
2016-02-18,26510,264813
2016-02-19,27143,227144
2016-02-22,27377,84379
2016-02-23,27543,107481
2016-02-24,28043,137783
2016-02-25,30178,392221
2016-02-26,31211,344601
2016-02-29,30878,171849
2016-03-02,31578,133863
2016-03-03,32312,217912
2016-03-04,33679,435750
2016-03-07,33612,159362
2016-03-08,34012,141533
2016-03-09,33879,101800
2016-03-10,33812,131796
2016-03-11,34613,218911
2016-03-14,35213,221275
2016-03-15,35213,100265
2016-03-16,34746,166229
2016-03-17,33946,210852
2016-03-18,33812,122251
2016-03-21,34012,85339
2016-03-22,34012,80746
2016-03-23,33812,63267
2016-03-24,33345,114132
2016-03-25,34212,112719
2016-03-28,34346,302312
2016-03-29,35746,294181
2016-03-30,36013,216145
2016-03-31,36547,188465
2016-04-01,36213,262361
2016-04-04,35880,179359
2016-04-05,36080,204484
2016-04-06,36013,157967
2016-04-07,37547,256175
2016-04-08,37747,154605
2016-04-11,37747,142045
2016-04-12,37747,81562
2016-04-14,38080,125434
2016-04-15,37280,104950
2016-04-18,37347,92636
2016-04-19,38681,236609
2016-04-20,37947,177626
2016-04-21,39281,437908
2016-04-22,38414,145870
2016-04-25,39414,177117
2016-04-26,39548,116234
2016-04-27,38747,227153
2016-04-28,38547,131374
2016-04-29,38547,93533
2016-05-02,37547,126480
2016-05-03,37880,85514
2016-05-04,36880,110393
2016-05-09,35746,151489
2016-05-10,37347,149523
2016-05-11,38947,127364
2016-05-12,39214,243704
2016-05-13,39481,94207
2016-05-16,39548,108688
2016-05-17,38947,88214
2016-05-18,38681,132083
2016-05-19,37280,153019
2016-05-20,37414,95842
2016-05-23,37747,118329
2016-05-24,36813,92692
2016-05-25,36747,125335
2016-05-26,36146,123644
2016-05-27,38214,351610
2016-05-30,39814,354506
2016-05-31,40681,312959
2016-06-01,40481,120115
2016-06-02,41815,231058
2016-06-03,42215,366597
2016-06-07,42949,229418
2016-06-08,44016,302252
2016-06-09,43749,339776
2016-06-10,42815,158508
2016-06-13,41882,174076
2016-06-14,41482,141538
2016-06-15,40815,137787
2016-06-16,40815,119783
2016-06-17,40415,114659
2016-06-20,41215,103226
2016-06-21,41348,72459
2016-06-22,40948,93153
2016-06-23,41082,130998
2016-06-24,38881,339312
2016-06-27,39814,168664
2016-06-28,40215,117335
2016-06-29,41015,107243
2016-06-30,41348,126543
2016-07-01,41948,89518
2016-07-04,41815,60643
2016-07-05,41682,63107
2016-07-06,40681,92046
2016-07-07,40881,69430
2016-07-08,41482,68274
2016-07-11,41882,61326
2016-07-12,41415,49471
2016-07-13,40881,75073
2016-07-14,40548,59241
2016-07-15,41548,136651
2016-07-18,40014,127782
2016-07-19,39214,136964
2016-07-20,41548,226979
2016-07-21,41615,80036
2016-07-22,41882,77191
2016-07-25,41548,53442
2016-07-26,40948,85255
2016-07-27,41748,115025
2016-07-28,40815,77338
2016-07-29,41148,48935
2016-08-01,40881,53310
2016-08-02,40748,51106
2016-08-03,40215,85333
2016-08-04,40548,76562
2016-08-05,40615,86639
2016-08-08,40148,82708
2016-08-09,40415,108120
2016-08-10,39881,131598
2016-08-11,42349,326893
2016-08-12,45683,460056
2016-08-16,45616,266189
2016-08-17,47951,393504
2016-08-18,47084,236708
2016-08-19,48351,248859
2016-08-22,47350,127547
2016-08-23,46817,143506
2016-08-24,46617,121591
2016-08-25,45950,109380
2016-08-26,47017,113804
2016-08-29,45150,115075
2016-08-30,46417,119242
2016-08-31,46684,120327
2016-09-01,46083,82743
2016-09-02,46950,199371
2016-09-05,47350,80814
2016-09-06,46217,93099
2016-09-07,45416,128250
2016-09-08,44749,116321
2016-09-09,44083,100975
2016-09-12,44349,73687
2016-09-13,42682,142408
2016-09-19,43282,71014
2016-09-20,43349,85584
2016-09-21,42549,134677
2016-09-22,42282,154800
2016-09-23,42149,82212
2016-09-26,42882,114705
2016-09-27,43216,82408
2016-09-28,44216,164921
2016-09-29,45016,169571
2016-09-30,45283,103225
2016-10-04,44549,71786
2016-10-05,44816,88709
2016-10-06,44016,71348
2016-10-07,43149,93578
2016-10-10,44950,99119
2016-10-11,44616,58178
2016-10-12,44883,56585
2016-10-13,43349,65706
2016-10-14,43282,44364
2016-10-17,42615,83443
2016-10-18,42349,72679
2016-10-19,42282,52610
2016-10-20,41948,55928
2016-10-21,42615,68579
2016-10-24,42149,72951
2016-10-25,41015,166217
2016-10-26,39881,183213
2016-10-27,40148,105413
2016-10-28,39614,88010
2016-10-31,37347,208138
2016-11-01,38414,109825
2016-11-02,35746,210798
2016-11-03,36680,108814
2016-11-04,37347,64285
2016-11-07,38481,89218
2016-11-08,38481,55583
