date,Close,Volume
2025-02-05,55800,11928487
2025-02-06,57700,4504009
2025-02-07,57200,2240564
2025-02-10,55700,1547194
2025-02-11,54400,1517341
2025-02-12,54300,987535
2025-02-13,55700,1574873
2025-02-14,54500,929423
2025-02-17,53200,965351
2025-02-18,52100,1021817
2025-02-19,52300,803215
2025-02-20,51300,735273
2025-02-21,51700,526764
2025-02-24,50300,666499
2025-02-25,50700,622991
2025-02-26,50100,387046
2025-02-27,49950,584305
2025-02-28,48350,719821
2025-03-04,46550,743054
2025-03-05,47400,672430
2025-03-06,51000,2214248
2025-03-07,51200,865391
2025-03-10,50500,441922
2025-03-11,50700,526969
2025-03-12,52200,982245
2025-03-13,51700,462240
2025-03-14,51700,320626
2025-03-17,51200,380336
2025-03-18,51700,346065
2025-03-19,52800,851039
2025-03-20,52400,386265
2025-03-21,52200,265520
2025-03-24,52000,191469
2025-03-25,51600,209816
2025-03-26,52000,281388
2025-03-27,51100,178120
2025-03-28,49800,309677
2025-03-31,49000,220463
2025-04-01,48900,213936
2025-04-02,48300,257418
2025-04-03,48850,233579
2025-04-04,50000,223526
2025-04-07,48350,322021
2025-04-08,48400,229463
2025-04-09,47450,231484
2025-04-10,48350,215583
2025-04-11,48800,250572
2025-04-14,49400,239579
2025-04-15,50700,267055
2025-04-16,50900,279435
2025-04-17,50900,152118
2025-04-18,52000,254235
2025-04-21,52200,210245
2025-04-22,52200,141863
2025-04-23,52600,222403
2025-04-24,52700,211607
2025-04-25,52700,139114
2025-04-28,54700,1030694
2025-04-29,54300,477121
2025-04-30,52600,315561
2025-05-02,52400,212687
2025-05-07,52900,260652
2025-05-08,54100,301379
2025-05-09,54800,277569
2025-05-12,56100,717558
2025-05-13,56000,285636
2025-05-14,56600,366182
2025-05-15,55500,266163
2025-05-16,55100,239654
2025-05-19,54700,155191
2025-05-20,52800,307992
2025-05-21,53200,156131
2025-05-22,52400,179864
2025-05-23,51700,148536
2025-05-26,52100,138736
2025-05-27,51400,230416
2025-05-28,50900,293556
2025-05-29,50900,252356
2025-05-30,50200,182337
2025-06-02,50400,143323
2025-06-04,51200,210224
2025-06-05,51500,268155
2025-06-09,53500,382031
2025-06-10,53300,297179
2025-06-11,52700,332483
2025-06-12,59000,7645330
2025-06-13,63900,7959500
2025-06-16,71100,9106850
2025-06-17,75200,7428527
2025-06-18,80100,5537070
2025-06-19,81800,943636
2025-06-20,89400,1053066
2025-06-23,97400,1333295
2025-06-24,97000,987777
2025-06-25,85500,1352050
2025-06-26,78500,1946773
2025-06-27,84500,6729996
2025-06-30,75100,3969826
2025-07-01,80800,1888255
2025-07-02,80600,1182550
2025-07-03,77900,1185032
2025-07-04,79900,1026917
2025-07-07,79400,1325075
2025-07-08,81500,830075
2025-07-09,81400,710713
2025-07-10,81000,1708009
2025-07-11,81800,1755449
2025-07-14,76800,1438981
2025-07-15,77200,589633
2025-07-16,75500,748899
2025-07-17,74700,772591
2025-07-18,74900,309855
2025-07-21,74600,363227
2025-07-22,71900,619424
2025-07-23,69800,669035
2025-07-24,68600,647890
2025-07-25,71700,933628
2025-07-28,70500,340401
2025-07-29,71200,412284
2025-07-30,71800,286782
2025-07-31,70300,434802
2025-08-01,68900,313491
