date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,0.0,0,0.0
2026-02-25,1.558,1,1.279
2026-02-26,0.946,0,0.473
2026-02-27,0.0,0,0.0
2026-03-03,0.985,0,0.492
2026-03-04,1.101,0,0.55
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.466,0,0.233
2026-03-10,0.0,0,0.0
2026-03-11,0.0,0,0.0
2026-03-12,1.096,0,0.548
2026-03-13,0.0,0,0.0
2026-03-16,0.738,0,0.369
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,1.689,1,1.344
2026-03-20,0.0,0,0.0
2026-03-23,0.927,0,0.464
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.0,0,0.0
2026-03-27,0.0,0,0.0
2026-03-30,1.055,0,0.528
2026-03-31,1.205,0,0.602
2026-04-01,0.0,0,0.0
2026-04-02,1.397,0,0.698
2026-04-03,0.0,0,0.0
2026-04-06,0.0,0,0.0
2026-04-07,1.386,0,0.693
2026-04-08,0.0,0,0.0
2026-04-09,0.0,0,0.0
2026-04-10,0.0,0,0.0
2026-04-13,0.456,0,0.228
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,0.915,1,0.958
2026-04-21,1.604,1,1.302
2026-04-22,0.836,1,0.918
2026-04-23,0.0,1,0.5
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,1.175,0,0.588
2026-04-29,0.0,0,0.0
2026-04-30,0.982,1,0.991
2026-05-04,0.0,0,0.0
2026-05-06,1.166,0,0.583
2026-05-07,0.0,0,0.0
2026-05-08,0.0,1,0.5
2026-05-11,1.104,1,1.052
2026-05-12,0.0,0,0.0
2026-05-13,0.0,1,0.5
2026-05-14,0.0,0,0.0
2026-05-15,0.503,0,0.252
2026-05-18,0.497,0,0.248
2026-05-19,0.638,0,0.319
2026-05-20,0.0,0,0.0
2026-05-21,0.0,0,0.0
2026-07-21,0.0,0,0.0
