date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-19,0.0,1,0.5
2026-02-20,0.0,0,0.0
2026-02-23,0.895,1,0.948
2026-02-24,1.119,0,0.56
2026-02-25,0.0,0,0.0
2026-02-26,1.108,0,0.554
2026-02-27,1.933,0,0.966
2026-03-03,0.873,0,0.436
2026-03-04,0.928,0,0.464
2026-03-05,0.0,1,0.5
2026-03-06,0.637,0,0.318
2026-03-09,0.835,0,0.418
2026-03-10,0.0,1,0.5
2026-03-11,0.0,0,0.0
2026-03-12,0.93,0,0.465
2026-03-13,0.0,0,0.0
2026-03-16,0.0,0,0.0
2026-03-17,0.0,0,0.0
2026-03-18,0.0,1,0.5
2026-03-19,0.0,0,0.0
2026-03-20,0.0,0,0.0
2026-03-23,0.744,0,0.372
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.0,0,0.0
2026-03-27,0.0,0,0.0
2026-03-30,0.786,0,0.393
2026-03-31,1.307,0,0.654
2026-04-01,0.0,1,0.5
2026-04-02,1.068,0,0.534
2026-04-03,0.0,0,0.0
2026-04-06,0.0,0,0.0
2026-04-07,1.015,0,0.507
2026-04-08,0.0,0,0.0
2026-04-09,0.0,0,0.0
2026-04-10,0.0,0,0.0
2026-04-13,0.0,0,0.0
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,0.0,0,0.0
2026-04-21,0.0,0,0.0
2026-04-22,1.239,0,0.62
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,2.437,1,1.718
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,0.0,1,0.5
2026-05-04,0.0,1,0.5
2026-05-06,1.685,1,1.342
2026-05-07,0.0,1,0.5
2026-05-08,0.899,1,0.95
2026-05-11,1.048,0,0.524
2026-05-12,1.037,1,1.018
2026-05-13,0.856,0,0.428
2026-05-14,0.0,0,0.0
2026-05-15,0.739,0,0.37
2026-05-18,0.798,0,0.399
2026-05-19,0.895,0,0.448
