year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,1043888016418,855700916352,CFS,BS
2025,연간,자본총계,723877585619,569440798163,CFS,BS
2025,연간,자본과부채총계,1043888016418,855700916352,CFS,BS
2025,연간,부채총계,320010430799,286260118189,CFS,BS
2025,연간,영업이익(손실),214395758571,126050757121,CFS,CIS
2025,연간,매출총이익,411217163051,251237257221,CFS,CIS
2025,연간,당기순이익(손실),168255434874,88943035620,CFS,CIS
2025,연간,매출액,536289118812,350115068641,CFS,CIS
2025,연간,상품매출액,32889531049,33260163128,CFS,CIS
2025,연간,제품매출액,495016736993,308458318204,CFS,CIS
2025,연간,기타매출액,8382850770,8396587309,CFS,CIS
2024,연간,자산총계,855700916352,535281189557,CFS,BS
2024,연간,자본총계,569440798163,462194597084,CFS,BS
2024,연간,자본과부채총계,855700916352,535281189557,CFS,BS
2024,연간,부채총계,286260118189,73086592473,CFS,BS
2024,연간,영업이익,126050757121,92257786628,CFS,CIS
2024,연간,매출총이익,251237257221,190258396105,CFS,CIS
2024,연간,당기순이익,88943035620,77264652455,CFS,CIS
2024,연간,매출액,350115068641,261010910564,CFS,CIS
2023,연간,자산총계,535281189557,478055190172,CFS,BS
2023,연간,자본총계,462194597084,371656045678,CFS,BS
2023,연간,자본과부채총계,535281189557,478055190172,CFS,BS
2023,연간,부채총계,73086592473,106399144494,CFS,BS
2023,연간,영업이익,92257786628,65916151831,CFS,CIS
2023,연간,매출총이익,190258396105,141512929536,CFS,CIS
2023,연간,당기순이익,77264652455,43434103895,CFS,CIS
2023,연간,매출액,261010910564,194758643934,CFS,CIS
2022,연간,자산총계,478055190172,427646749519,CFS,BS
2022,연간,부채총계,106399144494,99288024088,CFS,BS
2022,연간,자본총계,371656045678,328358725431,CFS,BS
2022,연간,자본과부채총계,478055190172,427646749519,CFS,BS
2022,연간,매출액,194758643934,154082897894,CFS,CIS
2022,연간,매출총이익,141512929536,108332541746,CFS,CIS
2022,연간,영업이익,65916151831,52488896037,CFS,CIS
2022,연간,당기순이익,43434103895,46823637037,CFS,CIS
2025,3분기,자산총계,988303303817,855700916352,CFS,BS
2025,3분기,자본총계,688775854917,569440798163,CFS,BS
2025,3분기,자본과부채총계,988303303817,855700916352,CFS,BS
2025,3분기,부채총계,299527448900,286260118189,CFS,BS
2025,3분기,영업이익,61870558180,0,CFS,CIS
2025,3분기,매출총이익,109144085731,0,CFS,CIS
2025,3분기,매출액,135426410999,0,CFS,CIS
2025,3분기,상품매출액,8289591633,0,CFS,CIS
2025,3분기,제품매출액,125531487747,0,CFS,CIS
2024,3분기,자산총계,640817661151,535281189557,CFS,BS
2024,3분기,자본총계,542211127535,462194597084,CFS,BS
2024,3분기,자본과부채총계,640817661151,535281189557,CFS,BS
2024,3분기,부채총계,98606533616,73086592473,CFS,BS
2024,3분기,영업이익,34923262674,0,CFS,CIS
2024,3분기,매출총이익,64563365602,0,CFS,CIS
2024,3분기,당기순이익,25512480181,0,CFS,CIS
2024,3분기,매출액,89208791343,0,CFS,CIS
2023,3분기,자산총계,535094027844,478055190172,CFS,BS
2023,3분기,자본총계,444920138180,371656045678,CFS,BS
2023,3분기,자본과부채총계,535094027844,478055190172,CFS,BS
2023,3분기,부채총계,90173889664,106399144494,CFS,BS
2023,3분기,영업이익,27494854820,0,CFS,CIS
2023,3분기,매출총이익,50579365990,0,CFS,CIS
2023,3분기,당기순이익,28195848451,0,CFS,CIS
2023,3분기,매출액,68805501576,0,CFS,CIS
2022,3분기,자산총계,462438236227,427646749519,CFS,BS
2022,3분기,부채총계,103199696821,99288024088,CFS,BS
2022,3분기,자본총계,359238539406,328358725431,CFS,BS
2022,3분기,자본과부채총계,462438236227,427646749519,CFS,BS
2022,3분기,매출액,46174667563,0,CFS,CIS
2022,3분기,매출총이익,33800495906,0,CFS,CIS
2022,3분기,영업이익,16518642317,0,CFS,CIS
2022,3분기,당기순이익,16609903361,0,CFS,CIS
2022,3분기,당기순이익(손실),36240732289,0,CFS,CF
2025,반기,자산총계,923237813362,855700916352,CFS,BS
2025,반기,자본총계,637474666633,569440798163,CFS,BS
2025,반기,자본과부채총계,923237813362,855700916352,CFS,BS
2025,반기,부채총계,285763146729,286260118189,CFS,BS
2025,반기,영업이익,55877690378,0,CFS,CIS
2025,반기,매출총이익,107197668472,0,CFS,CIS
2025,반기,매출액,140607447466,0,CFS,CIS
2025,반기,상품매출액,20527256462,0,CFS,CIS
2025,반기,제품매출액,118750200638,0,CFS,CIS
2024,반기,자산총계,601473708925,535281189557,CFS,BS
2024,반기,자본총계,508300707292,462194597084,CFS,BS
2024,반기,자본과부채총계,601473708925,535281189557,CFS,BS
