date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio,personal_net_buy,inst_net_value,foreign_net_value
2016-08-05,17950.0,202444.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-08,17800.0,256591.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-09,18150.0,260623.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-10,17950.0,199739.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-11,17500.0,271286.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-12,17550.0,233666.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-16,17500.0,299912.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-17,17650.0,277983.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-18,17500.0,198800.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-19,16850.0,401309.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-22,16800.0,331811.0,0.0,0.0,-0.0,0.0,-0.030396,0.0,ohlcv_proxy,,,,
2016-08-23,16600.0,168235.0,0.0,0.0,-0.0,0.0,-0.037432,0.0,ohlcv_proxy,,,,
2016-08-24,16750.0,301380.0,0.0,0.0,-0.0,0.0,-0.04469,0.0,ohlcv_proxy,,,,
2016-08-25,16750.0,158883.0,0.0,0.0,-0.0,0.0,-0.047028,0.0,ohlcv_proxy,,,,
2016-08-26,16600.0,186820.0,0.0,0.0,-0.0,0.0,-0.045618,0.0,ohlcv_proxy,,,,
2016-08-29,16450.0,226677.0,0.0,0.0,-0.0,0.0,-0.044648,0.0,ohlcv_proxy,,,,
