year,quarter,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2020,Q4,308628634832,266659512732,2280487378280,2103591289157,308628634832,2280487378280,0.0841,0.1574,0.0,0.2394,1.0
2021,Q4,315697398867,308628634832,242449213042,2280487378280,315697398867,242449213042,-0.8937,0.0229,0.0,0.0438,1.0
2022,Q4,399824809538,315697398867,542119764405,242449213042,399824809538,542119764405,1.236,0.2665,0.0,0.3477,1.0
2023,Q4,405463095002,399824809538,-8763842047,542119764405,405463095002,-8763842047,-1.0162,0.0141,0.0,0.0274,1.0
2024,Q1,130373414308.0,0,-23087462841.0,0.0,130373414308.0,-23087462841.0,0,130373414308.0,0.0,0.0,0.0
2024,Q2,111503649739.0,0,20595451855.0,0.0,111503649739.0,20595451855.0,0,111503649739.0,0.0,0.0,0.0
2024,Q3,122071988441.0,0,37304767717.0,0.0,122071988441.0,37304767717.0,0,122071988441.0,0.0,0.0,0.0
2024,Q4,506240029274,405463095002,410399475566,-8763842047,506240029274,410399475566,47.8287,0.2485,0.0,0.332,1.0
2025,Q1,116387279224.0,0,14946862875.0,0.0,116387279224.0,14946862875.0,0,116387279224.0,0.0,0.0,0.0
2025,Q2,99279933172.0,0,17231970630.0,0.0,99279933172.0,17231970630.0,0,99279933172.0,0.0,0.0,0.0
2025,Q3,122861578204.0,0,11512412313.0,0.0,122861578204.0,11512412313.0,0,122861578204.0,0.0,0.0,0.0
2025,Q4,487728621983,506240029274,416070295619,410399475566,487728621983,416070295619,0.0138,-0.0366,0.0,-0.0681,-1.0
